rank,username,ptcg_id,area,points
302,Baybay,tw40994416,新北市,0pt
303,Ethan,tw29790670,臺北市,0pt
304,JL,tw01003353,新北市,0pt
305,Joanna,tw74546376,臺北市,0pt
306,Kane,tw02153841,雲林縣,0pt
307,Kenny,tw81358721,新北市,0pt
308,Kevin114514,tw83480674,臺北市,0pt
309,LEO,tw32417762,臺中市,0pt
310,Lemon,tw69956243,新北市,0pt
311,Liam,tw13591620,金門縣,0pt
312,Ryan,tw33844026,新北市,0pt
313,Starbee,tw03308149,臺北市,0pt
314,TOBY,tw21630280,臺中市,0pt
315,TRR,tw85805854,桃園市,0pt
316,TingChung,tw56197320,臺中市,0pt
317,Tony,tw67814341,臺北市,0pt
318,Vrttw,tw40722297,臺北市,0pt
319,WEN,tw37101976,新北市,0pt
320,William,tw30182919,臺南市,0pt
321,bong,tw21134787,苗栗縣,0pt
322,cvbid,tw48329396,臺南市,0pt
323,jsttu2125,tw68822428,新北市,0pt
324,liyuchen990704,tw74771672,新竹縣,0pt
325,pokemonHank,tw07498797,臺南市,0pt
326,waterwork,tw68389784,臺北市,0pt
327,123456789,tw69404327,臺中市,0pt
328,Alice,tw81357440,新北市,0pt
329,Bella,tw91876395,苗栗縣,0pt
330,Black-Penguin,tw94967871,桃園市,0pt
331,DIDIGINGOBI,tw94692123,高雄市,0pt
332,Duncan,tw49925937,桃園市,0pt
333,Eric,tw53103765,臺北市,0pt
334,Freddy,tw18831429,臺中市,0pt
335,Happy,tw81009931,臺中市,0pt
336,Harry,tw25854174,新竹市,0pt
337,Hewitt,tw02519013,臺北市,0pt
338,Jason,tw37855988,臺北市,0pt
339,JustinChang0912,tw06953175,新竹縣,0pt
340,Kimi,tw38407666,臺中市,0pt
341,Lee,tw71931416,高雄市,0pt
342,Luke,tw17698132,新北市,0pt
343,MW-Hong,tw23189382,高雄市,0pt
344,MasonTse,tw24493749,臺北市,0pt
345,Minnie,tw17712172,新北市,0pt
346,Molly,tw84957647,臺北市,0pt
347,Peter0131,tw07806674,高雄市,0pt
348,RedName:/,tw64841238,新北市,0pt
349,Shara,tw88239785,新北市,0pt
350,Slyron,tw86721170,桃園市,0pt
351,max,tw13175197,桃園市,0pt
352,smile,tw85760897,臺南市,0pt
353,大安呆伊布,tw04530685,臺北市,0pt
354,Chen,tw12141522,新竹市,0pt
355,muaji._.dpx,tw99691140,新北市,0pt
356,zzerooney,tw99243748,臺北市,0pt
357,$Aiden$,tw88998927,桃園市,0pt
358,********************,tw54204898,臺南市,0pt
359,********************,tw60350798,高雄市,0pt
360,********************,tw63599207,高雄市,0pt
361,-RAY-,tw73628892,新北市,0pt
362,3.1415,tw13929733,新北市,0pt
363,1122,tw22969264,桃園市,0pt
364,1818,tw26592496,新北市,0pt
365,12345,tw51471847,新北市,0pt
366,142857,tw54879046,南投縣,0pt
367,503978,tw79233844,臺中市,0pt
368,52$$52$$,tw00610960,新北市,0pt
369,878787,tw98595535,桃園市,0pt
370,981120_kai,tw24375776,桃園市,0pt
371,987654321,tw79702513,新竹縣,0pt
372,20131204001,tw44131772,苗栗縣,0pt
373,:>,tw64829883,高雄市,0pt
374,:],tw30973078,高雄市,0pt
375,@_@,tw33313861,臺南市,0pt
376,A+,tw06617674,桃園市,0pt
377,AAA.,tw53506901,高雄市,0pt
378,ANO,tw88383622,桃園市,0pt
379,Ace,tw38146096,新竹縣,0pt
380,Adam,tw34855660,新北市,0pt
381,Adam,tw50035456,臺中市,0pt
382,Alan,tw67216298,臺中市,0pt
383,Albert,tw55451987,桃園市,0pt
384,Albert.H,tw73780279,臺中市,0pt
385,Alex,tw75042752,新北市,0pt
386,Alez,tw93176236,高雄市,0pt
387,Alston,tw23502628,苗栗縣,0pt
388,Alston,tw23428252,高雄市,0pt
389,Alvin,tw34068679,臺北市,0pt
390,Alvinh,tw36284604,臺北市,0pt
391,Amongus,tw97795517,臺北市,0pt
392,An,tw58490256,高雄市,0pt
393,Andrew,tw51464871,新竹市,0pt
394,Andrew,tw07022453,臺中市,0pt
395,Andrew,tw76093499,臺北市,0pt
396,Andrew0213,tw27148574,新北市,0pt
397,Andrewyueh,tw07494814,新北市,0pt
398,Andy1724,tw14825497,桃園市,0pt
399,Andy520,tw32801069,高雄市,0pt
400,AndyLiu,tw19846152,桃園市,0pt
401,Ann,tw30287263,臺中市,0pt
402,Anthony,tw57123763,新竹縣,0pt
403,Apple,tw82042897,桃園市,0pt
