rank,username,ptcg_id,area,points
134,GZ_ChuanGe,tw40123518,臺北市,80pt
134,Ken,tw82119121,臺南市,80pt
134,薄荷Echo,tw55332465,高雄市,80pt
138,ChiMing,tw36747145,桃園市,79pt
138,^-^,tw16965198,臺北市,79pt
140,Fin,tw88792767,新北市,78pt
140,Forehead,tw37173355,新北市,78pt
140,Warrior5454,tw54988993,桃園市,78pt
140,kang,tw92544749,新北市,78pt
140,ting,tw18906406,新北市,78pt
140,享玩_帆帆帆帆,tw69069593,桃園市,78pt
146,ChengChih,tw91826663,桃園市,77pt
146,LinPo,tw79802506,高雄市,77pt
148,ADi,tw99926791,嘉義市,76pt
148,Knightvc,tw64863333,新北市,76pt
148,Pinkey,tw04722294,高雄市,76pt
148,Tenya,tw73911906,新竹縣,76pt
148,Yue,tw61533794,臺北市,76pt
153,Biaoz,tw00357547,新北市,75pt
153,Blac3Ace,tw52806758,臺北市,75pt
153,CTSYUHAO,tw24889276,嘉義縣,75pt
153,NiGHT,tw35717087,臺南市,75pt
153,OldWang,tw33446875,新竹縣,75pt
153,felix,tw12363623,臺北市,75pt
159,LNG+1,tw02367054,屏東縣,74pt
159,Ray,tw91072286,臺南市,74pt
159,broday,tw73917548,臺北市,74pt
159,linhoching,tw02856732,臺南市,74pt
163,Benny,tw94173678,臺中市,73pt
163,Eyang,tw07314439,臺北市,73pt
163,PPT_Salmon,tw49159270,臺中市,73pt
163,cxy,tw84592025,桃園市,73pt
167,AdamChia,tw87510571,高雄市,72pt
167,FrankChu,tw48512422,新北市,72pt
167,GHG_Faye,tw38086655,臺北市,72pt
167,Hanji,tw21351845,高雄市,72pt
167,HungYaoWang,tw71029745,臺北市,72pt
167,Ian,tw17213475,臺中市,72pt
167,Rjjiang,tw59882595,臺中市,72pt
167,TCGSTORE_HSUAN,tw49340794,臺北市,72pt
167,YaoTing,tw93947447,新北市,72pt
176,:(,tw50858481,桃園市,71pt
176,BonBon,tw09269089,新竹市,71pt
176,HEJIAYING,tw49698910,新北市,71pt
176,HowDaOh,tw32950344,臺北市,71pt
176,Nathan0314,tw79834153,臺北市,71pt
176,Tym,tw83751916,新北市,71pt
176,sasashark,tw19522331,新北市,71pt
176,永遠喜歡愛莉西亞,tw15176221,臺南市,71pt
184,Bear'sParty,tw96922965,屏東縣,70pt
184,Bulu8827,tw95198982,臺中市,70pt
184,Dantes,tw13965222,高雄市,70pt
184,Eup,tw72630270,新北市,70pt
184,ddjoker,tw15701546,臺南市,70pt
184,wangzan,tw48526697,彰化縣,70pt
190,Bread,tw65936819,新北市,68pt
190,Dabethan,tw63016626,高雄市,68pt
190,DoD,tw40338935,臺南市,68pt
190,Foxfool2527,tw62197981,屏東縣,68pt
190,HSU,tw02991787,新竹縣,68pt
190,HaoLei_Fish,tw10864190,新北市,68pt
190,JH,tw25974925,彰化縣,68pt
190,KCyen,tw47904340,宜蘭縣,68pt
190,KuangChanHo,tw93405316,臺北市,68pt
190,LUGIA,tw38080173,高雄市,68pt
190,Ming,tw90996252,宜蘭縣,68pt
190,Raptor,tw62315993,桃園市,68pt
190,jason1201,tw11247537,宜蘭縣,68pt
203,RichardWu,tw61583819,新北市,67pt
204,AhXin,tw79270381,臺北市,66pt
204,Big3_Samson,tw74371443,臺中市,66pt
204,Cathyu,tw29731640,新北市,66pt
204,Eason,tw59471628,基隆市,66pt
204,Jazpig,tw33433069,新竹縣,66pt
204,Jimin,tw69372013,臺中市,66pt
204,Sharky,tw58450010,桃園市,66pt
204,TaipeiCCC,tw45696531,臺北市,66pt
204,Victor,tw76369505,新北市,66pt
204,barrywang,tw60180669,臺北市,66pt
204,hyc,tw41286139,新竹市,66pt
204,mingchia,tw21601458,高雄市,66pt
204,yolin,tw28179733,臺北市,66pt
217,JayC,tw07460167,新北市,65pt
217,Shai,tw23412539,嘉義市,65pt
217,SheuCheWei,tw36138720,臺北市,65pt
217,應威德,tw89449964,新北市,65pt
217,風龍是我的手下敗將,tw43380150,臺中市,65pt
222,Afro0128,tw73975912,新竹市,64pt
222,Break,tw95045687,新竹市,64pt
222,CHENBOXUN,tw39494537,臺中市,64pt
222,Durant,tw56468849,高雄市,64pt
222,Kai,tw90337288,新竹縣,64pt
222,Owen,tw13120137,新北市,64pt
222,Pien,tw54549171,桃園市,64pt
222,mj730709,tw66591069,新北市,64pt
222,ms0304711,tw68763677,臺北市,64pt
222,狡猾的路人甲,tw88860465,臺南市,64pt
232,Billy,tw13569448,桃園市,63pt
232,Jester,tw63343435,彰化縣,63pt
232,"KANG,TAI-YUAN",tw64460639,新北市,63pt
232,Noc,tw24742864,新北市,63pt
232,Xin,tw97666473,新北市,63pt
232,Zhe,tw37257975,新北市,63pt
238,Adan,tw93829445,高雄市,62pt
238,Cy,tw45233917,新北市,62pt
238,Hao,tw33171149,彰化縣,62pt
238,Mazu,tw37918429,桃園市,62pt
238,MoonCake,tw30898169,新北市,62pt
238,Pululu,tw11512917,新竹縣,62pt
238,Superpig,tw95668915,高雄市,62pt
238,Yun,tw13224458,臺中市,62pt
238,jxjason,tw40274722,臺北市,62pt
238,real1027,tw99213849,新竹縣,62pt
238,vincent,tw16728082,新北市,62pt
238,yogioh0,tw06072288,桃園市,62pt
238,yuhina,tw86437657,高雄市,62pt
251,LINYUSIANG,tw27419844,雲林縣,61pt
251,Lazurite,tw41523616,臺中市,61pt
251,Ole',tw72966382,新北市,61pt
251,Tony777,tw89297350,臺中市,61pt
251,靖儒,tw46020620,嘉義市,61pt
256,Allen,tw73187416,臺中市,60pt
256,CY,tw05715928,臺北市,60pt
256,ChangHsinChen,tw60920600,新北市,60pt
256,Charlie,tw64567116,臺中市,60pt
256,Eric,tw84406921,新北市,60pt
256,Fengpai-Lee,tw54347311,桃園市,60pt
256,Goodmouse,tw04959593,新北市,60pt
256,Hypno_Sammu,tw25488947,臺中市,60pt
256,J,tw27758570,臺北市,60pt
256,Janet,tw13786805,臺北市,60pt
256,Liang,tw36942940,彰化縣,60pt
256,OrangeW,tw24266071,新北市,60pt
256,abao,tw26582888,高雄市,60pt
256,soraPanic,tw46423373,臺北市,60pt
256,wei,tw99738792,屏東縣,60pt
271,Bryn,tw72174151,新北市,59pt
271,GUAN-LUN-CHEN,tw01012666,新北市,59pt
271,Joe,tw37765295,臺北市,59pt
271,Melvin,tw40620066,高雄市,59pt
275,FF,tw76568846,新北市,58pt
275,Fan,tw32717439,桃園市,58pt
275,Jack,tw77414759,臺北市,58pt
275,Noir,tw83663725,雲林縣,58pt
275,Raysun,tw70273656,臺北市,58pt
275,Shin,tw14788730,臺北市,58pt
275,Siang,tw25684532,臺中市,58pt
275,Skylar,tw59548820,臺北市,58pt
275,XJH_Chuiyi,tw52301948,新北市,58pt
275,YO,tw57196950,新竹市,58pt
275,Yu,tw94518932,彰化縣,58pt
275,Yuh,tw11642031,高雄市,58pt
287,Jason,tw10410998,新北市,57pt
287,MIAWO,tw90694553,嘉義市,57pt
287,Zhang1205,tw22171154,高雄市,57pt
290,Beef,tw79411276,新北市,56pt
290,ChiaChia,tw85568194,高雄市,56pt
290,Friedrich,tw15171356,桃園市,56pt
290,HOME洋,tw77699656,高雄市,56pt
290,JHE,tw30419396,臺北市,56pt
290,JOKE,tw68209178,新北市,56pt
290,Justin,tw16280450,臺北市,56pt
290,Lalabear,tw55319617,高雄市,56pt
290,Leona,tw09225948,新竹縣,56pt
290,Mareep,tw88521370,臺中市,56pt
290,OGP_Tim,tw80527710,高雄市,56pt
290,Sean666,tw46437830,臺中市,56pt
290,WangLin,tw50680843,高雄市,56pt
290,YoyoYang,tw57062134,新北市,56pt
290,hihilifestyle,tw67604361,新北市,56pt
290,house,tw75352342,新北市,56pt
290,kojiloo,tw38671111,新北市,56pt
290,rober,tw88843922,桃園市,56pt
308,Misutirara,tw07211448,臺北市,55pt
309,Aden,tw52162016,新北市,54pt
309,Bilitherubin,tw38743212,新北市,54pt
309,Bruce_Chen,tw23712439,新北市,54pt
309,Fi_ZhengYang,tw11047177,高雄市,54pt
309,LittleLin,tw13366339,臺中市,54pt
309,MW-pang,tw45178021,高雄市,54pt
309,Mugen,tw66907796,臺南市,54pt
309,Oops,tw95345106,桃園市,54pt
309,Xiaogotall,tw58532021,高雄市,54pt
318,1212wr,tw15533641,新北市,53pt
318,ChienTingYu,tw93020902,新北市,53pt
318,GOOSE,tw34536798,臺南市,53pt
318,Kuli,tw61785235,臺北市,53pt
318,Leegohome,tw35606425,新竹縣,53pt
318,MaxxC,tw91547922,臺南市,53pt
318,egghead,tw93105739,基隆市,53pt
325,AhShen,tw98688020,宜蘭縣,52pt
325,ChiaChe,tw30011078,臺中市,52pt
325,Eason,tw04870134,高雄市,52pt
325,John486Rem,tw33811608,新北市,52pt
325,Kai_,tw62599498,彰化縣,52pt
325,Nick,tw76371566,高雄市,52pt
325,Siang,tw75380665,臺中市,52pt
325,TiaoTiaoYeh,tw71730704,桃園市,52pt
325,TopCard_HAO,tw91720502,新竹市,52pt
325,WoXianGong,tw87500073,新北市,52pt
325,YP.JE,tw52663760,基隆市,52pt
325,Ytxx,tw60511158,桃園市,52pt
325,jun,tw29083759,高雄市,52pt
325,never3317,tw93786012,彰化縣,52pt
325,wy,tw38236579,新竹縣,52pt
325,xLamit,tw36677953,臺南市,52pt
341,Danny,tw78866457,新北市,51pt
342,AC,tw90806836,高雄市,50pt
342,Aragari,tw92466220,新竹縣,50pt
342,DOGE,tw65741542,新北市,50pt
342,Ertai,tw29372557,新北市,50pt
342,Jia,tw84991038,雲林縣,50pt
342,LeeKai,tw26670105,臺北市,50pt
342,LukaLuka,tw27556466,臺北市,50pt
342,MurphySCF,tw78144908,臺北市,50pt
342,Osborn,tw07020662,臺北市,50pt
342,Pan-Jui-Yen,tw11121423,新北市,50pt
342,Shooting,tw66459371,臺北市,50pt
342,SkySky,tw92250919,新北市,50pt
342,Sugar,tw70942920,臺北市,50pt
342,TuTuLin,tw69425578,高雄市,50pt
342,Will,tw95120042,臺中市,50pt
342,jacku,tw79434198,新竹市,50pt
342,johyan,tw27308734,臺北市,50pt
342,kay,tw48927744,基隆市,50pt
360,JJIBB_uglyfish,tw69221566,高雄市,49pt
360,Leon,tw27395288,新北市,49pt
360,Ying,tw24311735,彰化縣,49pt
360,jeremychen,tw71550438,花蓮縣,49pt
364,David,tw42979297,新北市,48pt
364,Dennis,tw75820315,臺北市,48pt
364,Laisun,tw74963860,高雄市,48pt
364,Tsaiuu,tw68492472,臺中市,48pt
364,WEI,tw50453642,澎湖縣,48pt
364,YI,tw20362825,臺南市,48pt
364,ninja._.wa,tw89548879,南投縣,48pt
364,omi,tw96801156,高雄市,48pt
372,ArJay,tw26080590,臺南市,47pt
372,Blue2Mo,tw90564971,臺北市,47pt
372,CHIU HSIN WEI,tw09904717,彰化縣,47pt
372,KAZMA,tw76994845,桃園市,47pt
372,Mine_Uncle,tw01124210,臺南市,47pt
372,WeiJay,tw94687968,彰化縣,47pt
378,BST-NonSama,tw97857197,臺中市,46pt
378,Bala,tw51108451,新竹市,46pt
378,Chi7,tw15456300,臺北市,46pt
378,Cloud,tw55484477,高雄市,46pt
378,Eugenie,tw58781969,臺北市,46pt
378,Jayce,tw69576075,臺北市,46pt
378,Juangken,tw23249034,臺北市,46pt
378,Orange,tw77589256,臺中市,46pt
378,ShaArRK,tw51496473,桃園市,46pt
378,Smallku2782,tw28510545,新北市,46pt
378,SnorLAX,tw08457807,苗栗縣,46pt
378,Spawn,tw42740359,高雄市,46pt
378,Terry,tw32020032,高雄市,46pt
378,Wilson168,tw45684530,臺北市,46pt
378,Wucom,tw52723058,高雄市,46pt
378,mark,tw12494287,高雄市,46pt
394,Awei,tw89407764,新北市,45pt
394,DDawn,tw17748447,屏東縣,45pt
394,Godkiller,tw79723871,苗栗縣,45pt
394,Langgam571,tw24570904,臺北市,45pt
394,Lisalu,tw43007249,臺中市,45pt
394,OGBB,tw06225308,臺中市,45pt
394,Shark,tw62820523,基隆市,45pt
394,walker188,tw54077721,新北市,45pt
402,Bobocat,tw42571684,臺中市,44pt
402,Chickenskin,tw32364107,臺北市,44pt
402,Hiro,tw52274144,高雄市,44pt
402,Jannun,tw79154733,桃園市,44pt
402,Keng,tw86152305,臺中市,44pt
402,Michael,tw71470461,新北市,44pt
402,Stayko,tw88117485,臺北市,44pt
402,ThatWenYen,tw33742727,高雄市,44pt
402,Ubry,tw56240698,新北市,44pt
402,Yeh,tw56972035,新竹市,44pt
402,Yuan,tw27453523,臺中市,44pt
413,BonusLeeRyan,tw46483831,臺南市,43pt
413,Jerry,tw05433925,臺南市,43pt
413,RRY,tw27821583,臺北市,43pt
413,YENWEITING,tw68090720,臺北市,43pt
417,Fddy30,tw20368538,桃園市,42pt
417,JOJO,tw14505717,高雄市,42pt
417,Loren,tw26953449,新北市,42pt
417,PADDY,tw09432546,桃園市,42pt
417,Renny,tw09066488,高雄市,42pt
417,SmallOK,tw63054410,臺南市,42pt
417,YiYu,tw95674193,高雄市,42pt
417,james,tw67348652,新北市,42pt
417,kaijuwoodo,tw86329593,臺南市,42pt
417,nehcyar_,tw51284044,桃園市,42pt
417,sin7n,tw40191085,高雄市,42pt
417,小昱,tw82566333,臺北市,42pt
417,黑獸傭兵團長,tw68856891,新北市,42pt
430,Dora,tw30001370,新竹市,41pt
430,LeonChen,tw26870425,高雄市,41pt
430,Tray,tw04119157,桃園市,41pt
430,Zihao,tw29437004,新北市,41pt
430,wei,tw51251163,臺南市,41pt
435,Ave,tw64209062,新北市,40pt
435,CH,tw44874553,高雄市,40pt
435,GHG-MXK,tw51046647,新北市,40pt
435,Girox,tw07615948,臺北市,40pt
435,HONG,tw93754264,新北市,40pt
435,Hollow,tw96093664,新北市,40pt
435,Ino,tw57907773,臺中市,40pt
435,Kevin,tw64436261,桃園市,40pt
435,Kinako,tw05040970,新北市,40pt
435,MoodyGUY,tw56619873,高雄市,40pt
435,SHAWN,tw27017315,臺北市,40pt
435,Sejong,tw83905127,宜蘭縣,40pt
435,Serendipity,tw74676901,臺南市,40pt
435,Sugar,tw32893143,臺北市,40pt
435,Tim,tw95566595,新北市,40pt
435,a1phaki,tw70378594,桃園市,40pt
435,hower,tw91106608,高雄市,40pt
435,島主,tw75863784,高雄市,40pt
453,Bruce,tw13298067,桃園市,39pt
453,HuiJungCheng,tw18429175,臺中市,39pt
453,Jonathan,tw24928885,臺北市,39pt
453,KT,tw64220350,嘉義市,39pt
453,SHEN,tw65991509,新北市,39pt
453,cycla,tw09152496,臺南市,39pt
453,weichenghuang,tw37274871,彰化縣,39pt
460,Bacon,tw25275319,臺北市,38pt
460,Ian,tw92891852,新北市,38pt
460,LAI-BO-KAI,tw23930741,宜蘭縣,38pt
460,Leo,tw98129328,新竹縣,38pt
460,MorganTsai,tw68822994,新竹市,38pt
460,Raymond,tw49082254,臺中市,38pt
460,Wu,tw97442996,臺南市,38pt
460,Zhongchengen,tw62958507,臺中市,38pt
460,hungry_to_eat,tw05346170,雲林縣,38pt
460,israining,tw93660736,高雄市,38pt
460,jim,tw72244502,苗栗縣,38pt
460,kobee,tw79925801,嘉義縣,38pt
472,BNC_Blast,tw89606971,高雄市,37pt
472,Caspar,tw40870196,臺中市,37pt
472,HF_wei,tw15800518,桃園市,37pt
472,LCC..,tw32722359,雲林縣,37pt
472,SD,tw05197795,新北市,37pt
472,StoneMin,tw36240497,臺中市,37pt
472,Ting,tw76312809,新北市,37pt
472,callyshih,tw54739989,新北市,37pt
472,john1029,tw04057117,臺北市,37pt
472,張育銓,tw26157252,高雄市,37pt
482,AJin,tw18584107,臺中市,36pt
482,BNC-翔寶,tw09704151,高雄市,36pt
482,James,tw87713934,臺北市,36pt
482,Jun,tw27673402,桃園市,36pt
482,LSS,tw54378013,新北市,36pt
482,MAX,tw50797911,新北市,36pt
482,Nanaya,tw03168456,宜蘭縣,36pt
482,OP_FAN,tw63573774,臺中市,36pt
482,PJ,tw70654328,高雄市,36pt
482,RE,tw59037293,新北市,36pt
482,Ray,tw61690221,高雄市,36pt
482,Rayop,tw12619457,彰化縣,36pt
482,Rex,tw21941780,高雄市,36pt
482,SHIAO,tw23540064,桃園市,36pt
482,ShaoWeiChang,tw44744070,桃園市,36pt
482,Wowowo,tw06400208,臺中市,36pt
482,murphy0827,tw58776465,新北市,36pt
499,GZT-00,tw65824965,臺中市,35pt
499,Jeff,tw12134806,臺中市,35pt
499,Yen,tw81218142,新竹縣,35pt
499,asus,tw25961863,嘉義縣,35pt
503,A9_Weberlolz,tw00531440,桃園市,34pt
503,AddEgg0717,tw86324740,臺北市,34pt
503,BestDogeEver,tw84828731,新北市,34pt
503,Long,tw57612114,新北市,34pt
503,Maomao,tw79180495,新北市,34pt
503,MickLiau,tw98649601,苗栗縣,34pt
503,Mr.O,tw90147793,高雄市,34pt
503,NPUST_Huaba,tw91797530,屏東縣,34pt
503,R52,tw03478711,臺中市,34pt
503,Rachel,tw73237577,新北市,34pt
503,Rookie,tw04564553,臺中市,34pt
503,SidLin,tw69346217,臺北市,34pt
503,Sky,tw49826410,臺北市,34pt
503,UNAHAN,tw16526802,彰化縣,34pt
503,WANG-WEI-SHENG,tw03459753,臺南市,34pt
503,YHC,tw37950627,新北市,34pt
503,cheyu,tw24111275,新北市,34pt
503,chuyuan,tw49868105,新竹市,34pt
503,dented-Dusknoir,tw32830944,彰化縣,34pt
503,jk,tw87621292,高雄市,34pt
503,kiwi,tw17248165,桃園市,34pt
503,oa,tw79100139,高雄市,34pt
503,黑貓,tw43932173,彰化縣,34pt
526,BonBon,tw33785925,新竹市,33pt
526,Sora,tw35214784,臺中市,33pt
528,A-HAO,tw46541506,高雄市,32pt
528,BerryLee,tw50202065,高雄市,32pt
528,Hsinru,tw70529064,新北市,32pt
528,JerryChiang,tw28785208,基隆市,32pt
528,KJ,tw82289672,桃園市,32pt
528,Laby,tw81066465,新北市,32pt
528,Lee1196,tw39062068,臺北市,32pt
528,Long-N1ARK,tw34101256,高雄市,32pt
528,Mick,tw93739401,新北市,32pt
528,Ming,tw58028303,臺中市,32pt
528,PENG,tw41852657,臺中市,32pt
528,Pho1nix33,tw17729963,臺中市,32pt
528,Sho,tw04057494,基隆市,32pt
528,TCGSTORE_HoSu,tw14327392,臺中市,32pt
528,Tzuyi,tw09261132,高雄市,32pt
528,Wangtinglun,tw22611326,桃園市,32pt
528,YONSUN,tw36869316,基隆市,32pt
528,ZEO,tw41160256,南投縣,32pt
528,ZhangXuan,tw99229780,南投縣,32pt
528,castle116,tw51710380,桃園市,32pt
528,daGG,tw21954605,臺北市,32pt
528,vilian,tw94156469,高雄市,32pt
528,walkaway,tw09982553,新北市,32pt
528,yuchen0810,tw92224806,新北市,32pt
552,Alex-Jack,tw84834842,臺南市,31pt
552,ChuChiHsiang,tw37727633,臺北市,31pt
552,Ferdielee,tw99801052,臺中市,31pt
552,Godusopp,tw10449295,高雄市,31pt
552,Jerry,tw88288372,新北市,31pt
552,RONG,tw62217615,高雄市,31pt
558,Alex,tw64729411,臺北市,30pt
558,Andrew,tw49959381,臺北市,30pt
558,Avocado,tw59137487,新北市,30pt
558,Bunbear,tw97046858,桃園市,30pt
558,Henry,tw35659148,雲林縣,30pt
558,J,tw58490962,高雄市,30pt
558,Killden,tw97275186,新北市,30pt
558,Lucas,tw95547681,宜蘭縣,30pt
558,Msapiens,tw61792938,臺中市,30pt
558,OGSHIH,tw27714746,新北市,30pt
558,Panda,tw79476009,臺北市,30pt
558,Sam,tw87970697,桃園市,30pt
558,SuHua,tw02191971,臺中市,30pt
558,TAKOTIM,tw64656626,基隆市,30pt
558,Wally0714,tw33091415,高雄市,30pt
558,YINGCHIHCHIU,tw31401549,新竹市,30pt
558,boychen,tw23209128,臺北市,30pt
558,cat0924,tw50239297,臺南市,30pt
558,gavin-N1ARK,tw98858591,高雄市,30pt
558,pingping,tw37361150,高雄市,30pt
558,pokemonvsch1,tw15392207,新北市,30pt
558,ryanwu,tw08856107,臺中市,30pt
558,shirofox,tw24164090,桃園市,30pt
581,BumpyJumpy,tw97370246,桃園市,29pt
581,Monkeyz,tw36173804,彰化縣,29pt
581,Sean,tw66588143,臺南市,29pt
581,andreee,tw85823053,新北市,29pt
585,A_kai,tw63008541,南投縣,28pt
585,BST_Ethan,tw86219919,臺中市,28pt
585,BST_ROB,tw73762496,臺中市,28pt
585,Blues,tw41682200,臺北市,28pt
585,Bryant,tw40682117,新竹縣,28pt
585,CLG_HoHo,tw53198253,臺中市,28pt
585,Camus,tw66520026,新竹縣,28pt
585,ChenLi_Kibana,tw69538820,高雄市,28pt
585,DCG_tsa1,tw58859352,新北市,28pt
585,Depp,tw41643160,桃園市,28pt
585,Foty,tw63569554,臺北市,28pt
585,Kevinkod,tw81021249,其它地區,28pt
585,KiD,tw15667547,臺南市,28pt
585,Qttsix&hennie_IC,tw10136616,臺中市,28pt
585,Rehorn,tw58835877,基隆市,28pt
585,SeverusGuo,tw38140274,基隆市,28pt
585,Sony,tw64598660,高雄市,28pt
585,TC_Brian,tw08055670,新竹縣,28pt
585,Taco,tw63205160,新北市,28pt
585,TiM-N1ARK,tw19291467,高雄市,28pt
585,Tyrunt_ED,tw24479626,桃園市,28pt
585,flybear132,tw02172047,臺北市,28pt
585,ksfantasy,tw33097520,新竹縣,28pt
585,ocean7024,tw28285341,新竹縣,28pt
585,roger606,tw09188186,臺南市,28pt
585,rweiwei,tw32921509,基隆市,28pt
585,tsaikobe,tw42052335,彰化縣,28pt
585,胡在天,tw80138989,新北市,28pt
