rank,username,ptcg_id,area,points
45,Sunny,tw50896397,新竹縣,98pt
46,Abner-N1ARK,tw71084142,高雄市,97pt
46,Benjamin,tw99268898,臺北市,97pt
46,Yuki,tw24617527,新北市,97pt
49,Willy,tw38952785,桃園市,96pt
50,PEIN,tw82187253,桃園市,93pt
50,PLAY,tw33344901,彰化縣,93pt
50,YOYO,tw51675689,桃園市,93pt
53,Wilson,tw66007671,新北市,88pt
54,aurora,tw58040892,新北市,86pt
55,OceanTsoi,tw49113528,新竹縣,85pt
55,Stanley040402,tw46899884,新北市,85pt
55,波加曼弟弟,tw32638091,臺北市,85pt
58,Watermelon,tw42807216,新北市,81pt
59,Cheng1117,tw91113369,彰化縣,80pt
60,Kayson,tw81419386,新北市,77pt
61,CCT_Shirakami,tw54665545,高雄市,75pt
61,larry-N1ARK,tw99589299,高雄市,75pt
61,zivchen,tw30267620,臺中市,75pt
64,EdwardJR,tw14778853,臺北市,73pt
64,Hsun,tw92487491,臺北市,73pt
66,Sean-N1ARK,tw36617899,高雄市,67pt
66,StarCurry,tw41768227,彰化縣,67pt
68,JPL,tw70889763,新北市,66pt
69,Leo,tw75837772,新北市,65pt
69,Z,tw14181070,高雄市,65pt
71,David,tw87203702,新北市,64pt
72,LiBoyu,tw43248631,臺中市,63pt
72,vegetable,tw15743285,高雄市,63pt
74,Louis,tw13785127,新北市,61pt
75,Wilson,tw24152665,彰化縣,60pt
75,baobaobaby530,tw78670690,臺北市,60pt
77,CHANGCHIAHAO,tw46558789,新北市,59pt
77,Lloyd,tw51338463,臺中市,59pt
77,totototo,tw26186753,高雄市,59pt
80,Ethan,tw69338512,臺南市,58pt
81,Rueisian,tw28186951,新北市,55pt
82,Marc,tw80275315,高雄市,54pt
82,TCGSTORE_Martin,tw93782599,桃園市,54pt
82,WilsonChang,tw95761035,桃園市,54pt
85,hank,tw63175813,桃園市,53pt
86,Stalin,tw76224514,新北市,52pt
87,Ian-N1ARK,tw01545475,高雄市,51pt
87,kan,tw30732451,苗栗縣,51pt
87,yichen,tw34688965,高雄市,51pt
90,Jackson,tw58668941,南投縣,50pt
90,OP-Mantou,tw20495370,臺中市,50pt
92,FormoSHA,tw86807905,臺北市,49pt
92,KB_Cooper,tw05033566,臺北市,49pt
94,Andy,tw19089077,苗栗縣,47pt
95,Eli,tw61299751,高雄市,46pt
96,Ryan,tw62205605,高雄市,45pt
97,Austin,tw12786878,臺北市,44pt
97,PingYu,tw05602573,高雄市,44pt
99,oneday,tw26859059,高雄市,42pt
100,Cola,tw00060663,新北市,41pt
101,Ray,tw59978529,臺南市,40pt
101,Swps,tw40262046,高雄市,40pt
101,WUJIAAN,tw94009574,彰化縣,40pt
101,chang1101,tw56108597,宜蘭縣,40pt
105,Dio,tw89855200,桃園市,38pt
106,DE-WEN,tw61835075,高雄市,37pt
107,Cui,tw55359182,新北市,36pt
107,Dr.GMBRayRay,tw58703570,高雄市,36pt
107,henrik1119,tw09082546,新北市,36pt
110,Chenyikai,tw40017812,新北市,35pt
110,JACK-GGGG,tw25540877,臺中市,35pt
110,Ryan-N1ARK,tw74434118,高雄市,35pt
110,Xuan,tw90553997,苗栗縣,35pt
110,silei990113,tw26640245,基隆市,35pt
115,蔡仲硯,tw84697938,桃園市,34pt
116,LIN-YU-HSI,tw68956700,高雄市,32pt
116,Young517,tw95299182,南投縣,32pt
118,LiaoZhenghao,tw11792037,臺中市,31pt
118,Toby,tw37286261,臺北市,31pt
118,andy,tw88607252,臺中市,31pt
118,shark,tw27088222,桃園市,31pt
122,Ben,tw72893589,新北市,30pt
122,Luke,tw61878373,臺北市,30pt
122,Taro,tw92318109,新北市,30pt
122,Terry,tw84616467,高雄市,30pt
122,towaandsuiseisuki,tw94634524,彰化縣,30pt
127,LeeFour,tw52776388,高雄市,29pt
128,Bernard,tw58300323,宜蘭縣,28pt
128,Chester,tw96313655,臺中市,28pt
130,CHENG,tw32525217,新竹縣,27pt
131,Cct_Kuro,tw75152965,高雄市,26pt
131,Timmy,tw05499634,新北市,26pt
131,Tinlin,tw14215402,宜蘭縣,26pt
134,Alan,tw18197442,臺北市,25pt
134,KBAlan,tw60895624,臺北市,25pt
134,Leohu,tw80676630,臺北市,25pt
134,Momkey,tw32503844,新北市,25pt
134,Sun,tw02578849,臺北市,25pt
139,Ethan,tw85225105,桃園市,24pt
139,WUJIASIANG,tw42891021,彰化縣,24pt
139,bruno,tw48025754,新北市,24pt
142,Beck,tw93719435,高雄市,23pt
142,Zoe,tw23419853,新北市,23pt
142,mario,tw39857794,臺北市,23pt
145,112,tw90833842,桃園市,22pt
145,Jirachi_chen,tw04996089,臺南市,22pt
145,Leo,tw00444865,高雄市,22pt
145,Zhamao.,tw53413653,新北市,22pt
145,yoyo-N1ARK,tw87775945,高雄市,22pt
150,Jerrychi,tw52648273,臺中市,21pt
151,0,tw69848771,臺北市,20pt
151,Fabre,tw08308725,臺北市,20pt
151,IYiu,tw41690897,彰化縣,20pt
151,Iris,tw92407763,桃園市,20pt
151,JeremyWei,tw77877011,苗栗縣,20pt
151,Kaya,tw37808612,新北市,20pt
151,Leo,tw75475628,臺北市,20pt
151,YUE,tw09225755,南投縣,20pt
151,大元,tw52615670,臺中市,20pt
160,TW_scary,tw91316813,臺南市,19pt
160,Xinyu,tw67716132,臺北市,19pt
162,OPsally,tw04232774,臺中市,18pt
162,PenguinCanFly,tw58583808,臺北市,18pt
164,Closer,tw45505316,基隆市,17pt
164,Eric,tw17896772,臺北市,17pt
166,Jacksonlu,tw87526696,彰化縣,16pt
166,Jimmy,tw32262790,臺北市,16pt
166,Klefki_Ed,tw07064691,高雄市,16pt
166,Lin,tw01701324,高雄市,16pt
166,showyu,tw44862480,高雄市,16pt
171,EASON,tw02658166,彰化縣,15pt
171,Ian,tw54166685,臺中市,15pt
171,Ian,tw98560313,臺北市,15pt
171,Jayden,tw68369036,臺中市,15pt
171,Jim,tw25195359,彰化縣,15pt
171,Jun,tw98211582,桃園市,15pt
171,Justin-N1ARK,tw56036096,高雄市,15pt
171,Kai,tw21335372,臺中市,15pt
171,LYM,tw90560772,雲林縣,15pt
171,LeeHandsome,tw10322586,雲林縣,15pt
171,PanLeo0810,tw90812581,新北市,15pt
171,Wu,tw24120338,嘉義市,15pt
171,benny,tw03402017,高雄市,15pt
171,cliffwu,tw74070399,臺中市,15pt
185,Alan,tw31006483,臺中市,14pt
185,Kimi,tw78926465,新北市,14pt
185,Max,tw46985962,臺北市,14pt
185,TG_Oscar,tw79421519,新北市,14pt
185,Yuyou,tw24543994,高雄市,14pt
190,Dunham,tw79062560,宜蘭縣,13pt
190,Yenyen,tw81291690,新北市,13pt
192,Ben,tw67016854,苗栗縣,12pt
192,Dragon,tw22280877,臺北市,12pt
192,Ivan,tw06195770,新北市,12pt
192,JAY,tw12516852,高雄市,12pt
192,Jelly,tw74783492,新北市,12pt
192,JoeyChang0521,tw89882541,新竹縣,12pt
198,Mike_wu,tw83426001,宜蘭縣,11pt
199,Alice,tw61675906,桃園市,10pt
199,Austin,tw03773578,臺北市,10pt
199,Bing,tw00283867,臺東縣,10pt
199,Brandon,tw98521904,新北市,10pt
199,Diego-N1ARK,tw57159167,高雄市,10pt
199,DoDo,tw42212253,新北市,10pt
199,EasonLee,tw98121463,新北市,10pt
199,Ethan,tw40518907,新北市,10pt
199,Golden,tw44119672,新北市,10pt
199,Harvey:),tw87179489,臺北市,10pt
199,Henry,tw23702739,桃園市,10pt
199,Jacob656,tw88469337,臺北市,10pt
199,James,tw53425245,桃園市,10pt
199,Jatt,tw56919295,新北市,10pt
199,Jeremy,tw20171459,臺北市,10pt
199,Mark0712,tw71446090,新北市,10pt
199,Miffy,tw52014839,彰化縣,10pt
199,Mingchen,tw89039996,新北市,10pt
199,Nick,tw61170081,高雄市,10pt
199,Oscar,tw83739705,桃園市,10pt
199,SAM,tw55309622,新北市,10pt
199,Sean,tw44293844,臺中市,10pt
199,Sheep,tw55628257,臺中市,10pt
199,Tommy,tw51647865,新北市,10pt
199,ViolaLiau,tw27584631,苗栗縣,10pt
199,dittoman,tw77197938,桃園市,10pt
199,iamnotman0000,tw02105248,臺北市,10pt
199,joker,tw98027117,雲林縣,10pt
199,mark,tw75127727,高雄市,10pt
199,pig,tw15417650,新北市,10pt
199,sega,tw27254700,臺北市,10pt
230,Jirachi_ivan,tw50023354,臺南市,9pt
230,K.C,tw53499208,苗栗縣,9pt
232,1000Fu,tw73188216,彰化縣,8pt
232,7you1ting,tw61541085,高雄市,8pt
232,Anna,tw33976962,新北市,8pt
232,Chen,tw89692020,新竹縣,8pt
232,Cooper,tw33233319,新竹市,8pt
232,Fabio,tw91680832,臺中市,8pt
232,Hank,tw25778802,高雄市,8pt
232,Ian,tw95217073,臺北市,8pt
232,Ian,tw30147118,高雄市,8pt
232,Leo0825,tw68703676,高雄市,8pt
232,OP_Sharon,tw18336767,臺中市,8pt
232,Satoru,tw95235085,桃園市,8pt
232,Terry,tw32701908,桃園市,8pt
232,Ting,tw90305952,高雄市,8pt
232,YO,tw68119802,高雄市,8pt
232,chen,tw48315800,新竹市,8pt
248,Aix,tw07040865,高雄市,6pt
248,Alice,tw48874828,臺中市,6pt
248,B3NN3Tt,tw08788083,高雄市,6pt
248,Bob,tw61311183,新北市,6pt
248,Charlie,tw40490299,桃園市,6pt
248,Chenyen,tw81036560,新竹市,6pt
248,Chloe,tw03523852,臺中市,6pt
248,Clayton,tw28434285,新北市,6pt
248,Eason,tw68774056,新北市,6pt
248,Eason,tw22332732,新北市,6pt
248,Elson,tw95797097,桃園市,6pt
248,Henry,tw21355635,新北市,6pt
248,Henry,tw57273060,新北市,6pt
248,Henry,tw62892033,新北市,6pt
248,Howard,tw54264773,南投縣,6pt
248,Howard,tw31295126,高雄市,6pt
248,Jack,tw87593420,宜蘭縣,6pt
248,James,tw10133658,新北市,6pt
248,Kai,tw54206403,嘉義市,6pt
248,Laurum,tw12039685,高雄市,6pt
248,Mario,tw80139189,臺北市,6pt
248,Marshal,tw33463324,宜蘭縣,6pt
248,OuO,tw92027316,新北市,6pt
248,PeytonB886,tw86866405,彰化縣,6pt
248,Ray,tw07566360,臺北市,6pt
248,Ray,tw83766750,高雄市,6pt
248,Ryan,tw53917462,新北市,6pt
248,Ryanliang,tw75000248,新北市,6pt
248,Sean777,tw04850060,苗栗縣,6pt
248,Shygo,tw04986951,彰化縣,6pt
248,Tzo,tw35693495,花蓮縣,6pt
248,Unasong,tw64903698,臺北市,6pt
248,Wang,tw55045145,高雄市,6pt
248,Will7777,tw55993300,臺中市,6pt
248,Yoyo,tw75508081,臺南市,6pt
248,kevin,tw06774867,桃園市,6pt
248,li._0228,tw94315025,臺南市,6pt
248,space,tw27558785,臺中市,6pt
248,wei,tw68923388,南投縣,6pt
248,白米,tw20051527,臺中市,6pt
288,Allen,tw12458790,高雄市,5pt
288,Austin,tw32577060,新北市,5pt
288,AustinChao,tw06937698,桃園市,5pt
288,Baybay,tw40994416,新北市,5pt
288,Ethan,tw29790670,臺北市,5pt
288,GMS_coffee086639,tw99788979,新竹縣,5pt
288,JL,tw01003353,新北市,5pt
288,Joanna,tw74546376,臺北市,5pt
288,Kane,tw02153841,雲林縣,5pt
288,Kenny,tw81358721,新北市,5pt
288,Kevin114514,tw83480674,臺北市,5pt
288,LEO,tw32417762,臺中市,5pt
288,Lemon,tw69956243,新北市,5pt
288,Liam,tw13591620,金門縣,5pt
288,Ryan,tw33844026,新北市,5pt
288,Starbee,tw03308149,臺北市,5pt
288,TOBY,tw21630280,臺中市,5pt
288,TRR,tw85805854,桃園市,5pt
288,TingChung,tw56197320,臺中市,5pt
288,Tony,tw67814341,臺北市,5pt
288,Vrttw,tw40722297,臺北市,5pt
288,WEN,tw37101976,新北市,5pt
288,William,tw30182919,臺南市,5pt
288,XiJinping,tw97165922,新竹市,5pt
288,bong,tw21134787,苗栗縣,5pt
288,cvbid,tw48329396,臺南市,5pt
288,jsttu2125,tw68822428,新北市,5pt
288,liyuchen990704,tw74771672,新竹縣,5pt
288,pokemonHank,tw07498797,臺南市,5pt
288,waterwork,tw68389784,臺北市,5pt
318,123456789,tw69404327,臺中市,4pt
318,Alice,tw81357440,新北市,4pt
318,BST_Lydia,tw23289127,臺中市,4pt
318,Bella,tw91876395,苗栗縣,4pt
318,Black-Penguin,tw94967871,桃園市,4pt
318,DIDIGINGOBI,tw94692123,高雄市,4pt
318,Duncan,tw49925937,桃園市,4pt
318,Eric,tw53103765,臺北市,4pt
318,Freddy,tw18831429,臺中市,4pt
318,Happy,tw81009931,臺中市,4pt
318,Harry,tw25854174,新竹市,4pt
318,Hewitt,tw02519013,臺北市,4pt
318,Hitai,tw57173937,臺中市,4pt
318,Jason,tw37855988,臺北市,4pt
318,JustinChang0912,tw06953175,新竹縣,4pt
318,Kimi,tw38407666,臺中市,4pt
318,Lee,tw71931416,高雄市,4pt
318,Luke,tw17698132,新北市,4pt
318,MW-Hong,tw23189382,高雄市,4pt
318,MasonTse,tw24493749,臺北市,4pt
318,Minnie,tw17712172,新北市,4pt
318,Molly,tw84957647,臺北市,4pt
318,Peter0131,tw07806674,高雄市,4pt
318,RedName:/,tw64841238,新北市,4pt
318,Shara,tw88239785,新北市,4pt
318,Slyron,tw86721170,桃園市,4pt
318,max,tw13175197,桃園市,4pt
318,smile,tw85760897,臺南市,4pt
318,大安呆伊布,tw04530685,臺北市,4pt
347,muaji._.dpx,tw99691140,新北市,3pt
348,$Aiden$,tw88998927,桃園市,0pt
348,********************,tw60350798,高雄市,0pt
348,********************,tw63599207,高雄市,0pt
348,-RAY-,tw73628892,新北市,0pt
348,3.1415,tw13929733,新北市,0pt
348,1818,tw26592496,新北市,0pt
348,12345,tw51471847,新北市,0pt
348,142857,tw54879046,南投縣,0pt
348,20131204001,tw44131772,苗栗縣,0pt
348,52$$52$$,tw00610960,新北市,0pt
348,878787,tw98595535,桃園市,0pt
348,981120_kai,tw24375776,桃園市,0pt
348,987654321,tw79702513,新竹縣,0pt
348,:>,tw64829883,高雄市,0pt
348,:],tw30973078,高雄市,0pt
348,@_@,tw33313861,臺南市,0pt
348,AAA.,tw53506901,高雄市,0pt
348,ANO,tw88383622,桃園市,0pt
348,Ace,tw38146096,新竹縣,0pt
348,Adam,tw34855660,新北市,0pt
348,Alan,tw67216298,臺中市,0pt
348,Albert,tw55451987,桃園市,0pt
348,Albert.H,tw73780279,臺中市,0pt
348,Alex,tw75042752,新北市,0pt
348,Alez,tw93176236,高雄市,0pt
348,Alston,tw23502628,苗栗縣,0pt
348,Alston,tw23428252,高雄市,0pt
348,Alvin,tw34068679,臺北市,0pt
348,Alvinh,tw36284604,臺北市,0pt
348,Amongus,tw97795517,臺北市,0pt
348,An,tw58490256,高雄市,0pt
348,Andrew,tw51464871,新竹市,0pt
348,Andrew0213,tw27148574,新北市,0pt
348,Andrewyueh,tw07494814,新北市,0pt
348,Andy1724,tw14825497,桃園市,0pt
348,Andy520,tw32801069,高雄市,0pt
348,AndyLiu,tw19846152,桃園市,0pt
348,Ann,tw30287263,臺中市,0pt
348,Anthony,tw57123763,新竹縣,0pt
348,Apple,tw82042897,桃園市,0pt
348,Arnold,tw58280225,新北市,0pt
348,Astinlai,tw92746318,新北市,0pt
348,Aton,tw47968107,桃園市,0pt
348,Austin,tw19561393,彰化縣,0pt
348,B.S.T Adam,tw81338076,臺中市,0pt
348,BOWN,tw18059812,新北市,0pt
348,BT,tw85633415,臺中市,0pt
348,Bard,tw59747434,高雄市,0pt
348,Belle,tw00121192,新北市,0pt
348,Bibarel,tw79618823,新北市,0pt
348,BigJay,tw49185198,屏東縣,0pt
348,Biggie,tw23009605,新北市,0pt
348,Bigguy,tw08809914,臺北市,0pt
348,Blue-rabbit,tw76371374,桃園市,0pt
348,Bojyunchen,tw18495385,新北市,0pt
348,Branden0712,tw34631417,高雄市,0pt
348,Brett,tw93348936,彰化縣,0pt
348,BriaN,tw76131589,新北市,0pt
348,Bruce,tw54530208,高雄市,0pt
348,Bulbasaur,tw37435098,臺北市,0pt
348,Bule,tw17279202,宜蘭縣,0pt
348,CANDY7,tw01537140,高雄市,0pt
348,CHEN-BING-JIE,tw13449423,彰化縣,0pt
348,CHENRyan,tw42261938,臺北市,0pt
348,CHTso,tw81645918,新竹縣,0pt
348,Caleb,tw27788362,臺北市,0pt
348,CardPackKing,tw27614693,新北市,0pt
348,Carol,tw35633566,彰化縣,0pt
348,Carol,tw23693792,新北市,0pt
348,Carol,tw86383314,高雄市,0pt
348,Caster,tw34972125,南投縣,0pt
348,Cayden,tw91655050,新竹縣,0pt
348,Charlie,tw67499326,新北市,0pt
348,Charlie,tw83004748,新竹縣,0pt
348,Chautin,tw64006248,高雄市,0pt
348,Chen,tw12141522,新竹市,0pt
348,Chen-Tung-You,tw46359475,高雄市,0pt
348,Chi,tw17310914,新北市,0pt
348,ChiBing,tw65753987,桃園市,0pt
348,Chin-ii,tw61100990,高雄市,0pt
348,Chou-bing-chein,tw52509435,彰化縣,0pt
348,Chris,tw56976478,新北市,0pt
348,ChrisKuo,tw71911721,臺北市,0pt
348,Chrispin,tw45404096,高雄市,0pt
348,Chunhao,tw09563486,高雄市,0pt
348,Cindy,tw47867576,新北市,0pt
348,Colin,tw61611288,新北市,0pt
348,Cory,tw34494847,新北市,0pt
348,Costa-P,tw96578235,臺北市,0pt
348,Cow,tw78854891,高雄市,0pt
348,Crow,tw04844317,新北市,0pt
348,Curtis,tw30260076,新北市,0pt
348,Cuteglaceon,tw86754212,高雄市,0pt
348,DDEEA57,tw16906817,臺北市,0pt
348,DODO,tw05929087,新北市,0pt
348,DarrenChiu,tw95718259,臺北市,0pt
348,Derek,tw14753402,臺北市,0pt
348,Dewott,tw32945802,新竹市,0pt
348,Dfft,tw63033237,臺南市,0pt
348,Diego,tw98026492,臺北市,0pt
348,Dillo,tw14089506,臺北市,0pt
348,Dino,tw34341752,新北市,0pt
348,Ditto.1,tw33562653,新北市,0pt
348,Docan,tw77080131,臺中市,0pt
348,Dondon,tw47050420,新竹市,0pt
348,Donnie,tw12193405,新北市,0pt
348,Dora,tw29284087,屏東縣,0pt
348,Dragon,tw22476955,臺南市,0pt
348,Drew,tw44291883,臺北市,0pt
348,DukeLee,tw79670782,新北市,0pt
348,Dumbo,tw31961498,臺北市,0pt
348,Dylan,tw12392068,新北市,0pt
348,EDMUND,tw78733196,新北市,0pt
348,Eason,tw10205900,臺中市,0pt
348,Eason,tw52522133,臺中市,0pt
348,Eason,tw97358920,高雄市,0pt
348,Eason0711,tw57810177,新北市,0pt
348,Easonlai0728,tw23691954,臺中市,0pt
348,Eddie,tw24974897,高雄市,0pt
348,EddieYen,tw60640239,臺北市,0pt
348,Eden,tw45288429,新北市,0pt
348,Electricity,tw48740505,桃園市,0pt
348,Eli,tw32378643,臺南市,0pt
348,Elijah,tw29089098,新北市,0pt
348,Eric,tw53368463,高雄市,0pt
348,Ericlin,tw77740333,桃園市,0pt
348,Ethan,tw67333846,宜蘭縣,0pt
348,Ethan,tw95130204,宜蘭縣,0pt
348,Ethan,tw44232483,新北市,0pt
348,Ethan,tw56877156,臺北市,0pt
348,EthanLu,tw54077525,新北市,0pt
348,EttaChen,tw09151478,新北市,0pt
348,Eugene,tw30916425,新北市,0pt
348,Evan,tw99613785,臺北市,0pt
348,FanYang,tw70891974,桃園市,0pt
348,Fanny,tw19825298,新北市,0pt
348,FawkesTai,tw84643712,桃園市,0pt
348,Felix,tw09467866,臺北市,0pt
348,Fiona,tw96192713,新北市,0pt
348,Fly,tw42595931,苗栗縣,0pt
348,FroakieOscar,tw39404700,新北市,0pt
348,GHO,tw18716707,宜蘭縣,0pt
348,GQuuuuuuX,tw99165596,新竹市,0pt
348,Gala,tw56123630,臺中市,0pt
348,Gary,tw36271539,新北市,0pt
348,Gary,tw38062533,新北市,0pt
348,Gene,tw58969560,苗栗縣,0pt
348,George,tw19270318,臺中市,0pt
348,Gino,tw55391620,臺北市,0pt
348,Godan,tw61019343,宜蘭縣,0pt
348,Gordonlin117,tw70537514,桃園市,0pt
348,Grace,tw77394923,臺北市,0pt
348,Greentea,tw83883059,臺北市,0pt
348,Greg,tw32594685,臺北市,0pt
348,HAN,tw34492473,高雄市,0pt
348,HOWARD,tw52074493,臺北市,0pt
348,Hahandrewang,tw08619274,新北市,0pt
348,Hango,tw24385136,臺北市,0pt
348,Hankli,tw77702657,高雄市,0pt
348,Hanson0215,tw34141540,新竹縣,0pt
348,Harry,tw66551687,新北市,0pt
348,Harry,tw46557839,雲林縣,0pt
348,Harry,tw90893572,高雄市,0pt
348,HarryWang,tw41202079,臺北市,0pt
348,Henry,tw81406841,臺北市,0pt
348,Hirofumi,tw60649131,臺北市,0pt
348,Hollyliu,tw14627378,新竹市,0pt
348,Hong,tw84495423,新北市,0pt
348,Howard,tw87467841,新北市,0pt
348,Howard,tw10033867,新竹縣,0pt
348,Howard,tw04500681,臺南市,0pt
348,Howear,tw27378980,彰化縣,0pt
348,Huey,tw65653663,臺南市,0pt
348,Hung/3050,tw70232722,彰化縣,0pt
348,ILOVEFIREFLY,tw73103655,高雄市,0pt
348,Ian,tw56514270,彰化縣,0pt
348,Ian,tw21946513,新北市,0pt
348,Ian,tw15505264,桃園市,0pt
348,Issac,tw11986118,臺北市,0pt
348,JIMHUANG,tw59377214,新北市,0pt
348,JJ,tw58189327,新竹縣,0pt
348,JJ,tw44723280,臺中市,0pt
348,JJJ109256,tw32908561,臺北市,0pt
348,JOJO,tw59947617,彰化縣,0pt
348,JOJO,tw07742633,高雄市,0pt
348,Jack,tw88583244,高雄市,0pt
348,Jacon,tw98664356,新北市,0pt
348,James,tw34714638,彰化縣,0pt
348,James,tw62034080,臺北市,0pt
348,James,tw38485041,高雄市,0pt
348,James1015,tw15495408,臺東縣,0pt
348,Jason,tw31602833,宜蘭縣,0pt
348,Jason,tw52254665,新竹市,0pt
348,Jason,tw55353975,臺中市,0pt
348,Jason:),tw66900774,新北市,0pt
348,JasonKo0503,tw87105923,臺北市,0pt
348,Jayshen,tw67993988,臺北市,0pt
348,Jayshen,tw91203979,臺北市,0pt
348,Jean,tw04463149,新北市,0pt
348,Jekai,tw39358496,南投縣,0pt
348,Jerry,tw38515370,嘉義市,0pt
348,Jerry,tw33969659,臺中市,0pt
348,Jerry,tw05538206,臺北市,0pt
348,Jerry,tw36911783,臺北市,0pt
348,Jerrychou,tw06731293,臺北市,0pt
348,Jerrylee,tw91492623,臺北市,0pt
348,Jim,tw47502739,新北市,0pt
348,Jim,tw27218185,桃園市,0pt
348,Jimmy,tw81229373,高雄市,0pt
348,Jimmy,tw74634200,高雄市,0pt
348,Jimmy95391103,tw75335271,臺南市,0pt
348,Jin,tw16799684,新北市,0pt
348,Jirachiteam_Larry,tw50039394,臺南市,0pt
348,Jirachiteam_jason,tw54204898,臺南市,0pt
348,JodeJoestar,tw23411379,新北市,0pt
348,JoePan,tw12944938,高雄市,0pt
348,Joey,tw98048714,新北市,0pt
348,Joey,tw32513728,桃園市,0pt
348,JoeyLiu,tw29058099,新竹市,0pt
348,Johnny,tw91224803,新北市,0pt
348,Jonathan,tw43776354,屏東縣,0pt
348,JordanCho,tw16835312,臺中市,0pt
348,Josefkuo,tw46290917,高雄市,0pt
348,Jun,tw32364866,新北市,0pt
348,Justin,tw25944264,新北市,0pt
348,Justin,tw64888775,臺南市,0pt
348,Justin-LIN,tw36875462,臺中市,0pt
348,K,tw48688668,臺中市,0pt
348,K.C,tw62910201,苗栗縣,0pt
348,KATE,tw25676769,新北市,0pt
348,KAYDEN,tw78585844,新北市,0pt
348,KH_YICHEN,tw48931836,高雄市,0pt
348,Kai,tw95441769,新北市,0pt
348,Kai100,tw46865426,高雄市,0pt
348,Kate^_^,tw69357931,桃園市,0pt
348,Ken,tw87429407,高雄市,0pt
348,Kevin,tw54380998,臺北市,0pt
348,Kevin,tw78940135,高雄市,0pt
348,Kevin1207,tw17980735,新竹縣,0pt
348,KevinLiu,tw99637322,臺中市,0pt
348,Kimi,tw95616910,臺中市,0pt
348,Kobe,tw90557440,臺中市,0pt
348,KuoTingAn,tw32169304,桃園市,0pt
348,Kyle,tw60749156,臺中市,0pt
348,Kyle,tw86238686,臺南市,0pt
348,LF,tw81039332,新北市,0pt
348,LISEN,tw15581512,臺北市,0pt
348,LIU-EN-KAI,tw01779956,臺中市,0pt
348,LOYANKAI,tw95312126,臺中市,0pt
348,LYNCH,tw23566752,宜蘭縣,0pt
348,Larry,tw15448929,新北市,0pt
348,Leo,tw82423242,臺北市,0pt
348,Leo,tw11110528,高雄市,0pt
348,Leo,tw67974830,高雄市,0pt
348,LeoChen,tw98507163,臺北市,0pt
348,Leochen,tw48730092,宜蘭縣,0pt
348,Leon,tw95690883,桃園市,0pt
348,Liam,tw20129500,嘉義市,0pt
348,Ligigang,tw72010204,新竹縣,0pt
348,Lilylui,tw73053904,高雄市,0pt
348,Lin,tw63086366,新北市,0pt
348,Lin,tw51822143,高雄市,0pt
348,Linpochen,tw12646398,臺南市,0pt
348,Linz,tw48139608,臺北市,0pt
348,Lion,tw69196106,屏東縣,0pt
348,Lono4716,tw42965205,臺南市,0pt
348,Louis0604,tw79490964,新北市,0pt
348,Loyanhung,tw68854118,臺中市,0pt
348,Lucas,tw07613662,彰化縣,0pt
348,Lucas,tw12987551,新北市,0pt
348,Lucas,tw98262450,桃園市,0pt
348,Lucas,tw86533118,臺南市,0pt
348,Lucy,tw04506312,新北市,0pt
348,Luke,tw98325703,桃園市,0pt
348,Luyajing,tw16992270,嘉義市,0pt
348,MINEN,tw35592681,苗栗縣,0pt
348,MOLLY,tw14559623,臺北市,0pt
