rank,username,ptcg_id,area,points
345,Mark,tw56872586,高雄市,0pt
345,Martin,tw21251140,新北市,0pt
345,Martin,tw85942881,新竹縣,0pt
345,Mason,tw88388620,新竹縣,0pt
345,Master(tang),tw44209669,新北市,0pt
345,MattKao,tw81228158,新北市,0pt
345,Matthew19090,tw72700451,新北市,0pt
345,Max,tw09174532,嘉義市,0pt
345,Max,tw80578239,新北市,0pt
345,Max,tw15913433,臺北市,0pt
345,Max,tw93753969,臺北市,0pt
345,Max,tw11622091,高雄市,0pt
345,MaxChen,tw53462965,臺北市,0pt
345,Mdfk,tw47968077,新北市,0pt
345,Mei,tw81701099,臺北市,0pt
345,Meow0000,tw80615930,新竹市,0pt
345,Miles,tw51444990,臺北市,0pt
345,MilkWithYogurt,tw46818576,新北市,0pt
345,Milo,tw43413627,新北市,0pt
345,Mochi,tw47370858,臺北市,0pt
345,Momo,tw89382953,新竹縣,0pt
345,Morris,tw37188245,臺北市,0pt
345,Mos0619,tw24533929,新北市,0pt
345,MuYen,tw93979848,新北市,0pt
345,Mumin,tw26046733,新北市,0pt
345,MzEnNiCe,tw74349146,基隆市,0pt
345,Neokao,tw77556920,臺北市,0pt
345,Nick,tw10534191,新北市,0pt
345,Nick,tw17419300,新北市,0pt
345,NickTseng,tw14899179,南投縣,0pt
345,Nicole,tw65573984,臺北市,0pt
345,Noob,tw55472011,桃園市,0pt
345,OP-CINDY,tw57925986,臺中市,0pt
345,OP-Henry,tw21199961,臺中市,0pt
345,OP-yoyo,tw72883580,臺中市,0pt
345,OP.Darren,tw01856787,臺中市,0pt
345,Ogerpon,tw51947475,臺中市,0pt
345,Ohmyga,tw99058082,高雄市,0pt
345,Oliver,tw41097698,臺中市,0pt
345,Oliver4554,tw43204743,桃園市,0pt
345,Olivia,tw41513524,新北市,0pt
345,Ollie,tw77534107,臺北市,0pt
345,Omar,tw92035130,新北市,0pt
345,Oscar,tw44831806,南投縣,0pt
345,Oscar,tw00216346,新北市,0pt
345,Owen,tw07873657,臺中市,0pt
345,Owen0314,tw38932761,高雄市,0pt
345,Owen4554,tw46248346,桃園市,0pt
345,ParryHsu,tw61194586,臺中市,0pt
345,Paulson,tw56524187,臺北市,0pt
345,Pear,tw21073518,新北市,0pt
345,Peter,tw09871816,新北市,0pt
345,Peter,tw66600887,臺北市,0pt
345,PeterChen,tw71024012,臺北市,0pt
345,Phoenixweng,tw36372317,苗栗縣,0pt
345,Pitt,tw57650395,臺北市,0pt
345,Poteryun,tw98950182,新竹市,0pt
345,QAQ,tw75062894,桃園市,0pt
345,R.MVP.R,tw17953874,高雄市,0pt
345,REN,tw11750747,高雄市,0pt
345,RONGLL,tw42801103,臺中市,0pt
345,RT,tw93416087,新北市,0pt
345,Rainlu,tw11924993,新竹縣,0pt
345,Raku,tw57920593,新竹市,0pt
345,Ray,tw32887921,彰化縣,0pt
345,Ray,tw40498643,臺北市,0pt
345,Ray980128,tw81252732,臺北市,0pt
345,RayRay,tw93055631,臺北市,0pt
345,RayWei5678,tw63522914,臺北市,0pt
345,Raymen,tw47769971,臺北市,0pt
345,Rich,tw80271186,宜蘭縣,0pt
345,Ricky4976,tw20354994,新竹縣,0pt
345,Ritch,tw21611529,新北市,0pt
345,Roger,tw54284146,新竹市,0pt
345,Rrr,tw04063869,新北市,0pt
345,RubioSaNightDo,tw88542611,彰化縣,0pt
345,Rudy,tw82267893,新北市,0pt
345,Rui,tw05143281,新北市,0pt
345,Ryan,tw86499130,新北市,0pt
345,Ryan,tw54585036,新北市,0pt
345,Ryan,tw76983033,臺北市,0pt
345,RyanKing,tw22566328,臺北市,0pt
345,Ryder,tw93817926,新北市,0pt
345,Ryder,tw19406897,高雄市,0pt
345,STeVe,tw10990101,臺中市,0pt
345,Sam,tw81838129,臺中市,0pt
345,Sam,tw87327796,苗栗縣,0pt
345,Sam,tw02031652,苗栗縣,0pt
345,Samuel,tw54868496,桃園市,0pt
345,Samuel,tw74493945,桃園市,0pt
345,Sanada990721,tw93844023,桃園市,0pt
345,SandyYang,tw87429007,臺北市,0pt
345,Satori's_husband,tw38871487,高雄市,0pt
345,Sean,tw29666642,桃園市,0pt
345,Sean,tw08053549,臺北市,0pt
345,Sean,tw48390702,臺北市,0pt
345,Sean,tw53878498,臺北市,0pt
345,Sean,tw84535809,臺北市,0pt
345,Sean,tw84963813,高雄市,0pt
345,Sean.SE.Tsai,tw94986162,臺北市,0pt
345,Sebastien,tw03453827,臺北市,0pt
345,Seven,tw22658743,新北市,0pt
345,ShaoYen,tw67636720,臺南市,0pt
345,Shawn,tw41639137,臺南市,0pt
345,Shelly,tw31315105,新竹縣,0pt
345,Shen,tw04081951,臺北市,0pt
345,Shine,tw45659587,彰化縣,0pt
345,Simon0907,tw42355562,新北市,0pt
345,Smartcookie,tw89545033,高雄市,0pt
345,Sophie,tw21084537,桃園市,0pt
345,St,tw70643674,桃園市,0pt
345,StEvE,tw21368322,臺中市,0pt
345,StupXd,tw39116415,臺北市,0pt
345,Su,tw69691978,雲林縣,0pt
345,Sung-Jin-woo,tw96571468,新北市,0pt
345,Supao,tw79303763,高雄市,0pt
345,TG_Aoi0614,tw06844220,臺北市,0pt
345,TH,tw84238347,臺北市,0pt
345,TIEN-WEI-HSIANG,tw34233770,彰化縣,0pt
345,TINA,tw88562353,臺中市,0pt
345,TNFCG_Marikowop,tw27910222,臺南市,0pt
345,"TSENG,GUANG-YUAN",tw59350658,新竹縣,0pt
345,TTV_EPISSB,tw90895384,臺中市,0pt
345,Tem,tw67886635,新北市,0pt
345,Terry,tw37570069,桃園市,0pt
345,Tico,tw34463295,彰化縣,0pt
345,Tim,tw72722713,新北市,0pt
345,Tim,tw01031400,臺中市,0pt
345,Timmy,tw97396398,臺北市,0pt
345,Timmy,tw43639990,臺北市,0pt
345,Tony,tw63731684,臺北市,0pt
345,Tony,tw81788530,臺北市,0pt
345,Tony,tw52869868,臺北市,0pt
345,Tony,tw66851395,臺北市,0pt
345,Tony,tw43113906,臺南市,0pt
345,Tony,tw57300547,新竹縣,0pt
345,Tyne-Li,tw04149115,臺南市,0pt
345,UP,tw99838588,嘉義縣,0pt
345,Victor,tw88956966,臺北市,0pt
345,Vincent,tw72949913,臺北市,0pt
345,WD,tw72019245,桃園市,0pt
345,WangPoYEN,tw30975565,新北市,0pt
345,Wayne,tw63553237,新北市,0pt
345,William,tw52441919,臺南市,0pt
345,William99626,tw56239139,新竹縣,0pt
345,Willis,tw64967369,臺北市,0pt
345,Willy123,tw36382138,新北市,0pt
345,Winnie,tw55796625,新北市,0pt
345,Woody,tw82815591,桃園市,0pt
345,WuLeLe,tw02269447,臺北市,0pt
345,Xian0128,tw74183379,高雄市,0pt
345,XinChen,tw15567133,新北市,0pt
345,Xun,tw40746228,臺北市,0pt
345,YC,tw95753136,新北市,0pt
345,YI-TING,tw98553235,新北市,0pt
345,YOYO,tw60413484,新北市,0pt
345,YYDS,tw53287778,新北市,0pt
345,Yang,tw47677695,臺南市,0pt
345,Yang395,tw46100395,高雄市,0pt
345,Yao,tw12541872,桃園市,0pt
345,Yobrother,tw97183798,屏東縣,0pt
345,Yoda,tw26918012,桃園市,0pt
345,Yoga,tw52762134,新北市,0pt
345,York,tw35915327,新北市,0pt
345,York,tw14385566,桃園市,0pt
345,Yoyo0905,tw58328483,新北市,0pt
345,Yu,tw56537863,高雄市,0pt
345,YuHao,tw86444135,臺北市,0pt
345,Yujn,tw41114921,臺北市,0pt
345,Z,tw45432420,高雄市,0pt
345,Zack,tw91480781,新北市,0pt
345,Zake,tw10195208,新北市,0pt
345,Zijin,tw59845381,高雄市,0pt
345,Zishan,tw41958538,新北市,0pt
345,Zxzx,tw10990659,彰化縣,0pt
345,^_^,tw14474658,高雄市,0pt
345,a12102238,tw65367518,桃園市,0pt
345,aass0310,tw67489398,高雄市,0pt
345,alan,tw18738511,臺中市,0pt
345,allen1228,tw25334780,新北市,0pt
345,andy,tw37352245,新北市,0pt
345,baimo,tw17532169,臺中市,0pt
345,ben,tw60362249,臺北市,0pt
345,bobby,tw85402596,新北市,0pt
345,bright,tw96850405,臺北市,0pt
345,bun_nana,tw10263420,桃園市,0pt
345,chen,tw04644149,新北市,0pt
345,chien,tw30194729,臺北市,0pt
345,cindy,tw77429610,高雄市,0pt
345,cliffwu,tw74070399,臺中市,0pt
345,cof_000,tw41946933,臺北市,0pt
345,cosmos,tw83897958,桃園市,0pt
345,doren,tw71540600,臺中市,0pt
345,eagle,tw19067926,高雄市,0pt
345,eason,tw91665878,新北市,0pt
345,eric,tw82842679,嘉義市,0pt
345,ethan,tw06981249,臺中市,0pt
345,fish,tw61995139,高雄市,0pt
345,fuck,tw65067260,新北市,0pt
345,gg,tw25946658,屏東縣,0pt
345,gino,tw87594661,桃園市,0pt
345,glasses,tw83441900,臺中市,0pt
345,goldgod,tw90710961,新竹縣,0pt
345,hans,tw15534950,臺北市,0pt
345,hehe0000,tw02535624,臺北市,0pt
345,henry,tw44250385,新北市,0pt
345,homey,tw07560069,高雄市,0pt
345,iceycold,tw97989927,新竹縣,0pt
345,jason,tw69035987,新北市,0pt
345,jasper,tw85352531,新北市,0pt
345,jay,tw97139567,南投縣,0pt
345,jimmy,tw75778514,新北市,0pt
345,josephlin,tw19603450,新北市,0pt
345,k,tw59842515,臺中市,0pt
345,kaichen,tw81751939,高雄市,0pt
345,kay0926,tw04224093,新北市,0pt
345,kent,tw40475144,臺中市,0pt
345,kentsai,tw81796909,新北市,0pt
345,kidthephantomthief,tw46228271,宜蘭縣,0pt
345,kmJason0130,tw14212286,臺南市,0pt
345,komos,tw94073321,臺中市,0pt
345,lan,tw89711590,新竹縣,0pt
345,lan,tw43869961,桃園市,0pt
345,lcr1326312,tw13733005,臺中市,0pt
345,lintinager,tw19218480,高雄市,0pt
345,lion,tw51700508,臺北市,0pt
345,liuming487,tw07893493,宜蘭縣,0pt
345,logan.c,tw74566090,臺北市,0pt
345,lucas,tw32092217,臺南市,0pt
345,lucaschen868,tw03087567,臺中市,0pt
345,luke0225,tw68080815,彰化縣,0pt
345,luke9487,tw49855379,新北市,0pt
345,mad_dog8787,tw52693065,臺南市,0pt
345,mango,tw06341686,桃園市,0pt
345,mason,tw33769846,新北市,0pt
345,me,tw67859741,臺北市,0pt
345,milktea,tw78372275,臺中市,0pt
345,mix,tw99705293,高雄市,0pt
345,morris,tw82214575,臺北市,0pt
345,nbnb94nb,tw47069747,苗栗縣,0pt
345,neoneomap,tw70196302,花蓮縣,0pt
345,nicole,tw03588092,桃園市,0pt
345,owen,tw76584301,新北市,0pt
345,penguin,tw74135667,臺中市,0pt
345,peregrinus,tw40924784,臺中市,0pt
345,pigpig,tw98286133,臺中市,0pt
345,pikachu,tw78095888,臺中市,0pt
345,pinjun,tw54526787,南投縣,0pt
345,ptcg,tw95644190,臺北市,0pt
345,rain,tw88879468,高雄市,0pt
345,ray,tw52665529,桃園市,0pt
345,ray.,tw25863125,花蓮縣,0pt
345,redrock,tw52707168,桃園市,0pt
345,roro,tw36010830,桃園市,0pt
345,ryan109030,tw65187569,雲林縣,0pt
345,ryan623,tw17855373,臺中市,0pt
345,sam,tw46476589,新北市,0pt
345,shark,tw80430967,臺中市,0pt
345,shawn,tw66015260,新竹市,0pt
345,song,tw34038322,新北市,0pt
345,tootoo,tw64088340,高雄市,0pt
345,toru,tw00466627,宜蘭縣,0pt
345,ttiiowo,tw03571198,高雄市,0pt
345,tty,tw72584093,高雄市,0pt
345,wei40811,tw95967582,臺北市,0pt
345,witt,tw79680820,高雄市,0pt
345,yang,tw40060727,雲林縣,0pt
345,yoyo,tw74871763,新竹縣,0pt
345,yuan,tw34093826,臺北市,0pt
345,yuhui,tw70563861,臺南市,0pt
345,z,tw96600955,高雄市,0pt
345,zhen,tw64397141,新北市,0pt
345,zhiling,tw31039115,新竹縣,0pt
345,zuf,tw17152765,臺北市,0pt
345,zzerooney,tw99243748,臺北市,0pt
345,楊玄鋐,tw88268489,新北市,0pt
345,蛇龍,tw07063945,桃園市,0pt
