rank,points,username,player_id,region,deck_url
1,100,Galaxy,tw27568465,臺中市,
2,75,TEAM_David,tw10467123,臺北市,
3,50,Lalabear,tw55319617,高雄市,/tw/deck-build/recipe/AOryYI-PyDqHl-EKcsxX/
4,50,Bulu8827,tw95198982,臺中市,/tw/deck-build/recipe/mDZadL-sXPJOa-HBphwQ/
5,25,cian,tw78657682,高雄市,
6,25,Luffy87512,tw96909333,桃園市,
7,25,BenT,tw76470686,臺南市,
8,25,Damn,tw56336073,臺中市,
9,20,wei,tw51251163,臺南市,
10,20,JoeChen,tw45324854,新北市,
11,20,cxy,tw84592025,桃園市,
12,20,Jiao,tw78403870,新北市,
13,20,Mark,tw46076033,高雄市,
14,20,JEFF,tw33544977,新北市,
15,20,Mr.Gengar,tw05925639,臺中市,
16,20,Viveka,tw21820105,桃園市,
17,15,AndyChou,tw44127879,新北市,
18,15,Lshifu,tw74196817,桃園市,
19,15,MIAWO,tw90694553,嘉義市,
20,15,PPT_Salmon,tw49159270,臺中市,
21,15,LNG+1,tw02367054,屏東縣,
22,15,哈力栗,tw44344603,高雄市,
23,15,UBER,tw86186781,高雄市,
24,15,shang,tw75204861,新北市,
25,15,Misutirara,tw07211448,臺北市,
26,15,ArJay,tw26080590,臺南市,
27,15,sasashark,tw19522331,新北市,
28,15,^-^,tw16965198,臺北市,
29,15,永遠喜歡愛莉西亞,tw15176221,臺南市,
30,15,XRY,tw93076075,臺中市,
31,15,Fengpai-Lee,tw54347311,桃園市,
32,15,CHIU HSIN WEI,tw09904717,彰化縣,
33,10,shawn,tw42309306,臺中市,
34,10,WunHao,tw89644458,臺北市,
35,10,KiD,tw15667547,臺南市,
36,10,GMS-FangKaiyo,tw24854365,新竹縣,
37,10,海豹姐,tw01909140,彰化縣,
38,10,Ianyang,tw45485735,高雄市,
39,10,"Chang,I-Hsiang",tw89343025,臺中市,/tw/deck-build/recipe/qiHRgt-WDuOyb-qRiMFn/
40,10,13,tw39174853,臺南市,
41,10,Yang,tw60273793,高雄市,
42,10,GMS-IY,tw50960483,臺南市,
43,10,ChenMinQian,tw75551324,苗栗縣,
44,10,BiggestPenisPower,tw27715406,高雄市,
45,10,xLamit,tw36677953,臺南市,
46,10,NiGHT,tw35717087,臺南市,
47,10,Tony,tw72776789,臺北市,
48,10,chiahua,tw04342464,高雄市,/tw/deck-build/recipe/EsfQQs-wcgIOJ-IGmYnp/
49,10,G050D004,tw95277659,臺南市,/tw/deck-build/recipe/SKxmIr-VeFchO-nzFTJZ/
50,10,Nathan0314,tw79834153,臺北市,
51,10,ting,tw18906406,新北市,
52,10,Haoooooo,tw18295643,屏東縣,
53,10,Jiago,tw35707148,臺南市,
54,10,StrongOrange,tw97885633,臺南市,/tw/deck-build/recipe/waPIgg-NdCpfM-QdkOVl/
55,10,Yeen,tw73048413,臺南市,
56,10,ZIYI777,tw69848864,新北市,
57,10,Sky,tw49826410,臺北市,
58,10,GHG_PeterWine,tw16132632,宜蘭縣,
59,10,Noir,tw83663725,雲林縣,
60,10,house,tw75352342,新北市,/tw/deck-build/recipe/MhnGTP-UjkTft-vUoUMe/
61,10,WangLin,tw50680843,高雄市,
62,10,Sean,tw66588143,臺南市,
63,10,黑貓,tw43932173,彰化縣,/tw/deck-build/recipe/BBlFZF-BfnUED-slvLrb/
64,10,TCGSTORE_阿元,tw79280986,臺北市,
65,8,CH,tw44874553,高雄市,
66,8,A-HAO,tw46541506,高雄市,
67,8,Nick,tw55000893,臺中市,/tw/deck-build/recipe/ailSwV-lreczO-BKsxCK/
68,8,Charlie,tw64567116,臺中市,
69,8,Mine_Uncle,tw01124210,臺南市,
70,8,Laisun,tw74963860,高雄市,
71,8,罐頭,tw45806310,高雄市,
72,8,Cloud,tw55484477,高雄市,
73,8,AC,tw90806836,高雄市,
74,8,sin7n,tw40191085,高雄市,/tw/deck-build/recipe/KdawjG-kFoslr-BknULs/
75,8,YENWEITING,tw68090720,臺北市,
76,8,GoJo,tw95717112,臺北市,
77,8,WoXianGong,tw87500073,新北市,
78,8,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,/tw/deck-build/recipe/HPENDe-lOjUsV-DXIqQD/
79,8,Godusopp,tw10449295,高雄市,/tw/deck-build/recipe/SCBRKR-EuaQFU-zAZsHa/
80,8,vincent,tw16728082,新北市,
81,8,Charlie,tw08321351,高雄市,/tw/deck-build/recipe/KRBNaF-tcNQyV-gKdrNZ/
82,8,XJH_Chuiyi,tw52301948,新北市,
83,8,Jerry,tw45498080,臺中市,
84,8,YiYu,tw95674193,高雄市,/tw/deck-build/recipe/eKmJqO-YUqsdx-tyTcQn/
85,8,SheuCheWei,tw36138720,臺北市,
86,8,Diamond,tw57017359,臺北市,
87,8,Modred1104,tw44821842,臺中市,
88,8,wei,tw99738792,屏東縣,
89,8,靖儒,tw46020620,嘉義市,/tw/deck-build/recipe/tiAoRW-Fmfkix-fvyKDm/
90,8,Shen,tw01478107,臺南市,
91,8,TuHungHsiang,tw67479231,新北市,/tw/deck-build/recipe/TahhVe-xkpGCV-QfanAp/
92,8,RightHandWinner,tw82799687,屏東縣,
93,8,Bilitherubin,tw38743212,新北市,
94,8,Elly,tw25494945,高雄市,/tw/deck-build/recipe/RrjxxS-OYUMht-eJHyuf/
95,8,DCG_tsa1,tw58859352,新北市,
96,8,LeoLiao,tw16179659,基隆市,
97,8,Nick,tw07419602,高雄市,
98,8,will,tw79188375,高雄市,
99,8,享玩_帆帆帆帆,tw69069593,桃園市,
100,8,WeiJay,tw94687968,彰化縣,/tw/deck-build/recipe/LuVrlq-HOOOfX-fmQfAi/
101,8,KuangChanHo,tw93405316,臺北市,
102,8,Tsaiuu,tw68492472,臺中市,
103,8,ddjoker,tw15701546,臺南市,/tw/deck-build/recipe/hzBGoZ-aMcSqu-KOqMLJ/
104,8,Aden,tw52162016,新北市,/tw/deck-build/recipe/Wunlua-GiRfos-rqFaMm/
105,8,TCGSTORE_HSUAN,tw49340794,臺北市,
106,8,Wu,tw97442996,臺南市,/tw/deck-build/recipe/WaPqFK-IKIcRT-YRVzNi/
107,8,XJH_Fengshen,tw15026318,新北市,/tw/deck-build/recipe/svnjzV-KZjSur-NKBfTq/
108,8,BNC_Blast,tw89606971,高雄市,
109,8,HowDaOh,tw32950344,臺北市,
110,8,Eugenie,tw58781969,臺北市,
111,8,Rukai-Warriors,tw96137948,屏東縣,
112,8,Jialin,tw46645690,雲林縣,/tw/deck-build/recipe/IHENOF-xRsrEk-xUJONX/
113,8,Jia,tw84991038,雲林縣,
114,8,As,tw13174665,新北市,/tw/deck-build/recipe/rLvWEB-RQNYCW-JyrwiA/
115,8,Foxfool2527,tw62197981,屏東縣,
116,8,kaijuwoodo,tw86329593,臺南市,
117,8,Jyun,tw35995465,高雄市,
118,8,Lucy,tw41238636,彰化縣,
119,8,MurphySCF,tw78144908,臺北市,
120,8,HEJIAYING,tw49698910,新北市,
121,8,rio1022,tw68088789,高雄市,/tw/deck-build/recipe/dMAmKn-DphXzm-onTjOw/
122,8,Huang,tw18621192,臺南市,
123,8,TW-WANG_YI_WEN,tw12008699,高雄市,/tw/deck-build/recipe/RFPICm-oYOCzw-QYIvQd/
124,8,lavnliou0515,tw48714042,高雄市,
125,8,HuangPoTsun,tw35735135,臺中市,/tw/deck-build/recipe/wytAPC-rbyBHD-EeBpWK/
126,8,Janet,tw13786805,臺北市,
127,8,LinPo,tw79802506,高雄市,
128,8,Stanley.LAI,tw29404493,臺中市,
129,6,RE,tw59037293,新北市,
130,6,Sora,tw58556933,臺南市,
131,6,JH,tw25974925,彰化縣,
132,6,Yun,tw13224458,臺中市,/tw/deck-build/recipe/PIAAnt-RvdsYR-tChASI/
133,6,JOKE,tw68209178,新北市,/tw/deck-build/recipe/Zvbhcz-uypKxD-hQlCsT/
134,6,Phoebe,tw78299715,新北市,
135,6,ChiaChia,tw85568194,高雄市,
136,6,Michael,tw96366677,高雄市,/tw/deck-build/recipe/SZhVTM-RzaZFI-FRNlVk/
137,6,Break,tw95045687,新竹市,
138,6,Hanji,tw21351845,高雄市,
139,6,Hsiang,tw49877892,桃園市,/tw/deck-build/recipe/PgcNpn-LJYQDe-vIZkfT/
140,6,CDC,tw53974581,臺南市,
141,6,omi,tw96801156,高雄市,/tw/deck-build/recipe/ZhkKwc-SlCjtn-jHYSmy/
142,6,Shadow,tw15808133,臺南市,/tw/deck-build/recipe/ODTMeY-UtTtme-nsmBAZ/
143,6,JimmyTai,tw39894258,新北市,
144,6,Long-N1ARK,tw34101256,高雄市,/tw/deck-build/recipe/DhZnto-jxFVKc-fveZAs/
145,6,pikazunzun,tw21035579,新北市,
146,6,JOJO,tw14505717,高雄市,
147,6,Kuli,tw61785235,臺北市,/tw/deck-build/recipe/GMQYPc-XnlGTu-qLXaTZ/
148,6,Habu,tw79878183,高雄市,/tw/deck-build/recipe/pJNcWB-ublQSu-CTHemA/
149,6,shane,tw03183737,雲林縣,/tw/deck-build/recipe/EHHdEU-WPPtSN-iJfyqF/
150,6,LMK,tw75774280,高雄市,
151,6,YP.JE,tw52663760,基隆市,/tw/deck-build/recipe/vicGmm-BgbwMy-znZkJt/
152,6,oneday,tw26859059,高雄市,
153,6,Noc,tw24742864,新北市,
154,6,soulmasseur,tw38574290,高雄市,
155,6,J,tw58490962,高雄市,/tw/deck-build/recipe/DEyDsi-SZOWYW-YNXGUX/
156,6,Kung006,tw21922568,臺北市,/tw/deck-build/recipe/CwkiIC-UvvPnb-xxQesC/
157,6,曉致,tw63508480,高雄市,/tw/deck-build/recipe/apGRTE-cCGPEx-nvldCH/
158,6,Jerry,tw05433925,臺南市,
159,6,Henry,tw35659148,雲林縣,
160,6,RAY,tw43952229,新北市,/tw/deck-build/recipe/vEsRLF-JbcUfn-KEZhAf/
161,6,狡猾的路人甲,tw88860465,臺南市,
162,6,Tym,tw83751916,新北市,
163,6,sw,tw77464471,嘉義縣,
164,6,Amy,tw52990027,彰化縣,
165,6,Otter,tw47162546,臺南市,/tw/deck-build/recipe/tkJEGN-vGalvR-QnFkpL/
166,6,chi,tw62683074,新竹縣,
167,6,abao,tw26582888,高雄市,/tw/deck-build/recipe/BcMKpm-bOcBkM-ehCsSd/
168,6,L,tw82419568,嘉義縣,/tw/deck-build/recipe/lJuyXa-xVSlgN-nygOSa/
169,6,南呱,tw32214798,雲林縣,
170,6,Shiba,tw27534326,新北市,/tw/deck-build/recipe/kDJndk-zkYHey-BHwgBd/
171,6,Jorrne,tw64366688,高雄市,
172,6,HOME洋,tw77699656,高雄市,/tw/deck-build/recipe/zqprPP-tScSzB-zHFwZa/
173,6,KaKa,tw38131123,臺南市,/tw/deck-build/recipe/yUmMAe-QmumOw-qlJfic/
174,6,ZephyrLei,tw49350886,臺北市,
175,6,SmallOK,tw63054410,臺南市,
176,6,YO,tw57196950,新竹市,
177,6,Caraa.tsai,tw18638755,彰化縣,
178,6,ALO,tw18218174,高雄市,
179,6,yexing0013,tw11440026,高雄市,/tw/deck-build/recipe/Goyezk-ZmNnBj-lRNCbD/
180,6,HSUHSIOUHAO,tw75922385,高雄市,
181,6,Hsien,tw97072641,臺南市,/tw/deck-build/recipe/MYsppT-atYfOd-eOfBLQ/
182,6,卡庫桌遊店的大叔店長,tw85899831,高雄市,
183,6,OldFox,tw43331901,新北市,
184,6,FEI,tw21568002,雲林縣,
185,6,Dantes,tw13965222,高雄市,
186,6,Kernel,tw12365683,高雄市,
187,6,HandBreaker,tw48471470,新北市,
188,6,ChienTingYu,tw93020902,新北市,
189,6,Jack,tw54430001,新竹市,/tw/deck-build/recipe/XBPbkq-oTlHFo-Ctbjfy/
190,6,Ray,tw61690221,高雄市,
191,6,Marin0814,tw13090534,臺北市,
192,6,Aragari,tw92466220,新竹縣,
193,6,jeremychen,tw71550438,花蓮縣,
194,6,Bread,tw65936819,新北市,/tw/deck-build/recipe/BzWDTj-yoECuQ-lipKbW/
195,6,rober,tw88843922,桃園市,
196,6,Blac3Ace,tw52806758,臺北市,/tw/deck-build/recipe/fpuowP-UOqZtZ-BEbtOj/
197,6,DCG_M1DSKY,tw16152234,新竹市,
198,6,Pinkey,tw04722294,高雄市,
199,6,ChangChiaHao,tw03226408,新北市,/tw/deck-build/recipe/RsdwoP-MDHETT-NsjWvf/
200,6,Ken,tw82119121,臺南市,
201,6,Eric,tw32312046,臺中市,/tw/deck-build/recipe/TAmhsc-pTmBrQ-WqSxqn/
202,6,Jazpig,tw33433069,新竹縣,
203,6,GOOSE,tw34536798,臺南市,
204,6,+c,tw50702174,臺南市,
205,6,Dragon867,tw40997683,高雄市,/tw/deck-build/recipe/KFaHnE-fbItLG-VjAnTE/
206,6,Mareep,tw88521370,臺中市,
207,6,Nkrs,tw29121960,新北市,/tw/deck-build/recipe/BWsleu-CAYVse-gYLvMJ/
208,6,Alex-Jack,tw84834842,臺南市,
209,6,島主,tw75863784,高雄市,/tw/deck-build/recipe/inApzC-rjwNLC-AaKsPB/
210,6,ma328,tw98524107,屏東縣,
211,6,Austin,tw93956444,屏東縣,
212,6,Yeh,tw73321602,臺南市,
213,6,mark,tw12494287,高雄市,/tw/deck-build/recipe/oJtChh-gaYahH-whFzNE/
214,6,OP-Sugar,tw22232191,臺中市,
215,6,LinTingZe,tw80237219,高雄市,/tw/deck-build/recipe/FPATNk-tDlCYe-TWVrjH/
216,6,Sam,tw87970697,桃園市,/tw/deck-build/recipe/YgexFL-VmFJvR-uPfJbu/
217,6,Adan,tw93829445,高雄市,
