rank,points,username,player_id,region,deck_url
1,100,K.K_Yuhung,tw54152249,高雄市,
2,75,Dean,tw74390718,新北市,
3,50,Billy,tw44472901,高雄市,
4,50,Andrew,tw39371632,臺南市,
5,25,Bosh,tw92114726,高雄市,/tw/deck-build/recipe/RsMyEb-lJtdVG-PlWiWN/
6,25,Ivan-Shark,tw03538932,臺南市,
7,25,Yule,tw64474352,高雄市,
8,25,Ben0104,tw49350731,彰化縣,
9,20,Miles,tw33000082,臺北市,/tw/deck-build/recipe/zXCNpP-yleDAy-MZcOqh/
10,20,Brendan_Chen,tw71161900,臺北市,
11,20,KoU.Yiva,tw48375877,臺中市,/tw/deck-build/recipe/fxTejK-JrrFze-kcDeZi/
12,20,fan,tw61881775,彰化縣,
13,20,Bubbletea,tw84778743,臺北市,
14,20,Haha,tw69416767,高雄市,/tw/deck-build/recipe/yhHTWE-eaQkzl-kMIFws/
15,20,Hank,tw86591343,新竹市,
16,20,AlanDuh,tw42163963,臺南市,
17,15,Andric,tw40365551,臺北市,
18,15,Tina,tw65988397,臺中市,/tw/deck-build/recipe/oBQfOC-HSpHwn-ykBiau/
19,15,Eason,tw80481404,高雄市,
20,15,Tim,tw52890746,高雄市,
21,15,Tristan,tw48530621,臺北市,
22,15,Ander,tw66387397,臺北市,
23,15,Randy,tw25007020,桃園市,/tw/deck-build/recipe/ftMEgj-XqthyP-vEpffa/
24,15,BensonChang,tw82755386,新北市,
25,15,Wynne,tw82272345,高雄市,
26,15,chihua,tw02907113,新北市,
27,15,KoU_CH,tw09658991,臺中市,
28,15,Haocho,tw19067728,臺南市,
29,15,bibiliou1106,tw80050703,高雄市,/tw/deck-build/recipe/xBLaJa-XCQvsP-WHRECk/
30,15,Klefki_Alice1023,tw69121729,高雄市,
31,15,Tobby,tw08952821,新竹市,
32,15,Roise,tw95273659,新北市,
