rank,points,username,player_id,region,deck_url
1,100,R1n90,tw23226571,新北市,/tw/deck-build/recipe/XUvciz-wCwovn-HDYqmy/
2,75,LUN,tw56605426,臺南市,
3,50,LINCHEHSUAN,tw95954871,臺北市,
4,50,kazma,tw04461037,臺北市,
5,25,Ferdielee,tw99801052,臺中市,
6,25,Damn,tw56336073,臺中市,
7,25,NiGHT,tw35717087,臺南市,
8,25,cian,tw78657682,高雄市,
9,20,Mark,tw46076033,高雄市,
10,20,Wucom,tw52723058,高雄市,
11,20,Jiago,tw35707148,臺南市,
12,20,Modred1104,tw44821842,臺中市,
13,20,BossTang,tw48793078,基隆市,
14,20,OP_Chai,tw52194649,臺中市,
15,20,WunHao,tw89644458,臺北市,/tw/deck-build/recipe/LeLBVh-zaWsNj-tVFuKi/
16,20,Towasamalike,tw23205294,臺南市,
17,15,Zhang1205,tw22171154,高雄市,/tw/deck-build/recipe/XSgugU-eQZHNk-pbYBjO/
18,15,Snake,tw01024875,新北市,
19,15,TCGSTORE_崇崇,tw50055061,基隆市,
20,15,Ray,tw73106123,高雄市,
21,15,aaaaa,tw25740901,彰化縣,
22,15,will,tw79188375,高雄市,
23,15,Ying,tw24311735,彰化縣,
24,15,Benny,tw94173678,臺中市,/tw/deck-build/recipe/ePKqgA-SRkZil-FtEXio/
25,15,靖儒,tw46020620,嘉義市,
26,15,PoYangHsu,tw10141695,高雄市,
27,15,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,/tw/deck-build/recipe/qGHjgN-QNlXBi-ISEUqO/
28,15,DCG_M1DSKY,tw16152234,新竹市,
29,15,Haruka,tw46362217,臺南市,/tw/deck-build/recipe/wiPbdh-aUflWW-jZFLMa/
30,15,YENWEITING,tw68090720,臺北市,
31,15,Nick,tw55000893,臺中市,
32,15,WeiJay,tw94687968,彰化縣,/tw/deck-build/recipe/PJztmM-WAjIsg-LkIktj/
33,10,YaoTing,tw93947447,新北市,
34,10,PernilleKjaer,tw07314439,臺北市,
35,10,Image,tw58621187,高雄市,/tw/deck-build/recipe/AheiuK-VDMira-XkNDvS/
36,10,Wen,tw08814300,新北市,/tw/deck-build/recipe/tBOqeS-MrGXCA-LFwQUa/
37,10,Ryan,tw61740511,臺南市,/tw/deck-build/recipe/OoGrSN-obwaMe-qrOLJa/
38,10,Warrior5454,tw54988993,桃園市,/tw/deck-build/recipe/ARluTL-PvTzoU-Btvwce/
39,10,TsaiYaoChing,tw76258268,屏東縣,
40,10,LinPo,tw79802506,高雄市,
41,10,"Chang,I-Hsiang",tw89343025,臺中市,
42,10,Sin,tw61279434,高雄市,
43,10,Ray,tw91072286,臺南市,
44,10,match,tw60413195,臺南市,/tw/deck-build/recipe/bIyxtp-OCESsY-SPXBnV/
45,10,Justin,tw16280450,臺北市,
46,10,Gai,tw89609352,桃園市,
47,10,LCC..,tw32722359,雲林縣,/tw/deck-build/recipe/YUgPBw-ORbEEj-WmTFZh/
48,10,13,tw39174853,臺南市,
49,10,wiishindra,tw05980017,彰化縣,
50,10,Dabethan,tw63016626,高雄市,/tw/deck-build/recipe/yGbROc-SAwCkN-WNXLgL/
51,10,kang,tw92544749,新北市,/tw/deck-build/recipe/xlSTnP-pVBVOY-VTUHtT/
52,10,israining,tw93660736,高雄市,
53,10,^-^,tw16965198,臺北市,
54,10,Fi_ZhengYang,tw11047177,高雄市,
55,10,ZIYI777,tw69848864,新北市,
56,10,ericyang,tw96387195,新北市,
57,10,OGP_Tim,tw80527710,高雄市,
58,10,ClawsTY Martin,tw76086171,桃園市,
59,10,AdamChia,tw87510571,高雄市,/tw/deck-build/recipe/GUNJDD-PwMNTD-rVqkyL/
60,10,Jazpig,tw33433069,新竹縣,
61,10,Foxfool2527,tw62197981,屏東縣,
62,10,HiddenSquid,tw00387540,桃園市,
63,10,CTSYUHAO,tw24889276,嘉義縣,
64,10,hui,tw06080149,高雄市,
65,8,MIAWO,tw90694553,嘉義市,
66,8,Moon,tw97931731,臺北市,
67,8,ADA/SUMISA,tw38990522,臺南市,
68,8,Hihhh,tw31985939,臺南市,/tw/deck-build/recipe/vvfckG-cdpMCe-dThjbf/
69,8,Hiro9983,tw95382727,高雄市,/tw/deck-build/recipe/XdoQIw-pvEswt-PjLvNa/
70,8,胡在天,tw80138989,新北市,/tw/deck-build/recipe/klrxOs-akQhFC-sKfsLn/
71,8,YC,tw09034808,嘉義市,
72,8,Jonathan,tw24928885,臺北市,/tw/deck-build/recipe/yjwKdh-PsdsrH-QPMGOL/
73,8,Shin,tw14788730,臺北市,/tw/deck-build/recipe/RmUqcs-nPaTOB-VLhxfi/
74,8,Liang,tw36942940,彰化縣,
75,8,ChenMinQian,tw75551324,苗栗縣,
76,8,Galaxy,tw27568465,臺中市,
77,8,黑貓,tw43932173,彰化縣,
78,8,icewindsnow,tw80660081,臺南市,
79,8,LNG+1,tw02367054,屏東縣,
80,8,南呱,tw32214798,雲林縣,
81,8,Edwin,tw43268758,臺北市,
82,8,Zhaorui,tw88780324,臺中市,
83,8,TCGSTORE_MASSA,tw85147749,臺北市,
84,8,Jerry,tw45498080,臺中市,
85,8,YoyoYang,tw57062134,新北市,
86,8,SheuCheWei,tw36138720,臺北市,
87,8,Avocado,tw59137487,新北市,/tw/deck-build/recipe/bMwJxn-rTPpwZ-iUHjgR/
88,8,kaijuwoodo,tw86329593,臺南市,
89,8,Ianyang,tw45485735,高雄市,
90,8,Jie,tw39618603,桃園市,
91,8,En-Wang,tw23475905,高雄市,
92,8,wei,tw51251163,臺南市,
93,8,Rex,tw21941780,高雄市,/tw/deck-build/recipe/QNsLdj-prnkTe-hoMQhW/
94,8,Hao,tw33171149,彰化縣,
95,8,Xiaogotall,tw58532021,高雄市,
96,8,DDawn,tw17748447,屏東縣,
97,8,罐頭,tw45806310,高雄市,
98,8,Rookie,tw04564553,臺中市,
99,8,Luson,tw37870020,桃園市,
100,8,JYUN,tw64200712,嘉義縣,
101,8,PJ,tw70654328,高雄市,
102,8,mingchia,tw21601458,高雄市,/tw/deck-build/recipe/vOCBaE-eiedfs-dHjxKl/
103,8,Renny,tw09066488,高雄市,
104,8,Cookie,tw42912360,高雄市,
105,8,Depp,tw41643160,桃園市,
106,8,Mugen,tw66907796,臺南市,/tw/deck-build/recipe/PFhMvR-iIGrcX-KmiSnd/
107,8,陽月爸,tw32240000,新北市,
108,8,NewFlavors,tw17203659,臺北市,
109,8,KiD,tw15667547,臺南市,/tw/deck-build/recipe/lWduwW-AKoEXg-dvpwLh/
110,8,TDG_Sz,tw62300636,臺中市,/tw/deck-build/recipe/oTqjrT-qsPdrs-ifcTDu/
111,8,BNC-翔寶,tw09704151,高雄市,
112,8,KT,tw64220350,嘉義市,
113,8,cheyu,tw24111275,新北市,/tw/deck-build/recipe/WWXpEQ-OQmQZT-pmHnYR/
114,8,ting,tw18906406,新北市,/tw/deck-build/recipe/xUuhZR-ohYlSJ-rshxGa/
115,8,A9_Weberlolz,tw00531440,桃園市,
116,8,XJH_Fengshen,tw15026318,新北市,
117,8,Bamboo11win,tw49565300,南投縣,
118,8,wilcetim,tw57256764,新北市,
119,8,yexing0013,tw11440026,高雄市,
120,8,fly,tw00651092,新北市,/tw/deck-build/recipe/vvTzVi-BsIxQO-ZpGWGr/
121,8,默雨,tw52971857,彰化縣,
122,8,Albertsd,tw64375765,臺南市,
123,8,Skylar,tw59548820,臺北市,
124,8,Kevin_Liu,tw90897983,彰化縣,
125,8,shawn,tw42309306,臺中市,
126,8,bamboo,tw65483922,新北市,
127,8,Pierre_Cashon,tw76059026,新北市,
128,8,Noir,tw83663725,雲林縣,
