rank,points,username,player_id,region,deck_url
1,20,風龍是我的手下敗將,tw43380150,臺中市,
2,12,Osnyani,tw97138451,新竹市,
3,10,Charlie,tw64567116,臺中市,
4,10,IKUTJC,tw69283378,臺北市,
5,8,Ino,tw57907773,臺中市,
6,8,ryanwu,tw08856107,臺中市,
7,8,QQ,tw26175828,臺中市,
8,8,Kevinkod,tw81021249,其它地區,
9,6,ChengChih,tw91826663,桃園市,
10,6,TR_Boss,tw15255073,臺中市,
11,6,工藤葉,tw84529084,苗栗縣,
12,6,PP_SiJiDou,tw63823732,臺中市,
13,6,Sander,tw35184308,桃園市,
14,6,CHENBOXUN,tw39494537,臺中市,
15,6,無限魂JEFF,tw45732743,臺中市,
16,6,Nick,tw76371566,高雄市,
17,4,Akashi,tw23764220,彰化縣,
18,4,SuHua,tw02191971,臺中市,
19,4,Arthur,tw91803326,宜蘭縣,
20,4,Terry,tw88733561,臺北市,
21,4,ADi,tw99926791,嘉義市,
22,4,Siang,tw25684532,臺中市,
23,4,Legoboy,tw97627454,桃園市,
24,4,YUN,tw60256639,臺中市,
25,4,JACK-GGGG,tw25540877,臺中市,
26,4,Ryan,tw00346362,臺中市,
27,4,HULU,tw90770697,臺中市,
28,4,AJin,tw18584107,臺中市,
29,4,Moses,tw17327468,臺中市,
30,4,Thomas,tw04945340,臺北市,
31,4,NzCat,tw21992163,臺北市,
32,4,Oscar,tw27433076,新竹縣,
