rank,points,username,player_id,region,deck_url
1,20,Qttsix&hennie_IC,tw10136616,臺中市,
2,12,XRY,tw93076075,臺中市,
3,10,Owen,tw13120137,新北市,
4,10,Liang,tw36942940,彰化縣,
5,8,Yeeee,tw94023232,彰化縣,
6,8,louis,tw22591277,南投縣,
7,8,Nick,tw55000893,臺中市,
8,8,ZEO,tw41160256,南投縣,
9,6,Caraa.tsai,tw18638755,彰化縣,
10,6,StrongOrange,tw97885633,臺南市,
11,6,liki-shiao,tw70948483,南投縣,
12,6,YUE,tw09225755,南投縣,
13,6,youfong,tw39837548,南投縣,
14,6,Onepunch04,tw82868100,南投縣,
15,6,Evan,tw91677599,新北市,
16,6,YuRnn,tw89635520,臺中市,
