rank,points,username,player_id,region,deck_url
1,20,OrangeW,tw24266071,新北市,
2,12,yolin,tw28179733,臺北市,
3,10,HaoLei_Fish,tw10864190,新北市,
4,10,Wade010926,tw42986392,臺北市,
5,8,ms0304711,tw68763677,臺北市,
6,8,Joe,tw37765295,臺北市,
7,8,wangwang,tw17943675,新北市,
8,8,Skylar,tw59548820,臺北市,
9,6,JimmyTai,tw39894258,新北市,
10,6,Louis,tw13785127,新北市,
11,6,Yuh,tw11642031,高雄市,
12,6,TEAM_David,tw10467123,臺北市,
13,6,Schwi,tw70892972,臺北市,
14,6,Viveka,tw21820105,桃園市,
15,6,"KANG,TAI-YUAN",tw64460639,新北市,
16,6,Toby,tw37286261,臺北市,
