rank,points,username,player_id,region,deck_url
1,20,Mr.Gengar,tw05925639,臺中市,
2,12,Cookie,tw42912360,高雄市,
3,10,Ianyang,tw45485735,高雄市,
4,10,Dabethan,tw63016626,高雄市,
5,8,james,tw67348652,新北市,
6,8,Abner-N1ARK,tw71084142,高雄市,
7,8,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
8,8,Danyang,tw03132048,高雄市,
9,6,LNG+1,tw02367054,屏東縣,
10,6,Mark,tw46076033,高雄市,
11,6,jk,tw87621292,高雄市,
12,6,larry-N1ARK,tw99589299,高雄市,
13,6,Froog,tw68994135,高雄市,
14,6,abao,tw26582888,高雄市,
15,6,"Chang,I-Hsiang",tw89343025,臺中市,
16,6,PingYu,tw05602573,高雄市,
