rank,points,username,player_id,region,deck_url
1,20,Koi,tw79611944,桃園市,
2,12,Evan,tw91677599,新北市,
3,10,TCGSTORE_Martin,tw93782599,桃園市,
4,10,PAISELY,tw48442445,臺北市,
5,8,Jacky24,tw13927259,桃園市,
6,8,Mareep,tw88521370,臺中市,
7,8,ScreamTail,tw42619935,臺南市,
8,8,wow7838,tw08028986,桃園市,
9,6,HAO-YU,tw65972314,新北市,
10,6,Jason,tw10410998,新北市,
11,6,Ollie,tw55813053,桃園市,
12,6,KJ,tw82289672,桃園市,
13,6,Ali,tw73929558,桃園市,
14,6,Tomo,tw39274802,桃園市,
15,6,LeeKai,tw26670105,臺北市,
16,6,Raptor,tw62315993,桃園市,
17,4,DCG_M1DSKY,tw16152234,新竹市,
18,4,Fddy30,tw20368538,桃園市,
19,4,BlackStorm,tw74352344,桃園市,
20,4,Zihao,tw29437004,新北市,
21,4,TCGSTORE_Mike,tw55774266,桃園市,
22,4,barrywang,tw60180669,臺北市,
23,4,DQ,tw20116252,桃園市,
24,4,蔡仲硯,tw84697938,桃園市,
25,4,TheONE_LINYOUYI,tw08069127,新北市,
26,4,Fubuking,tw72342436,桃園市,
27,4,Ahweee,tw56084175,桃園市,
28,4,TaipeiCCC,tw45696531,臺北市,
29,4,Oops,tw95345106,桃園市,
30,4,Tray,tw04119157,桃園市,
31,4,Randy,tw25007020,桃園市,
32,4,Shiori*,tw37953680,桃園市,
