rank,points,username,player_id,region,deck_url
1,20,Cookie,tw42912360,高雄市,
2,12,Damn,tw56336073,臺中市,
3,10,Rjjiang,tw59882595,臺中市,
4,10,Big3_Samson,tw74371443,臺中市,
5,8,Jerry,tw45498080,臺中市,
6,8,Siang,tw25684532,臺中市,
7,8,Ming-Kuen,tw99573771,苗栗縣,
8,8,OP-Sugar,tw22232191,臺中市,
9,6,Nick,tw55000893,臺中市,
10,6,TTBanBan,tw86031810,臺中市,
11,6,XRY,tw93076075,臺中市,
12,6,LittleLin,tw13366339,臺中市,
13,6,shawn,tw42309306,臺中市,
14,6,Caraa.tsai,tw18638755,彰化縣,
15,6,Modred1104,tw44821842,臺中市,
16,6,Hermes,tw91472376,桃園市,
17,4,Akashi,tw23764220,彰化縣,
18,4,BonBon,tw09269089,新竹市,
19,4,Uz,tw33590907,臺中市,
20,4,The_Chosen_One,tw71780504,臺中市,
21,4,Tobby,tw08952821,新竹市,
22,4,Sunny,tw50896397,新竹縣,
23,4,honggg,tw70209772,臺中市,
24,4,Bob,tw13624938,彰化縣,
25,4,Wen,tw08814300,新北市,
26,4,Wei,tw53723254,臺中市,
27,4,CLG_HoHo,tw53198253,臺中市,
28,4,Bilitherubin,tw38743212,新北市,
29,4,FishTom,tw97546030,臺中市,
30,4,Yeeee,tw94023232,彰化縣,
31,4,YouRenDing,tw66327435,臺中市,
32,4,aaaa,tw36759052,臺中市,
