rank,points,username,player_id,region,deck_url
1,20,JEFF,tw33544977,新北市,
2,12,XJH_Fengshen,tw15026318,新北市,
3,10,Hsun,tw92487491,臺北市,
4,10,kazma,tw04461037,臺北市,
5,8,Shanks,tw28750216,新北市,
6,8,TCGSTORE_SHAOTONG,tw03103631,臺北市,
7,8,NewFlavors,tw17203659,臺北市,
8,8,DCG_M1DSKY,tw16152234,新竹市,
9,6,HungYaoWang,tw71029745,臺北市,
10,6,yuyu614,tw11292760,臺北市,
11,6,TCGSTORE_Mike,tw55774266,桃園市,
12,6,ZIYI777,tw69848864,新北市,
13,6,Toby,tw29265523,新北市,
14,6,CBB,tw98771490,新北市,
15,6,TuTuLin,tw69425578,高雄市,
16,6,KB_QQQQQQ,tw42619471,新北市,
17,4,Tim,tw95566595,新北市,
18,4,Rich,tw36653768,新北市,
19,4,LINCHEHSUAN,tw95954871,臺北市,
20,4,Benjamin,tw99268898,臺北市,
21,4,OrangeW,tw24266071,新北市,
22,4,Cui,tw55359182,新北市,
23,4,Dechan,tw88190845,新北市,
24,4,Blue2Mo,tw90564971,臺北市,
25,4,Snivy,tw54979065,新北市,
26,4,TCGSTORE_Martin,tw93782599,桃園市,
27,4,Eup,tw72630270,新北市,
28,4,Ubry,tw56240698,新北市,
29,4,DOGE,tw65741542,新北市,
30,4,Gengar,tw77606795,臺北市,
31,4,Raysun,tw70273656,臺北市,
32,4,Shin,tw14788730,臺北市,
