rank,points,username,player_id,region,deck_url
1,100,Haocho,tw19067728,臺南市,
2,75,Leroy,tw71688252,新北市,
3,50,KoU_Ray,tw77919530,臺中市,
4,50,Klefki_Alice1023,tw69121729,高雄市,
5,25,Ivan-Shark,tw03538932,臺南市,
6,25,Ivy,tw88916703,臺中市,
7,25,Big3_Anders,tw49924330,臺中市,
8,25,Momotaro,tw69197193,臺北市,
9,20,Audi,tw50268688,新北市,
10,20,YOYOCHIANG,tw12891908,臺北市,
11,20,KoU_CH,tw09658991,臺中市,
12,20,Giraffe,tw82494238,臺北市,
13,20,Randy,tw25007020,桃園市,
14,20,WEI,tw05738879,新北市,
15,20,Brendan_Chen,tw71161900,臺北市,
16,20,PikaYen,tw10834493,臺北市,
17,15,^=^,tw67831953,桃園市,
18,15,Ze,tw78454431,臺中市,
19,15,Ander,tw66387397,臺北市,
20,15,Bubbletea,tw84778743,臺北市,
21,15,KoU.Yiva,tw48375877,臺中市,
22,15,K.K_Yuhung,tw54152249,高雄市,
23,15,Jeff,tw64123148,彰化縣,
24,15,Cooper,tw00440397,新北市,
25,15,Frank,tw12320398,桃園市,
26,15,Albert,tw86130021,彰化縣,
27,15,Yule,tw64474352,高雄市,
28,15,TG_Darren,tw67458411,新北市,
29,15,BST Richard,tw07494906,臺中市,
30,15,Roy,tw13995413,新北市,
31,15,Kenny,tw98425963,新竹縣,
32,15,Tristan,tw48530621,臺北市,
