rank,points,username,player_id,region,deck_url
1,20,Eup,tw72630270,新北市,
2,12,Tim,tw89368672,新北市,
4,10,Rueisian,tw28186951,新北市,
4,10,TheONE_LINYOUYI,tw08069127,新北市,
8,8,BlackStorm,tw74352344,桃園市,
8,8,Hypno_Sammu,tw25488947,臺中市,
8,8,Larry,tw62525194,新北市,
8,8,Stanley040402,tw46899884,新北市,
9,6,ChenMinQian,tw75551324,苗栗縣,
10,6,ChangHsinChen,tw60920600,新北市,
11,6,TiaoTiaoYeh,tw71730704,桃園市,
12,6,MurphySCF,tw78144908,臺北市,
13,6,Giles,tw52127289,新北市,
14,6,Kaikaiwang,tw06034751,臺北市,
15,6,shang,tw75204861,新北市,
16,6,vincent,tw16728082,新北市,
