rank,points,username,player_id,region,deck_url
1,20,TheONE_LINYOUYI,tw08069127,新北市,
2,12,Shanks,tw28750216,新北市,
3,10,我去不了 退坑,tw81071655,臺南市,
4,10,Kaikaiwang,tw06034751,臺北市,
5,8,Bruce_Chen,tw23712439,新北市,
6,8,Yang-Qi-Jun,tw93858918,新北市,
7,8,Rueisian,tw28186951,新北市,
8,8,HAO-YU,tw65972314,新北市,
9,6,TaipeiCCC,tw45696531,臺北市,
10,6,Tim,tw89368672,新北市,
11,6,hank,tw63175813,桃園市,
12,6,JHE,tw30419396,臺北市,
13,6,Justin,tw16280450,臺北市,
14,6,YENWEITING,tw68090720,臺北市,
15,6,TheONE_KuoPinYi,tw96234784,臺北市,
16,6,Ryan,tw53917462,新北市,
17,4,GHG_Andro,tw20198051,新北市,
18,4,yuchen0810,tw92224806,新北市,
19,4,JOKE,tw68209178,新北市,
20,4,henrik1119,tw09082546,新北市,
21,4,starhand,tw30773684,新北市,
22,4,ChenMinQian,tw75551324,苗栗縣,
23,4,tuclub0723,tw86299187,新北市,
24,4,Stanley040402,tw46899884,新北市,
25,4,Molly,tw84957647,臺北市,
26,4,Dean,tw74390718,新北市,
27,4,barrywang,tw60180669,臺北市,
28,4,Viveka,tw21820105,桃園市,
29,4,Kayson,tw81419386,新北市,
30,4,callyshih,tw54739989,新北市,
31,4,Legoboy,tw97627454,桃園市,
32,4,Yuh,tw11642031,高雄市,
