rank,points,username,player_id,region,deck_url
1,20,Joshua,tw58176881,新竹市,
2,12,CaiMingFeng,tw51147332,新北市,
3,10,XJH_Fengshen,tw15026318,新北市,
4,10,Loren,tw26953449,新北市,
5,8,TheONE_KuoPinYi,tw96234784,臺北市,
6,8,bamboo,tw65483922,新北市,
7,8,ClawsTY Martin,tw76086171,桃園市,
8,8,JayC,tw07460167,新北市,
9,6,TopCard_HAO,tw91720502,新竹市,
10,6,應威德,tw89449964,新北市,
11,6,Yustina,tw10112482,新北市,
12,6,RAY,tw43952229,新北市,
13,6,Friedrich,tw15171356,桃園市,
14,6,XJH_HANGO,tw67199394,新北市,
15,6,ting,tw18906406,新北市,
16,6,Juangken,tw23249034,臺北市,
