rank,points,username,player_id,region,deck_url
1,20,ChunLun,tw82981600,新北市,
2,12,YaYa,tw37823321,新北市,
3,10,RichardWu,tw61583819,新北市,
4,10,TheONE_LINYOUYI,tw08069127,新北市,
5,8,TCGSTORE_MASSA,tw85147749,臺北市,
6,8,wow7838,tw08028986,桃園市,
7,8,PernilleKjaer,tw07314439,臺北市,
8,8,Lacmike,tw73555702,新北市,
9,6,Biaoz,tw00357547,新北市,
10,6,Giraffe,tw82494238,臺北市,
11,6,yuyu614,tw11292760,臺北市,
12,6,Goodmouse,tw04959593,新北市,
13,6,Jerry,tw45498080,臺中市,
14,6,Moon,tw97931731,臺北市,
15,6,Janet,tw13786805,臺北市,
16,6,Tristan,tw48530621,臺北市,
