rank,points,username,player_id,region,deck_url
1,20,Nkrs,tw29121960,新北市,
2,12,WEI,tw05738879,新北市,
3,10,Diamond,tw57017359,臺北市,
4,10,rio1022,tw68088789,高雄市,
5,8,Mew_宥緯wade,tw81124094,新北市,
6,8,HornyBat,tw81886933,臺北市,
7,8,KuangChanHo,tw93405316,臺北市,
8,8,YoyoYang,tw57062134,新北市,
9,6,TCGSTORE_MASSA,tw85147749,臺北市,
10,6,GHG_Faye,tw38086655,臺北市,
11,6,Viveka,tw21820105,桃園市,
12,6,DQ,tw20116252,桃園市,
13,6,daGG,tw21954605,臺北市,
14,6,Joe,tw37765295,臺北市,
15,6,yuyu614,tw11292760,臺北市,
16,6,ChiMing,tw36747145,桃園市,
