rank,points,username,player_id,region,deck_url
1,100,James,tw34406887,新竹縣,
2,75,B.N.C 林宇廷,tw37556303,高雄市,
3,50,JayWu100,tw85313935,新北市,/tw/deck-build/recipe/cWENEi-OesSzb-bwEYeb/
4,50,OP-Mantou,tw20495370,臺中市,/tw/deck-build/recipe/nYlQhk-omVVQm-HHtvKq/
5,25,Santos,tw70719415,新竹縣,
6,25,Jerry,tw09468385,臺北市,
7,25,EdwardJR,tw14778853,臺北市,/tw/deck-build/recipe/WxChft-cCzHmA-CbbtdV/
8,25,TheONE_LINYOUYI,tw08069127,新北市,
9,20,AndrewChung,tw89973725,高雄市,
10,20,YOYO,tw51675689,桃園市,/tw/deck-build/recipe/GnUZTI-FwePkr-TKDkAS/
11,20,TCGSTORE_Mike,tw55774266,桃園市,
12,20,Dream-N1ARK,tw54462001,高雄市,
13,20,Willy,tw38952785,桃園市,
14,20,PAISELY,tw48442445,臺北市,
15,20,TheONE_KuoPinYi,tw96234784,臺北市,
16,20,Anka,tw54587316,新北市,
17,15,kevin,tw48711959,彰化縣,
18,15,LINCHENJUI,tw91466649,新北市,
19,15,TCGSTORE_Martin,tw93782599,桃園市,
20,15,totototo,tw26186753,高雄市,/tw/deck-build/recipe/ThNHKX-jWtMfh-KGnkIf/
21,15,EASON,tw02658166,彰化縣,
22,15,YuAn._84,tw12769027,新北市,
23,15,smallfiredragon,tw12360786,新北市,
24,15,PLAY,tw33344901,彰化縣,
25,15,Jayden,tw68369036,臺中市,
26,15,Henry,tw82259698,新竹市,
27,15,POCHUN.CHEN,tw94001188,新竹縣,
28,15,StarCurry,tw41768227,彰化縣,
29,15,B.N.C 林奕杰,tw75131206,高雄市,
30,15,Iyiu,tw57615176,彰化縣,
31,15,Jerrychi,tw52648273,臺中市,
32,15,PEIN,tw82187253,桃園市,
