rank,points,username,player_id,region,deck_url
1,20,Shanks,tw28750216,新北市,
2,12,GZ_ChuanGe,tw40123518,臺北市,
3,10,Wen,tw08814300,新北市,
4,10,TheONE_KuoPinYi,tw96234784,臺北市,
5,8,Tangfen,tw02826499,新北市,
6,8,Nkrs,tw29121960,新北市,
7,8,TuHungHsiang,tw67479231,新北市,
8,8,Mareep,tw88521370,臺中市,
9,6,Warrior5454,tw54988993,桃園市,
10,6,rio1022,tw68088789,高雄市,
11,6,Jonathan,tw24928885,臺北市,
12,6,Evan,tw91677599,新北市,
13,6,Eric,tw17896772,臺北市,
14,6,Stalin,tw76224514,新北市,
15,6,WunHao,tw89644458,臺北市,
16,6,Rich,tw36653768,新北市,
