rank,points,username,player_id,region,deck_url
1,20,GHG_PeterWine,tw16132632,宜蘭縣,
2,12,Fan,tw32717439,桃園市,
3,10,Rich,tw36653768,新北市,
4,10,ScreamTail,tw42619935,臺南市,
5,8,ClawsTY Martin,tw76086171,桃園市,
6,8,Tobby,tw08952821,新竹市,
7,8,Kai,tw90337288,新竹縣,
8,8,ShaArRK,tw51496473,桃園市,
9,6,CLAWS_TY_Nat,tw20934788,桃園市,
10,6,Bill,tw88559975,臺中市,
11,6,yogioh0,tw06072288,桃園市,
12,6,Mazu,tw37918429,桃園市,
13,6,Kaikaiwang,tw06034751,臺北市,
14,6,POCHUN.CHEN,tw94001188,新竹縣,
15,6,DQ,tw20116252,桃園市,
16,6,Luffy87512,tw96909333,桃園市,
17,4,Slyron,tw86721170,桃園市,
18,4,Cooper,tw33233319,新竹市,
19,4,Mew_宥緯wade,tw81124094,新北市,
20,4,cxy,tw84592025,桃園市,
21,4,Evan,tw91677599,新北市,
22,4,Red,tw82370377,新北市,
23,4,Owen,tw13120137,新北市,
24,4,Break,tw95045687,新竹市,
25,4,LAIYUYU,tw36652243,桃園市,
26,4,BonBon,tw33785925,新竹市,
27,4,Misutirara,tw07211448,臺北市,
28,4,shirofox,tw24164090,桃園市,
29,4,Audi,tw50268688,新北市,
30,4,Bruce,tw89119204,桃園市,
31,4,Louis,tw47415187,桃園市,
32,4,Bunbear,tw97046858,桃園市,
