rank,points,username,player_id,region,deck_url
1,20,lkkder,tw06441088,高雄市,
2,12,Dabethan,tw63016626,高雄市,
3,10,Biaoz,tw00357547,新北市,
4,10,Dantes,tw13965222,高雄市,
5,8,0501,tw83055994,高雄市,
6,8,StrongOrange,tw97885633,臺南市,
7,8,mingchia,tw21601458,高雄市,
8,8,罐頭,tw45806310,高雄市,
9,6,Cookie,tw42912360,高雄市,
10,6,Eason,tw03333214,高雄市,
11,6,Danyang,tw03132048,高雄市,
12,6,Mr.Gengar,tw05925639,臺中市,
13,6,ChiaChia,tw85568194,高雄市,
14,6,"Chang,I-Hsiang",tw89343025,臺中市,
15,6,Ianyang,tw45485735,高雄市,
16,6,PingYu,tw05602573,高雄市,
