rank,points,username,player_id,region,deck_url
1,100,DKA_PIGRIGHT0,tw93433450,宜蘭縣,
2,75,Yeen,tw73048413,臺南市,
3,50,Mr.Gengar,tw05925639,臺中市,
4,50,南呱,tw32214798,雲林縣,
5,25,AndyChou,tw44127879,新北市,
6,25,Ole',tw72966382,新北市,
7,25,JEFF,tw33544977,新北市,
8,25,XJH_Fengshen,tw15026318,新北市,
9,20,JimmyTai,tw39894258,新北市,
10,20,J35815916,tw09574160,高雄市,
11,20,Miltank,tw46795660,臺北市,
12,20,Heisenberg,tw22529091,臺北市,/tw/deck-build/recipe/fMbPFs-lhjodi-oojGHw/
13,20,HiddenSquid,tw00387540,桃園市,
14,20,shang,tw75204861,新北市,/tw/deck-build/recipe/GOUSEY-MfYZwk-mrwSnl/
15,20,86,tw94971550,臺北市,
16,20,SkyHuang,tw07768129,新北市,/tw/deck-build/recipe/EYiMsv-WdOlYi-tVdZyE/
17,15,Akashi,tw23764220,彰化縣,
18,15,ericyang,tw96387195,新北市,
19,15,JonathanCHU,tw40445988,臺北市,/tw/deck-build/recipe/VZgimk-bJolsR-mPUqdb/
20,15,YaoTing,tw93947447,新北市,
21,15,cian,tw78657682,高雄市,
22,15,Yu,tw44853577,宜蘭縣,
23,15,TCGSTORE_MASSA,tw85147749,臺北市,
24,15,Shanks,tw28750216,新北市,
25,15,PoYangHsu,tw10141695,高雄市,
26,15,Cookie,tw42912360,高雄市,
27,15,Galaxy,tw27568465,臺中市,
28,15,GHG_PeterWine,tw16132632,宜蘭縣,
29,15,cycla,tw09152496,臺南市,
30,15,SheuCheWei,tw36138720,臺北市,
31,15,Dora,tw30001370,新竹市,
32,15,max78610,tw19482629,新竹縣,
33,10,Rachel,tw73237577,新北市,
34,10,timmyking,tw52666172,臺北市,
35,10,X,tw94114875,桃園市,
36,10,KJ,tw82289672,桃園市,/tw/deck-build/recipe/VmAwer-RxcEsR-zClALl/
37,10,yolin,tw28179733,臺北市,
38,10,Lechi,tw14811809,宜蘭縣,
39,10,享玩_帆帆帆帆,tw69069593,桃園市,
40,10,XiaoJun,tw16645990,臺中市,/tw/deck-build/recipe/VRAWWD-tsnVpz-KXaLgM/
41,10,JJIBB_uglyfish,tw69221566,高雄市,
42,10,RRY,tw27821583,臺北市,/tw/deck-build/recipe/KpANIs-SIGpoR-tzVMSz/
43,10,RexChen,tw85026999,臺中市,/tw/deck-build/recipe/EJBcij-RyEQkI-RCqQoX/
44,10,Bruce,tw32869182,臺北市,
45,10,QQ,tw26175828,臺中市,/tw/deck-build/recipe/wBMVVE-TqlSof-zmnmIr/
46,10,rio1022,tw68088789,高雄市,/tw/deck-build/recipe/QdHmCb-lCEDhe-CVHIYM/
47,10,BossTang,tw48793078,基隆市,
48,10,TCGSTORE_HSUAN,tw49340794,臺北市,
49,10,Ertai,tw29372557,新北市,
50,10,Ianyang,tw45485735,高雄市,
51,10,ADi,tw99926791,嘉義市,
52,10,MoonCake,tw30898169,新北市,
53,10,Knightvc,tw64863333,新北市,
54,10,HuangPoTsun,tw35735135,臺中市,
