rank,points,username,player_id,region,deck_url
1,20,TCGSTORE_MASSA,tw85147749,臺北市,
2,12,PoYangHsu,tw10141695,高雄市,
3,10,AndrewChung,tw89973725,高雄市,
4,10,Superpig,tw95668915,高雄市,
5,8,Habu,tw79878183,高雄市,
6,8,Yule,tw64474352,高雄市,
7,8,Abner-N1ARK,tw71084142,高雄市,
8,8,Marc,tw80275315,高雄市,
9,6,Rukai-Warriors,tw96137948,屏東縣,
10,6,masaratown/satoshi,tw14005529,高雄市,
11,6,Mr.Gengar,tw05925639,臺中市,
12,6,Hiro,tw52274144,高雄市,
13,6,曉致,tw63508480,高雄市,
14,6,TsaiYaoChing,tw76258268,屏東縣,
15,6,Klefki_Alice1023,tw69121729,高雄市,
16,6,will,tw79188375,高雄市,
17,4,Hanji,tw21351845,高雄市,
18,4,Minatsuki,tw30477292,高雄市,
19,4,Justin-N1ARK,tw56036096,高雄市,
20,4,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
21,4,CCT_Shirakami,tw54665545,高雄市,
22,4,LeonChen,tw26870425,高雄市,
23,4,CHIN-N1ARK,tw91641503,高雄市,
24,4,薄荷Echo,tw55332465,高雄市,
25,4,B.N.C 林宇廷,tw37556303,高雄市,
26,4,vegetable,tw15743285,高雄市,
27,4,StrongOrange,tw97885633,臺南市,
28,4,HOME洋,tw77699656,高雄市,
29,4,cian,tw78657682,高雄市,
30,4,Jeff,tw65233698,臺中市,
31,4,ED,tw97066779,高雄市,
32,4,Sora,tw58556933,臺南市,
