rank,points,username,player_id,region,deck_url
1,100,shawn,tw42309306,臺中市,
2,75,Stanley.LAI,tw29404493,臺中市,
3,50,HowDaOh,tw32950344,臺北市,
4,50,BenT,tw76470686,臺南市,
5,25,Hank,tw33274690,臺北市,
6,25,Nathan0314,tw79834153,臺北市,
7,25,XJH_Fengshen,tw15026318,新北市,
8,25,Blac3Ace,tw52806758,臺北市,/tw/deck-build/recipe/jItdtE-nfzVmW-VeaWwS/
9,20,Jiao,tw78403870,新北市,
10,20,TCGSTORE_阿元,tw79280986,臺北市,
11,20,ppmonster,tw18458528,臺北市,
12,20,jxjason,tw40274722,臺北市,
13,20,johyan,tw27308734,臺北市,
14,20,xoupun,tw35863951,屏東縣,
15,20,南呱,tw32214798,雲林縣,
16,20,Ytxx,tw60511158,桃園市,/tw/deck-build/recipe/VYhqwQ-eLSXUA-iavkaN/
17,15,XJH_HANGO,tw67199394,新北市,
18,15,Zhongchengen,tw62958507,臺中市,
19,15,Miltank,tw46795660,臺北市,
20,15,kazma,tw04461037,臺北市,
21,15,ZIYI777,tw69848864,新北市,
22,15,KAZMA,tw76994845,桃園市,
23,15,Ting,tw76312809,新北市,
24,15,BonBon,tw09269089,新竹市,
25,15,Akashi,tw23764220,彰化縣,
26,15,lkkder,tw06441088,高雄市,/tw/deck-build/recipe/aDxhBf-FZkBRo-fGBLme/
27,15,mark,tw90514043,桃園市,/tw/deck-build/recipe/xyxulX-auXdkz-tTANLW/
28,15,NewFlavors,tw17203659,臺北市,
29,15,SHIAO,tw23540064,桃園市,/tw/deck-build/recipe/gxoVKk-wDTNVM-IQQUBA/
30,15,ChengChih,tw91826663,桃園市,
31,15,SD,tw05197795,新北市,
32,15,J35815916,tw09574160,高雄市,
33,10,Bobibonk,tw43492313,新北市,/tw/deck-build/recipe/QVMWgj-ELHfhk-mjuhuS/
34,10,PPT_Salmon,tw49159270,臺中市,
35,10,Moon,tw97931731,臺北市,
36,10,TG_Ray,tw67064414,基隆市,
37,10,ericyang,tw96387195,新北市,
38,10,cycla,tw09152496,臺南市,
39,10,Heisenberg,tw22529091,臺北市,
40,10,Laolio,tw29536370,新北市,/tw/deck-build/recipe/QLoIID-SBxsTE-hWPare/
41,10,N,tw51730650,基隆市,
42,10,yuyu614,tw11292760,臺北市,
43,10,Bruce,tw32869182,臺北市,
44,10,Kai_,tw62599498,彰化縣,
45,10,Bill,tw88559975,臺中市,
46,10,KHJL,tw33425386,臺北市,
47,10,GMS-FangKaiyo,tw24854365,新竹縣,
48,10,Yang-Qi-Jun,tw93858918,新北市,/tw/deck-build/recipe/lqHbcf-sWmyyh-hHspBi/
49,10,Junchen,tw07795835,雲林縣,/tw/deck-build/recipe/lyLxsf-jzhAZU-mmEstc/
50,10,Jerry,tw05433925,臺南市,
51,10,DCG_2330,tw46798799,臺北市,/tw/deck-build/recipe/QHFIhx-obmvcf-HRQshF/
52,10,ChenMinQian,tw75551324,苗栗縣,
53,10,yc14359,tw06393443,新北市,/tw/deck-build/recipe/ncqrXn-FIVfPq-QLCGwp/
54,10,jason1201,tw11247537,宜蘭縣,
55,10,PoYangHsu,tw10141695,高雄市,
56,10,HaveFun-WeiWei,tw35839691,桃園市,
57,10,Sugar,tw32893143,臺北市,
58,10,Lantern,tw34938257,新竹市,/tw/deck-build/recipe/CLhFqS-lFmwdj-fYOEaa/
59,10,Shin,tw14788730,臺北市,/tw/deck-build/recipe/GHvwBG-xtzivp-iOUHrn/
60,10,Leo,tw98129328,新竹縣,/tw/deck-build/recipe/icyMti-JQDxHQ-bQifwU/
61,10,fox,tw05399034,新北市,
62,10,NewBee,tw59096586,桃園市,/tw/deck-build/recipe/ccbbNO-CtYpvf-Zpeaqi/
63,10,Shenqi,tw54572893,臺中市,
64,10,hyc,tw41286139,新竹市,/tw/deck-build/recipe/muDhfq-yLQaoF-feWTOt/
65,8,AndyChou,tw44127879,新北市,
66,8,TopCard_Fu,tw77877383,新竹縣,
67,8,SRV,tw42421898,臺北市,
68,8,LMK,tw75774280,高雄市,
69,8,rabbit,tw24203947,新北市,
70,8,罐頭,tw45806310,高雄市,
71,8,rweiwei,tw32921509,基隆市,
72,8,Ian,tw17213475,臺中市,/tw/deck-build/recipe/jkOfIR-ZLhvOX-qCbKxV/
73,8,Ray,tw73106123,高雄市,
74,8,GUAN-LUN-CHEN,tw01012666,新北市,
75,8,Cookie,tw42912360,高雄市,
76,8,Rehorn,tw58835877,基隆市,
77,8,Bruce,tw13298067,桃園市,/tw/deck-build/recipe/yvXAtB-SCHchK-zcgAku/
78,8,CDC,tw53974581,臺南市,
79,8,Jerry,tw45498080,臺中市,
80,8,broday,tw73917548,臺北市,
81,8,工藤葉,tw84529084,苗栗縣,/tw/deck-build/recipe/GChcUg-HZviIi-vPnhNj/
82,8,HappyIsAGooodDog,tw16105206,宜蘭縣,
83,8,HaoLei_Fish,tw10864190,新北市,
84,8,Pien,tw54549171,桃園市,/tw/deck-build/recipe/ImKaIB-rDWqHL-PUedbR/
85,8,DDawn,tw17748447,屏東縣,
86,8,ChiMing,tw36747145,桃園市,/tw/deck-build/recipe/DtARMp-BwEuvm-vqMvmw/
87,8,egghead,tw93105739,基隆市,
88,8,阿童,tw39185310,臺北市,
89,8,Towasamalike,tw23205294,臺南市,
90,8,LAI-BO-KAI,tw23930741,宜蘭縣,/tw/deck-build/recipe/wuwglF-hzfjUI-YvydsY/
91,8,Spencer,tw81191547,新北市,/tw/deck-build/recipe/EbHOKO-XRPipT-ziGEAw/
92,8,GZ_ChuanGe,tw40123518,臺北市,
93,8,Xin,tw97666473,新北市,
94,8,DONG_JI_WU,tw59054436,臺中市,
95,8,Lee1196,tw39062068,臺北市,
96,8,Chickenskin,tw32364107,臺北市,
97,8,kang,tw92544749,新北市,/tw/deck-build/recipe/xlSTnP-pVBVOY-VTUHtT/
98,8,Tiger,tw15435377,新北市,
99,8,JYUN,tw64200712,嘉義縣,
100,8,SuperGengar,tw74954637,基隆市,
101,8,Jazpig,tw33433069,新竹縣,
102,8,Linlin,tw37645555,臺中市,/tw/deck-build/recipe/RoWlkT-crXKlG-dtcFLF/
103,8,BO_YING,tw72333956,新北市,
104,8,Hypno_Sammu,tw25488947,臺中市,/tw/deck-build/recipe/CTrGIb-fqcWIL-YLkZtC/
105,8,flybear132,tw02172047,臺北市,
106,8,Chi7,tw15456300,臺北市,
107,8,Sky,tw49826410,臺北市,
108,8,Nick,tw55000893,臺中市,/tw/deck-build/recipe/Lupwng-wnBhAj-ePjynN/
109,8,狡猾的路人甲,tw88860465,臺南市,
110,8,Lsivmdz,tw71598135,新北市,/tw/deck-build/recipe/yEtJhI-yyXsAR-VzfJrq/
111,8,Sendtreepay,tw15127284,基隆市,
112,8,Oops,tw95345106,桃園市,/tw/deck-build/recipe/rSpvmj-CSdWEx-TaNNij/
113,8,TseHaoTso,tw01655869,臺北市,
114,8,^-^,tw16965198,臺北市,
115,8,HungYaoWang,tw71029745,臺北市,
116,8,Kevin_Yu,tw57531941,新北市,
117,8,DQ,tw20116252,桃園市,
118,8,KCyen,tw47904340,宜蘭縣,
119,8,GHG_Faye,tw38086655,臺北市,
120,8,RODY,tw22214011,臺北市,/tw/deck-build/recipe/EQCeVM-crePgY-TCcpBW/
121,8,Afro0128,tw73975912,新竹市,/tw/deck-build/recipe/thLFkf-uqJAxc-MLhUeV/
122,8,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
123,8,bin01010,tw53899355,桃園市,
124,8,Pierre_Cashon,tw76059026,新北市,
125,8,hihilifestyle,tw67604361,新北市,
126,8,ting,tw18906406,新北市,/tw/deck-build/recipe/xUuhZR-ohYlSJ-rshxGa/
127,8,NONO,tw96941906,新北市,
128,8,Shanks,tw28750216,新北市,
129,6,Souten,tw73034465,新北市,
130,6,Ubry,tw56240698,新北市,
131,6,Eugenie,tw58781969,臺北市,
132,6,Gary880311,tw49955591,新北市,
133,6,HiddenSquid,tw00387540,桃園市,
134,6,Eric,tw26323677,新北市,/tw/deck-build/recipe/GVbvma-CFRTLu-iZajra/
135,6,Luson,tw37870020,桃園市,/tw/deck-build/recipe/fNKhhi-DMghNb-ZDfjMc/
136,6,13Yu,tw46377157,桃園市,
137,6,BossTang,tw48793078,基隆市,
138,6,YONSUN,tw36869316,基隆市,
139,6,David,tw42979297,新北市,
140,6,SeverusGuo,tw38140274,基隆市,
141,6,Zhe,tw37257975,新北市,/tw/deck-build/recipe/lhisnO-wRtIfo-DycTgc/
142,6,SeafoodButcher,tw78058958,新北市,
143,6,Battleblue2,tw92768752,新竹市,
144,6,Sss,tw58636828,新北市,/tw/deck-build/recipe/uTvKNE-QrlQDg-zFZjiN/
145,6,Dennis,tw75820315,臺北市,
146,6,Tim,tw95566595,新北市,/tw/deck-build/recipe/yldGMl-WCiSqA-IrvbmZ/
147,6,Watermonster,tw20773634,臺北市,
148,6,tuclub0723,tw86299187,新北市,/tw/deck-build/recipe/ImUfVL-invWHq-KAjjSA/
149,6,Aden,tw52162016,新北市,/tw/deck-build/recipe/hmrssb-hBuypd-gXyBFq/
150,6,ClawsTY Martin,tw76086171,桃園市,
151,6,ChenChuXiang,tw66134077,嘉義縣,
152,6,Kashou,tw76925363,臺北市,
153,6,TaipeiCCC,tw45696531,臺北市,
154,6,Jeremy0224,tw58817602,臺北市,
155,6,Trash0314,tw19917506,臺中市,/tw/deck-build/recipe/BTaGsZ-XyBGyH-buSTKk/
156,6,DCG_M1DSKY,tw16152234,新竹市,
157,6,Joy0730,tw84105600,新北市,
158,6,JerryChiang,tw28785208,基隆市,/tw/deck-build/recipe/BqdJxj-UougFx-EPljAt/
159,6,house,tw75352342,新北市,/tw/deck-build/recipe/EexmAR-ZObGzU-uBUMyH/
160,6,Kuli,tw61785235,臺北市,/tw/deck-build/recipe/tyyXSy-gzjggd-iUIhOX/
161,6,Michael,tw71470461,新北市,
162,6,FF,tw76568846,新北市,
163,6,ksfantasy,tw33097520,新竹縣,
164,6,ScreamTail,tw42619935,臺南市,
165,6,TSAI-SHIN-RUEI,tw92194364,新北市,/tw/deck-build/recipe/nMwyDI-zFQaIQ-WyXNzS/
166,6,Ricky,tw42527004,臺南市,
167,6,Xiaogotall,tw58532021,高雄市,
168,6,Joe,tw37765295,臺北市,
169,6,BaiXiao,tw23875590,新竹市,/tw/deck-build/recipe/Ltutps-kBoKVT-LOuyVT/
170,6,kay,tw48927744,基隆市,
171,6,Couchmare,tw29864178,彰化縣,/tw/deck-build/recipe/dRBaPu-dMtPCU-CkDapk/
172,6,TuTuLin,tw69425578,高雄市,
173,6,1x,tw95656910,苗栗縣,/tw/deck-build/recipe/ENFuEa-fSNekX-FDbJPB/
174,6,DOGE,tw65741542,新北市,
175,6,Taco,tw19028585,臺北市,
176,6,JOKE,tw68209178,新北市,/tw/deck-build/recipe/oiRtnK-ihotWb-FcZWpe/
177,6,WunHao,tw89644458,臺北市,
178,6,Owen,tw13120137,新北市,
179,6,MoonCake,tw30898169,新北市,/tw/deck-build/recipe/BCQhjF-TAFuYy-qxSuYu/
180,6,GAMEBRAY,tw39536527,臺北市,/tw/deck-build/recipe/VzOilt-YqIzOd-AfTKaW/
181,6,Xepher,tw47440588,臺北市,
182,6,Kai,tw81919319,新北市,
183,6,SkySky,tw92250919,新北市,/tw/deck-build/recipe/amWnCE-IWtAyH-utlmSG/
184,6,Jie,tw39618603,桃園市,
185,6,CURRY,tw69372013,臺中市,/tw/deck-build/recipe/Iagzxu-TSjwOx-WBTnYZ/
186,6,tudou_yujiro,tw99499337,臺北市,
187,6,Wangtinglun,tw22611326,桃園市,
188,6,hankwu92,tw62529006,新北市,
189,6,MR5,tw60032814,新北市,
190,6,MW-pang,tw45178021,高雄市,
191,6,Kinako,tw05040970,新北市,
192,6,Osnyani,tw97138451,新竹市,
193,6,Goodmouse,tw04959593,新北市,
194,6,SHAWN,tw27017315,臺北市,
195,6,********************,tw07885520,臺中市,/tw/deck-build/recipe/cgrpfY-PvcBrS-xwztdB/
196,6,ocean7024,tw28285341,新竹縣,
197,6,Hong,tw52706662,臺北市,
198,6,OP_Chai,tw52194649,臺中市,
199,6,:(,tw50858481,桃園市,
200,6,omgitsdikenkou,tw74912733,臺北市,
201,6,Panda,tw79476009,臺北市,
202,6,yogioh0,tw06072288,桃園市,/tw/deck-build/recipe/dWiQRg-wYqWTH-eTmYhO/
203,6,LinHongJhou,tw75712938,臺東縣,
204,6,BestDogeEver,tw84828731,新北市,
205,6,Knightvc,tw64863333,新北市,
206,6,umeya,tw45713741,新竹市,
207,6,Tangfen,tw02826499,新北市,/tw/deck-build/recipe/luVJou-CbcjEN-bPhVyA/
208,6,HuiJungCheng,tw18429175,臺中市,
209,6,HONG,tw93754264,新北市,
210,6,Birbirds,tw47218279,臺北市,/tw/deck-build/recipe/TjsrPC-gUqXTF-WDFiXT/
211,6,BumpyJumpy,tw97370246,桃園市,
212,6,Adan,tw93829445,高雄市,
213,6,Bilitherubin,tw38743212,新北市,
214,6,Jack,tw77414759,臺北市,
215,6,EricChen,tw25870422,新竹縣,
216,6,fuegolu,tw49388371,新北市,
217,6,LCC..,tw32722359,雲林縣,/tw/deck-build/recipe/SuYWgf-WaDLRp-dIbczQ/
218,6,ED,tw24479626,桃園市,/tw/deck-build/recipe/Wyxajx-OqaUqY-WjYBhS/
219,6,OGBB,tw06225308,臺中市,
220,6,Bryan,tw27943796,臺北市,
221,6,tienyuch,tw14152067,新北市,/tw/deck-build/recipe/HsOlcj-rDlmUE-cLlidS/
222,6,John486Rem,tw33811608,新北市,
223,6,Jay,tw07410887,桃園市,/tw/deck-build/recipe/vpyKlw-cbqdVG-qaYWaB/
224,6,chi,tw62683074,新竹縣,/tw/deck-build/recipe/mnFSqh-JjcKdv-KRviLU/
225,6,ShawnLiao,tw87664667,基隆市,/tw/deck-build/recipe/uqIxSm-qEtJkz-aCbYSy/
226,6,KK,tw10700633,新北市,
227,6,Noir,tw83663725,雲林縣,
228,6,FrankChu,tw48512422,新北市,/tw/deck-build/recipe/ZlEXIs-ufuioH-jkkPoy/
229,6,Yanki,tw00181149,臺北市,
