rank,points,username,player_id,region,deck_url
1,20,Jack,tw54430001,新竹市,
2,12,OceanTsoi,tw49113528,新竹縣,
3,10,Hubery,tw68954029,嘉義縣,
4,10,DCG_01,tw24854365,新竹縣,
5,8,Sharky,tw58450010,桃園市,
6,8,TopCard_HAO,tw91720502,新竹市,
7,8,Chia,tw24745286,新竹縣,
8,8,Skylar,tw59548820,臺北市,
9,6,Joshua,tw58176881,新竹市,
10,6,JY,tw47326639,臺中市,
11,6,HONG,tw93754264,新北市,
12,6,Leo,tw98129328,新竹縣,
13,6,Sky,tw26529339,彰化縣,
14,6,JsHong,tw25015513,新竹縣,
15,6,Pululu,tw11512917,新竹縣,
16,6,Hank,tw86591343,新竹市,
17,4,TC_Brian,tw08055670,新竹縣,
18,4,Jimmy,tw22147179,新竹縣,
19,4,SnorLAX,tw08457807,苗栗縣,
20,4,Winnie,tw23137545,新竹市,
21,4,YINGCHIHCHIU,tw31401549,新竹市,
22,4,JoeyChang0521,tw89882541,新竹縣,
23,4,ksfantasy,tw33097520,新竹縣,
24,4,GHG_Faye,tw38086655,臺北市,
25,4,TING,tw10365198,新竹縣,
26,4,Break,tw95045687,新竹市,
27,4,WilsonChang,tw95761035,桃園市,
28,4,mixmaxmao,tw12354126,新竹市,
29,4,James,tw34406887,新竹縣,
30,4,ScreamTail,tw42619935,臺南市,
31,4,YO,tw57196950,新竹市,
32,4,Kenny,tw98425963,新竹縣,
