rank,points,username,player_id,region,deck_url
1,20,蜂,tw99603494,雲林縣,
2,12,Ian,tw17213475,臺中市,
3,10,shan,tw86177796,彰化縣,
4,10,Sunny,tw50896397,新竹縣,
5,8,jerry32034,tw59149870,彰化縣,
6,8,seadragon00768,tw14555102,彰化縣,
7,8,towaandsuiseisuki,tw94634524,彰化縣,
8,8,Jester,tw63343435,彰化縣,
9,6,jiacheng,tw15946908,彰化縣,
10,6,Hao,tw33171149,彰化縣,
11,6,Dynames,tw25940715,彰化縣,
12,6,EatingLee,tw38414541,彰化縣,
13,6,Joseph,tw53429128,彰化縣,
14,6,MinYoung,tw74775364,彰化縣,
15,6,asdf3456,tw13871276,南投縣,
16,6,Moj,tw93085105,雲林縣,
