rank,points,username,player_id,region,deck_url
1,20,HuangPoTsun,tw35735135,臺中市,
2,12,Orange,tw77589256,臺中市,
3,10,Bilitherubin,tw38743212,新北市,
4,10,BST-NonSama,tw97857197,臺中市,
5,8,BST_ROB,tw73762496,臺中市,
6,8,Siang,tw25684532,臺中市,
7,8,Nick,tw02054385,臺中市,
8,8,ADi,tw99926791,嘉義市,
9,6,Mapu0215,tw81121676,臺中市,
10,6,towaandsuiseisuki,tw94634524,彰化縣,
11,6,Stanley.LAI,tw29404493,臺中市,
12,6,WUJIAAN,tw94009574,彰化縣,
13,6,Iyiu,tw57615176,彰化縣,
14,6,fan,tw61881775,彰化縣,
15,6,CURRY,tw69372013,臺中市,
16,6,Nick,tw55000893,臺中市,
17,4,Alan,tw31006483,臺中市,
18,4,BST_Lydia,tw23289127,臺中市,
19,4,QQ,tw26175828,臺中市,
20,4,Nobi,tw50758839,臺中市,
21,4,Charlie,tw64567116,臺中市,
22,4,never3317,tw93786012,彰化縣,
23,4,Hermes,tw91472376,桃園市,
24,4,Ben0104,tw49350731,彰化縣,
25,4,NiHao_WoChiYiDian,tw56336073,臺中市,
26,4,Leo,tw01111702,臺中市,
27,4,579,tw35119266,臺中市,
28,4,Sean666,tw46437830,臺中市,
29,4,YouRenDing,tw66327435,臺中市,
30,4,CHENBOXUN,tw39494537,臺中市,
31,4,WeiJay,tw94687968,彰化縣,
32,4,Freddy,tw18831429,臺中市,
