rank,points,username,player_id,region,deck_url
1,20,kevin,tw48711959,彰化縣,
2,12,NiHao_WoChiYiDian,tw56336073,臺中市,
3,10,Galaxy,tw27568465,臺中市,
4,10,WunHao,tw89644458,臺北市,
5,8,Jeff,tw12134806,臺中市,
6,8,DONG_JI_WU,tw59054436,臺中市,
7,8,Caraa.tsai,tw18638755,彰化縣,
8,8,Trash0314,tw19917506,臺中市,
9,6,Allen,tw73187416,臺中市,
10,6,LittleLin,tw13366339,臺中市,
11,6,CoCoAce,tw91502257,臺中市,
12,6,Akashi,tw23764220,彰化縣,
13,6,XRY,tw93076075,臺中市,
14,6,Modred1104,tw44821842,臺中市,
15,6,Mapu0215,tw81121676,臺中市,
16,6,UNAHAN,tw16526802,彰化縣,
17,4,Big3_Samson,tw74371443,臺中市,
18,4,OP_Sharon,tw18336767,臺中市,
19,4,Benny,tw94173678,臺中市,
20,4,Vic,tw15461102,臺中市,
21,4,Shai,tw23412539,嘉義市,
22,4,Godkiller,tw79723871,苗栗縣,
23,4,Bruce,tw65586414,苗栗縣,
24,4,TKJoey,tw20613723,臺中市,
25,4,Ryan,tw00346362,臺中市,
26,4,Kaikaiwang,tw06034751,臺北市,
27,4,Nick,tw55000893,臺中市,
28,4,PPT_Salmon,tw49159270,臺中市,
29,4,Wowowo,tw06400208,臺中市,
30,4,JianAn,tw79066099,臺中市,
31,4,Cookie,tw42912360,高雄市,
32,4,OPsally,tw04232774,臺中市,
