rank,points,username,player_id,region,deck_url
1,20,Yang,tw60273793,高雄市,
2,12,Ray,tw61690221,高雄市,
3,10,AdamChia,tw87510571,高雄市,
4,10,薄荷Echo,tw55332465,高雄市,
5,8,Dream-N1ARK,tw54462001,高雄市,
6,8,Superpig,tw95668915,高雄市,
7,8,罐頭,tw45806310,高雄市,
8,8,CCT_Shirakami,tw54665545,高雄市,
9,6,oa,tw79100139,高雄市,
10,6,曉致,tw63508480,高雄市,
11,6,Klefki_Alice1023,tw69121729,高雄市,
12,6,Cct_Kuro,tw75152965,高雄市,
13,6,Habu,tw79878183,高雄市,
14,6,PoYangHsu,tw10141695,高雄市,
15,6,DaZhong,tw45609612,高雄市,
16,6,Rukai-Warriors,tw96137948,屏東縣,
