rank,points,username,player_id,region,deck_url
1,20,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
2,12,Leon,tw49181959,新北市,
3,10,Ianyang,tw45485735,高雄市,
4,10,Akey0315,tw15025111,高雄市,
5,8,LCK,tw66712435,澎湖縣,
6,8,Klefki_Alice1023,tw69121729,高雄市,
7,8,LEO,tw86031814,高雄市,
8,8,TW-WANG_YI_WEN,tw12008699,高雄市,
9,6,Louis,tw79504132,新竹縣,
10,6,Ray,tw73106123,高雄市,
11,6,B.N.C 林奕杰,tw75131206,高雄市,
12,6,曉致,tw63508480,高雄市,
13,6,Aix,tw07040865,高雄市,
14,6,********************,tw71510095,高雄市,
15,6,Terence,tw55768313,高雄市,
16,6,Tzuyi,tw09261132,高雄市,
