rank,points,username,player_id,region,deck_url
1,20,曉致,tw63508480,高雄市,
2,12,AndrewChung,tw89973725,高雄市,
3,10,vegetable,tw15743285,高雄市,
4,10,Jyun,tw35995465,高雄市,
5,8,hower,tw91106608,高雄市,
6,8,B.N.C 林奕杰,tw75131206,高雄市,
7,8,HOME洋,tw77699656,高雄市,
8,8,Yang,tw60273793,高雄市,
9,6,EricYang,tw04887888,高雄市,
10,6,ED,tw97066779,高雄市,
11,6,Mr.Gengar,tw05925639,臺中市,
12,6,YINGCHIHCHIU,tw31401549,新竹市,
13,6,Durant,tw56468849,高雄市,
14,6,Ray,tw73106123,高雄市,
15,6,Adan,tw93829445,高雄市,
16,6,Z,tw14181070,高雄市,
17,4,Sean-N1ARK,tw36617899,高雄市,
18,4,LMK,tw75774280,高雄市,
19,4,Yuh,tw11642031,高雄市,
20,4,薄荷Echo,tw55332465,高雄市,
21,4,WangLin,tw50680843,高雄市,
22,4,Hiro,tw52274144,高雄市,
23,4,罐頭,tw45806310,高雄市,
24,4,Klefki_Alice1023,tw69121729,高雄市,
25,4,Elly,tw25494945,高雄市,
26,4,Eli,tw61299751,高雄市,
27,4,cian,tw78657682,高雄市,
28,4,water,tw04959889,高雄市,
29,4,Dream-N1ARK,tw54462001,高雄市,
30,4,BeiX2,tw35603412,高雄市,
31,4,mingchia,tw21601458,高雄市,
32,4,B.N.C 林宇廷,tw37556303,高雄市,
