rank,points,username,player_id,region,deck_url
1,20,Hypno_Sammu,tw25488947,臺中市,
2,12,benjamin,tw40670915,桃園市,
3,10,Mew_宥緯wade,tw81124094,新北市,
4,10,LeeKai,tw26670105,臺北市,
5,8,mario,tw39857794,臺北市,
6,8,GZ_ChuanGe,tw40123518,臺北市,
7,8,Kenny,tw98425963,新竹縣,
8,8,Chester,tw96313655,臺中市,
9,6,BensonChang,tw82755386,新北市,
10,6,TCGSTORE_SINYAN,tw21420926,新北市,
11,6,Willy,tw38952785,桃園市,
12,6,PTCG-BOY,tw18142838,臺北市,
13,6,Tommy,tw51647865,新北市,
14,6,Evan,tw91677599,新北市,
15,6,MR-Turtle,tw62946281,新北市,
16,6,RE,tw59037293,新北市,
