rank,points,username,player_id,region,deck_url
1,100,Yuan,tw06637395,新北市,
2,75,Tristan,tw48530621,臺北市,
3,50,BensonChang,tw82755386,新北市,
4,50,AlanJiang,tw77684021,新北市,/tw/deck-build/recipe/qQrKfl-pWqXza-aSmTuL/
5,25,Tina,tw65988397,臺中市,
6,25,Frank,tw12320398,桃園市,
7,25,KoU_Ray,tw77919530,臺中市,
8,25,Sonic,tw89224755,新竹縣,/tw/deck-build/recipe/gMlVGN-qQFdFj-piHNZW/
9,20,Giraffe,tw82494238,臺北市,
10,20,Kenny,tw98425963,新竹縣,
11,20,Randy,tw25007020,桃園市,
12,20,Haocho,tw19067728,臺南市,
13,20,Brendan_Chen,tw71161900,臺北市,
14,20,BlackStorm,tw74352344,桃園市,
15,20,Hsi,tw37208259,臺北市,
16,20,Kaikaiwang,tw06034751,臺北市,
17,15,Klefki_Alice1023,tw69121729,高雄市,
18,15,Mia,tw52212483,彰化縣,/tw/deck-build/recipe/pGhncO-bnDJOY-TOtdeP/
19,15,Ashton_Chen,tw46877625,臺北市,
20,15,fan,tw61881775,彰化縣,
21,15,Yen,tw22756831,新北市,
22,15,Owen,tw66972389,新北市,
23,15,Yule,tw64474352,高雄市,
24,15,Yustina,tw10112482,新北市,/tw/deck-build/recipe/kAMcqR-jLEAzU-UUPort/
25,15,Liam,tw86544614,桃園市,
26,15,Lucas,tw76445156,基隆市,
27,15,AlanDuh,tw42163963,臺南市,
28,15,Hank,tw86591343,新竹市,
29,15,Bubbletea,tw84778743,臺北市,
30,15,Ben0104,tw49350731,彰化縣,
31,15,Rex,tw38788190,彰化縣,
32,15,WEI,tw05738879,新北市,
