rank,points,username,player_id,region,deck_url
1,20,AndrewChung,tw89973725,高雄市,
2,12,哈力栗,tw44344603,高雄市,
3,10,曉致,tw63508480,高雄市,
4,10,TCGSTORE_MASSA,tw85147749,臺北市,
5,8,PoYangHsu,tw10141695,高雄市,
6,8,島主,tw75863784,高雄市,
7,8,Minatsuki,tw30477292,高雄市,
8,8,Jengyou,tw07763902,高雄市,
9,6,Froog,tw68994135,高雄市,
10,6,Taka-Hsu,tw79350785,高雄市,
11,6,Kyle,tw94570965,高雄市,
12,6,AdamChia,tw87510571,高雄市,
13,6,********************,tw70153920,臺南市,
14,6,永遠喜歡愛莉西亞,tw15176221,臺南市,
15,6,KF.kuo,tw59042564,高雄市,
16,6,Lin,tw01701324,高雄市,
