rank,points,username,player_id,region,deck_url
1,20,ClawsTY Martin,tw76086171,桃園市,
2,12,Warrior5454,tw54988993,桃園市,
3,10,Knightvc,tw64863333,新北市,
4,10,PAISELY,tw48442445,臺北市,
5,8,Miltank,tw46795660,臺北市,
6,8,Dennis,tw75820315,臺北市,
8,8,Ian,tw92891852,新北市,
9,6,DCG_M1DSKY,tw16152234,新竹市,
10,6,j199302,tw93786634,新北市,
11,6,XJH_Fengshen,tw15026318,新北市,
12,6,XJH_Chuiyi,tw52301948,新北市,
13,6,Aragari,tw92466220,新竹縣,
14,6,Pan-Jui-Yen,tw11121423,新北市,
15,6,Shanks,tw28750216,新北市,
16,6,JoeChen,tw45324854,新北市,
17,4,Legoboy,tw97627454,桃園市,
18,4,TseHaoTso,tw01655869,臺北市,
19,4,XJH_HANGO,tw67199394,新北市,
20,4,LOjerry,tw29610611,新北市,
21,4,Louis,tw13785127,新北市,
22,4,Cathyu,tw29731640,新北市,
23,4,BumpyJumpy,tw97370246,桃園市,
24,4,Roy,tw13995413,新北市,
25,4,yuchen0810,tw92224806,新北市,
26,4,Zoe,tw23419853,新北市,
27,4,Ave,tw64209062,新北市,
28,4,Dean,tw74390718,新北市,
29,4,Sugar,tw32893143,臺北市,
30,4,Yu,tw01328212,臺北市,
31,4,Johnny,tw50567676,苗栗縣,
32,4,Viveka,tw21820105,桃園市,
