rank,points,username,player_id,region,deck_url
1,20,TopCard_Fu,tw77877383,新竹縣,
2,12,James,tw34406887,新竹縣,
3,10,Bear'sParty,tw96922965,屏東縣,
4,10,HiddenSquid,tw00387540,桃園市,
5,8,HaveFun-WeiWei,tw35839691,桃園市,
6,8,DQ,tw20116252,桃園市,
7,8,LKF,tw88633827,桃園市,
8,8,Gai,tw89609352,桃園市,
9,6,ScreamTail,tw42619935,臺南市,
10,6,Yuhuang,tw93517915,桃園市,
11,6,BTK,tw46519517,桃園市,
12,6,Bryant,tw40682117,新竹縣,
13,6,Charlie,tw40490299,桃園市,
14,6,Break,tw95045687,新竹市,
15,6,Toshi,tw87901293,新竹縣,
16,6,LIU-YI-FU,tw63263628,桃園市,
