rank,points,username,player_id,region,deck_url
1,20,Bubbletea,tw84778743,臺北市,
2,12,vincent,tw16728082,新北市,
4,10,HaoLei_Fish,tw10864190,新北市,
4,10,86,tw94971550,臺北市,
8,8,HAO-YU,tw65972314,新北市,
8,8,Rich,tw36653768,新北市,
8,8,DQ,tw20116252,桃園市,
8,8,Tristan,tw48530621,臺北市,
9,6,John486Rem,tw33811608,新北市,
10,6,RichardWu,tw61583819,新北市,
11,6,Ave,tw64209062,新北市,
12,6,Sunny,tw50896397,新竹縣,
13,6,Skylar,tw59548820,臺北市,
14,6,JayC,tw07460167,新北市,
15,6,pokemonvsch1,tw15392207,新北市,
16,6,XJH_Chuiyi,tw52301948,新北市,
