rank,points,username,player_id,region,deck_url
1,20,罐頭,tw45806310,高雄市,
2,12,"Chang,I-Hsiang",tw89343025,臺中市,
3,10,ED,tw97066779,高雄市,
4,10,Superpig,tw95668915,高雄市,
5,8,薄荷Echo,tw55332465,高雄市,
6,8,Mr.O,tw90147793,高雄市,
7,8,MW-pang,tw45178021,高雄市,
8,8,PoYangHsu,tw10141695,高雄市,
9,6,Catzilla,tw90301662,基隆市,
10,6,Rukai-Warriors,tw96137948,屏東縣,
11,6,LMK,tw75774280,高雄市,
12,6,AH,tw89921613,高雄市,
13,6,Nick,tw76371566,高雄市,
14,6,CCT_Shirakami,tw54665545,高雄市,
15,6,fuchi,tw35829419,高雄市,
16,6,mark,tw88422294,高雄市,
