rank,points,username,player_id,region,deck_url
1,20,Damn,tw56336073,臺中市,
2,12,BonBon,tw09269089,新竹市,
3,10,Aron,tw31553605,臺中市,
4,10,南呱,tw32214798,雲林縣,
5,8,J,tw27758570,臺北市,
6,8,ChengChih,tw91826663,桃園市,
7,8,PPT_Salmon,tw49159270,臺中市,
8,8,Wen,tw08814300,新北市,
9,6,Benny,tw94173678,臺中市,
10,6,Evan,tw91677599,新北市,
11,6,XRY,tw93076075,臺中市,
12,6,Couchmare,tw29864178,彰化縣,
13,6,shawn,tw42309306,臺中市,
14,6,AhShen,tw98688020,宜蘭縣,
15,6,LINYUSIANG,tw27419844,雲林縣,
16,6,Edgar,tw93551526,臺中市,
17,4,EricYang,tw04887888,高雄市,
18,4,Legoboy,tw97627454,桃園市,
19,4,YouRenDing,tw66327435,臺中市,
20,4,VVA1V9,tw05373669,臺中市,
21,4,ShaoWeiChang,tw44744070,桃園市,
22,4,Galaxy,tw27568465,臺中市,
23,4,Nick,tw55000893,臺中市,
24,4,Camus,tw66520026,新竹縣,
25,4,Duke,tw18999005,臺中市,
26,4,Shenqi,tw54572893,臺中市,
27,4,Harry,tw25854174,新竹市,
28,4,TuTuLin,tw69425578,高雄市,
29,4,Kai,tw04215857,苗栗縣,
30,4,aaaa,tw36759052,臺中市,
31,4,Aki,tw41073870,臺中市,
32,4,Kevin,tw64436261,桃園市,
