rank,points,username,player_id,region,deck_url
1,20,Nine-tailedfox,tw87180928,桃園市,
2,12,86,tw94971550,臺北市,
3,10,andrew,tw00057543,新北市,
4,10,TheONE_KuoPinYi,tw96234784,臺北市,
5,8,黑獸傭兵團長,tw68856891,新北市,
6,8,Poi,tw47674399,桃園市,
7,8,Stanley040402,tw46899884,新北市,
8,8,Laolio,tw29536370,新北市,
9,6,Tim,tw89368672,新北市,
10,6,TheONE_LINYOUYI,tw08069127,新北市,
11,6,TiaoTiaoYeh,tw71730704,桃園市,
12,6,Louis,tw13785127,新北市,
13,6,aurora,tw58040892,新北市,
14,6,Eup,tw72630270,新北市,
15,6,David,tw42979297,新北市,
16,6,HiddenSquid,tw00387540,桃園市,
17,4,Yenyen,tw81291690,新北市,
18,4,Yuh,tw11642031,高雄市,
19,4,Zoe,tw23419853,新北市,
20,4,shang,tw75204861,新北市,
21,4,LINCHEHSUAN,tw95954871,臺北市,
22,4,rober,tw88843922,桃園市,
23,4,Hollow,tw96093664,新北市,
24,4,Adrien,tw28078413,新北市,
25,4,Fish,tw32907703,新北市,
26,4,ChuChiHsiang,tw37727633,臺北市,
27,4,wow7838,tw08028986,桃園市,
28,4,Shanks,tw28750216,新北市,
29,4,LeeKai,tw26670105,臺北市,
30,4,johyan,tw27308734,臺北市,
31,4,大雞是一隻雞,tw51677666,新北市,
32,4,JimmyTai,tw39894258,新北市,
