record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,1,601,1840,tw85313935,,tw85497593,,,,,,
round_pairing,Round 1,1,601,784,tw85497593,,tw85313935,,,,,,
round_pairing,Round 1,1,602,752,tw50896397,,tw78670690,,,,,,
round_pairing,Round 1,1,602,776,tw78670690,,tw50896397,,,,,,
round_pairing,Round 1,1,603,782,tw83739705,,tw91466649,,,,,,
round_pairing,Round 1,1,603,792,tw91466649,,tw83739705,,,,,,
round_pairing,Round 1,1,604,1142,tw84957647,,tw96234784,,,,,,
round_pairing,Round 1,1,604,802,tw96234784,,tw84957647,,,,,,
round_pairing,Round 1,1,605,764,tw65322738,,tw94073321,,,,,,
round_pairing,Round 1,1,605,797,tw94073321,,tw65322738,,,,,,
round_pairing,Round 1,1,606,1828,tw24152665,,tw28186951,,,,,,
round_pairing,Round 1,1,606,727,tw28186951,,tw24152665,,,,,,
round_pairing,Round 1,1,607,724,tw23693792,,tw84697938,,,,,,
round_pairing,Round 1,1,607,783,tw84697938,,tw23693792,,,,,,
round_pairing,Round 1,1,608,740,tw37435098,,tw66007671,,,,,,
round_pairing,Round 1,1,608,766,tw66007671,,tw37435098,,,,,,
round_pairing,Round 1,1,609,734,tw33233319,,tw77197938,,,,,,
round_pairing,Round 1,1,609,775,tw77197938,,tw33233319,,,,,,
round_pairing,Round 1,1,610,1184,tw27088222,,tw54587316,,,,,,
round_pairing,Round 1,1,610,1824,tw54587316,,tw27088222,,,,,,
round_pairing,Round 1,1,611,714,tw12786878,,tw82187253,,,,,,
round_pairing,Round 1,1,611,780,tw82187253,,tw12786878,,,,,,
round_pairing,Round 1,1,612,735,tw34406887,,tw98060220,,,,,,
round_pairing,Round 1,1,612,805,tw98060220,,tw34406887,,,,,,
round_pairing,Round 1,1,613,736,tw35592681,,tw49181959,,,,,,
round_pairing,Round 1,1,613,750,tw49181959,,tw35592681,,,,,,
round_pairing,Round 1,1,614,709,tw08069127,,tw95761035,,,,,,
round_pairing,Round 1,1,614,800,tw95761035,,tw08069127,,,,,,
round_pairing,Round 1,1,615,757,tw55774266,,tw61878373,,,,,,
round_pairing,Round 1,1,615,762,tw61878373,,tw55774266,,,,,,
round_pairing,Round 1,1,616,1658,tw09082546,,tw58040892,,,,,,
round_pairing,Round 1,1,616,760,tw58040892,,tw09082546,,,,,,
round_pairing,Round 1,1,617,711,tw11792037,,tw37352245,,,,,,
round_pairing,Round 1,1,617,739,tw37352245,,tw11792037,,,,,,
round_pairing,Round 1,1,618,721,tw18336767,,tw75837772,,,,,,
round_pairing,Round 1,1,618,772,tw75837772,,tw18336767,,,,,,
round_pairing,Round 1,1,619,731,tw30267620,,tw49113528,,,,,,
round_pairing,Round 1,1,619,749,tw49113528,,tw30267620,,,,,,
round_pairing,Round 1,1,620,1303,tw71024012,,tw95718259,,,,,,
round_pairing,Round 1,1,620,799,tw95718259,,tw71024012,,,,,,
round_pairing,Round 1,1,621,722,tw19825298,,tw78733196,,,,,,
round_pairing,Round 1,1,621,777,tw78733196,,tw19825298,,,,,,
round_pairing,Round 1,1,622,1431,tw44119672,,tw91113369,,,,,,
round_pairing,Round 1,1,622,791,tw91113369,,tw44119672,,,,,,
round_pairing,Round 1,1,623,707,tw05033566,,tw37808612,,,,,,
round_pairing,Round 1,1,623,741,tw37808612,,tw05033566,,,,,,
round_pairing,Round 1,1,624,719,tw18059812,,tw92487491,,,,,,
round_pairing,Round 1,1,624,795,tw92487491,,tw18059812,,,,,,
round_pairing,Round 1,1,625,703,tw00570442,,tw96192713,,,,,,
round_pairing,Round 1,1,625,801,tw96192713,,tw00570442,,,,,,
round_pairing,Round 1,2,626,1443,tw04224093,,tw36010830,,,,,,
round_pairing,Round 1,2,626,737,tw36010830,,tw04224093,,,,,,
round_pairing,Round 1,2,627,1036,tw81419386,,tw32262790,,,,,,
round_pairing,Round 1,2,627,732,tw32262790,,tw81419386,,,,,,
round_pairing,Round 1,2,628,753,tw51675689,,tw86807905,,,,,,
round_pairing,Round 1,2,628,785,tw86807905,,tw51675689,,,,,,
round_pairing,Round 1,2,629,743,tw38952785,,tw76224514,,,,,,
round_pairing,Round 1,2,629,773,tw76224514,,tw38952785,,,,,,
round_pairing,Round 1,2,630,1262,tw85225105,,tw99268898,,,,,,
round_pairing,Round 1,2,630,807,tw99268898,,tw85225105,,,,,,
round_pairing,Round 1,2,631,712,tw12360786,,tw91677599,,,,,,
round_pairing,Round 1,2,631,793,tw91677599,,tw12360786,,,,,,
round_pairing,Round 1,2,632,726,tw25540877,,tw95235085,,,,,,
round_pairing,Round 1,2,632,798,tw95235085,,tw25540877,,,,,,
round_pairing,Round 1,2,633,728,tw28434285,,tw57615176,,,,,,
round_pairing,Round 1,2,633,759,tw57615176,,tw28434285,,,,,,
round_pairing,Round 1,2,634,765,tw65972314,,tw75475628,,,,,,
