rank,points,username,player_id,region,deck_url
1,100,Chuangbob,tw59842400,新竹市,
2,75,Viveka,tw21820105,桃園市,
3,50,"Chang,I-Hsiang",tw89343025,臺中市,/tw/deck-build/recipe/sSjTDa-gGKVux-SLEJwx/
4,50,DONG_JI_WU,tw59054436,臺中市,
5,25,JH,tw25974925,彰化縣,
6,25,Lazurite,tw41523616,臺中市,/tw/deck-build/recipe/RQQTYz-pXeovo-fmhAIi/
7,25,JEFF,tw33544977,新北市,
8,25,Ray,tw73106123,高雄市,
9,20,Jack,tw54430001,新竹市,/tw/deck-build/recipe/ZqYmqx-tZYAMK-BrfJUp/
10,20,ChiMing,tw36747145,桃園市,/tw/deck-build/recipe/FGNJKM-mXcBGk-cZgtlL/
11,20,DCG_M1DSKY,tw16152234,新竹市,
12,20,cian,tw78657682,高雄市,
13,20,Jiao,tw78403870,新北市,
14,20,ChenMinQian,tw75551324,苗栗縣,
15,20,PoYangHsu,tw10141695,高雄市,
16,20,Eason,tw04870134,高雄市,/tw/deck-build/recipe/tYohtp-ekLLkt-ThqzmY/
17,15,Zhe,tw37257975,新北市,/tw/deck-build/recipe/srLJur-OMyhNf-xIPlFf/
18,15,Giles,tw52127289,新北市,
19,15,shang,tw75204861,新北市,
20,15,Noc,tw24742864,新北市,
21,15,HornyBat,tw81886933,臺北市,
22,15,Fengpai-Lee,tw54347311,桃園市,
23,15,13,tw39174853,臺南市,
24,15,J4son,tw97135682,臺中市,
25,15,Stanley.LAI,tw29404493,臺中市,/tw/deck-build/recipe/asEiZM-mIEukp-ajihdz/
26,15,rabbit,tw24203947,新北市,
27,15,Heisenberg,tw22529091,臺北市,
28,15,StrongOrange,tw97885633,臺南市,
29,15,TCGSTORE_MASSA,tw85147749,臺北市,
30,15,Pierre_Cashon,tw76059026,新北市,
31,15,Miltank,tw46795660,臺北市,
32,15,Mr.Gengar,tw05925639,臺中市,
33,10,Eyang,tw07314439,臺北市,
34,10,Jyun,tw35995465,高雄市,
35,10,XJH_Fengshen,tw15026318,新北市,
36,10,Jason,tw10410998,新北市,
37,10,LINYUSIANG,tw81402936,雲林縣,
38,10,ZIYI777,tw69848864,新北市,
39,10,hihilifestyle,tw67604361,新北市,
40,10,Ianyang,tw45485735,高雄市,
41,10,Afro0128,tw73975912,新竹市,
42,10,Aki,tw41073870,臺中市,
43,10,BenT,tw76470686,臺南市,
44,10,ROROCHI,tw29929750,臺南市,
45,10,Tenya,tw73911906,新竹縣,
46,10,Fan,tw32717439,桃園市,
47,10,tienyuch,tw14152067,新北市,/tw/deck-build/recipe/ibfznt-ieQYFu-eTJZok/
48,10,GMS-YO,tw93955100,臺南市,
49,10,TopCard_Fu,tw77877383,新竹縣,
50,10,Jiago,tw35707148,臺南市,
51,10,海豹姐,tw01909140,彰化縣,/tw/deck-build/recipe/depSHf-OhHVvD-ygTBSD/
52,10,CaiMingFeng,tw51147332,新北市,
53,10,yogioh0,tw06072288,桃園市,/tw/deck-build/recipe/BTVWsb-bCPHjx-flptjH/
54,10,XJH_Tangfen,tw02826499,新北市,
55,10,Bilitherubin,tw38743212,新北市,
56,10,NewBee,tw59096586,桃園市,/tw/deck-build/recipe/ZzNpaG-FoNxdS-DttNfK/
57,10,ScreamTail,tw42619935,臺南市,
58,10,R52,tw03478711,臺中市,
59,10,OP_FAN,tw63573774,臺中市,
60,10,LinPing,tw81421636,桃園市,
61,10,Rjjiang,tw59882595,臺中市,
62,10,Yujie,tw04061481,桃園市,
63,10,Jeff,tw12134806,臺中市,
64,10,D.D.Vanson,tw43768909,臺南市,
65,8,Benny,tw94173678,臺中市,/tw/deck-build/recipe/pJMhSy-NfUqWi-LcAKkv/
66,8,Luffy87512,tw96909333,桃園市,
67,8,Hypno_Sammu,tw25488947,臺中市,/tw/deck-build/recipe/JYgvzW-PKoeMn-BDOlct/
68,8,ADi,tw99926791,嘉義市,
69,8,薄荷Echo,tw55332465,高雄市,/tw/deck-build/recipe/EuXjgS-BoMOKm-iAafBV/
70,8,jacku,tw79434198,新竹市,
71,8,Tiger,tw15435377,新北市,
72,8,Skylar,tw59548820,臺北市,
73,8,Noir,tw83663725,雲林縣,
74,8,Ming,tw02106832,臺中市,
75,8,sasashark,tw19522331,新北市,/tw/deck-build/recipe/rCJdkl-sCapNj-Cizwpx/
76,8,Laolio,tw29536370,新北市,/tw/deck-build/recipe/eixSLY-hCOpSs-AzwqNv/
77,8,ClawsTY Martin,tw76086171,桃園市,
78,8,JHE,tw30419396,臺北市,
79,8,ChienTingYu,tw93020902,新北市,
80,8,UNAHAN,tw16526802,彰化縣,/tw/deck-build/recipe/jHldIw-kKwrzl-cgTyIS/
81,8,Bob,tw13624938,彰化縣,
82,8,Loren,tw26953449,新北市,
83,8,L,tw18638755,彰化縣,
84,8,CH,tw44874553,高雄市,
85,8,TsaiYaoChing,tw76258268,屏東縣,
86,8,broday,tw73917548,臺北市,
87,8,PinkMaple,tw06535464,新北市,
88,8,N,tw88322119,臺中市,
89,8,JimmyTai,tw39894258,新北市,
90,8,Nick,tw55000893,臺中市,/tw/deck-build/recipe/dAYyTa-pRAisB-bEfeuC/
91,8,roger606,tw09188186,臺南市,/tw/deck-build/recipe/DjBdTd-wzaOoX-UCxpzK/
92,8,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
93,8,Leon,tw27395288,新北市,
94,8,Allen,tw73187416,臺中市,
