rank,points,username,player_id,region,deck_url
1,20,Sean,tw66588143,臺南市,
2,12,ChenChuXiang,tw66134077,嘉義縣,
3,10,CLZ,tw60311204,臺北市,
4,10,DCG_M1DSKY,tw16152234,新竹市,
5,8,Jimmy,tw32262790,臺北市,
6,8,TCGSTORE_阿元,tw79280986,臺北市,
7,8,JimmyTai,tw39894258,新北市,
8,8,Jayce,tw69576075,臺北市,
9,6,TCGSTORE_HSUAN,tw49340794,臺北市,
10,6,Raysun,tw70273656,臺北市,
11,6,Zhamao.,tw53413653,新北市,
12,6,Ethan,tw85225105,桃園市,
13,6,Eugenie,tw58781969,臺北市,
14,6,shang,tw75204861,新北市,
15,6,Kyrie,tw53540804,新北市,
16,6,Maomao,tw79180495,新北市,
17,4,JYHSU,tw49759795,新北市,
18,4,TCGSTORE_SHAOTONG,tw03103631,臺北市,
19,4,yodada30,tw41731352,新北市,
20,4,Awei,tw89407764,新北市,
21,4,Cyw1119,tw94482727,基隆市,
22,4,阿童,tw39185310,臺北市,
23,4,Jonathan,tw24928885,臺北市,
24,4,Tim,tw89368672,新北市,
25,4,Aragari,tw92466220,新竹縣,
26,4,Eric,tw17896772,臺北市,
27,4,andrew,tw00057543,新北市,
28,4,baobaobaby530,tw78670690,臺北市,
29,4,JKR,tw89941209,臺北市,
30,4,ChenYenChin,tw54587316,新北市,
31,4,iamnotman0000,tw02105248,臺北市,
32,4,aurora,tw58040892,新北市,
