rank,points,username,player_id,region,deck_url
1,100,kevin,tw48711959,彰化縣,
2,75,TheONE_LINYOUYI,tw08069127,新北市,
3,50,Benjamin,tw99268898,臺北市,
4,50,zivchen,tw30267620,臺中市,
5,25,Ditto.1,tw33562653,新北市,/tw/deck-build/recipe/zvTBMz-iLfLbZ-OKGdJD/
6,25,iamnotman0000,tw02105248,臺北市,/tw/deck-build/recipe/GpTkWf-OoQrZe-pmnxkR/
7,25,Santos,tw70719415,新竹縣,
8,25,GHO,tw18716707,宜蘭縣,
9,20,Evan,tw91677599,新北市,
10,20,smallfiredragon,tw12360786,新北市,
11,20,XinChen,tw15567133,新北市,/tw/deck-build/recipe/cYnnVv-VeOkde-JxMeZN/
12,20,Jerry,tw09468385,臺北市,
13,20,Cui,tw55359182,新北市,
14,20,HAO-YU,tw65972314,新北市,
15,20,FanFan,tw76708967,新北市,
16,20,Henry,tw82259698,新竹市,
17,15,Anka,tw54587316,新北市,
18,15,Sean,tw65322738,臺北市,
19,15,Bulbasaur,tw37435098,臺北市,/tw/deck-build/recipe/ZcmYYE-ytuked-DwdaeQ/
20,15,Toby,tw29265523,新北市,
21,15,ED,tw97066779,高雄市,
22,15,Jimmy,tw32262790,臺北市,/tw/deck-build/recipe/ZvlYHG-ZyUJxK-zdTfgc/
23,15,AndrewChung,tw89973725,高雄市,
24,15,Satoru,tw95235085,桃園市,
25,15,Joshua,tw58176881,新竹市,
26,15,Austin,tw12786878,臺北市,
27,15,OP_Sharon,tw18336767,臺中市,
28,15,PenguinCanFly,tw58583808,臺北市,
29,15,Yu,tw77197938,桃園市,/tw/deck-build/recipe/SwwNKP-aDjAxO-UBtoEd/
30,15,B.N.C 林宇廷,tw37556303,高雄市,
31,15,PTCG-BOY,tw18142838,臺北市,
32,15,benjamin,tw40670915,桃園市,
