rank,points,username,player_id,region,deck_url
1,20,TheONE_KuoPinYi,tw96234784,臺北市,
2,12,黑獸傭兵團長,tw68856891,新北市,
3,10,Wang,tw09772052,新北市,
4,10,Xin,tw97666473,新北市,
5,8,David,tw42979297,新北市,
6,8,Tangfen,tw02826499,新北市,
7,8,Wilson,tw66007671,新北市,
8,8,Gai,tw89609352,桃園市,
9,6,AndyChou,tw44127879,新北市,
10,6,Giles,tw52127289,新北市,
11,6,Noc,tw24742864,新北市,
12,6,黑獸傭兵負責抽卡的傢伙,tw45370157,新北市,
13,6,FrankChu,tw48512422,新北市,
14,6,JayC,tw07460167,新北市,
15,6,aurora,tw58040892,新北市,
16,6,ChenChuXiang,tw66134077,嘉義縣,
