record_type,round,page_index,table_no,player_no,player_id,player_score,opponent_id,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,3,54,254,tw38743212,,tw45684530,,,,,,
round_pairing,Round 1,3,54,301,tw45684530,,tw38743212,,,,,,
round_pairing,Round 1,3,55,622,tw96612258,,tw13120137,,,,,,
round_pairing,Round 1,3,55,73,tw13120137,,tw96612258,,,,,,
round_pairing,Round 1,3,56,25,tw02856732,,tw76059026,,,,,,
round_pairing,Round 1,3,56,497,tw76059026,,tw02856732,,,,,,
round_pairing,Round 1,3,57,1265,tw60873734,,tw22611326,,,,,,
round_pairing,Round 1,3,57,146,tw22611326,,tw60873734,,,,,,
round_pairing,Round 1,3,58,335,tw50805195,,tw81736494,,,,,,
round_pairing,Round 1,3,58,538,tw81736494,,tw50805195,,,,,,
round_pairing,Round 1,3,59,229,tw35419333,,tw06441088,,,,,,
round_pairing,Round 1,3,59,47,tw06441088,,tw35419333,,,,,,
round_pairing,Round 1,3,60,1212,tw49340794,,tw19719372,,,,,,
round_pairing,Round 1,3,60,125,tw19719372,,tw49340794,,,,,,
round_pairing,Round 1,3,61,304,tw46085831,,tw46716936,,,,,,
round_pairing,Round 1,3,61,309,tw46716936,,tw46085831,,,,,,
round_pairing,Round 1,3,62,189,tw27817384,,tw62315993,,,,,,
round_pairing,Round 1,3,62,408,tw62315993,,tw27817384,,,,,,
round_pairing,Round 1,3,63,1522,tw32568378,,tw93674487,,,,,,
round_pairing,Round 1,3,63,598,tw93674487,,tw32568378,,,,,,
round_pairing,Round 1,3,64,144,tw22480109,,tw72630270,,,,,,
round_pairing,Round 1,3,64,476,tw72630270,,tw22480109,,,,,,
round_pairing,Round 1,3,65,29,tw03539566,,tw11642031,,,,,,
round_pairing,Round 1,3,65,67,tw11642031,,tw03539566,,,,,,
round_pairing,Round 1,3,66,364,tw55098015,,tw83751916,,,,,,
round_pairing,Round 1,3,66,552,tw83751916,,tw55098015,,,,,,
round_pairing,Round 1,3,67,194,tw28412822,,tw47415187,,,,,,
round_pairing,Round 1,3,67,313,tw47415187,,tw28412822,,,,,,
round_pairing,Round 1,3,68,204,tw29731640,,tw44821842,,,,,,
round_pairing,Round 1,3,68,292,tw44821842,,tw29731640,,,,,,
round_pairing,Round 1,3,69,1225,tw79280986,,tw04057494,,,,,,
round_pairing,Round 1,3,69,32,tw04057494,,tw79280986,,,,,,
round_pairing,Round 1,3,70,460,tw69971650,,tw92466220,,,,,,
round_pairing,Round 1,3,70,589,tw92466220,,tw69971650,,,,,,
round_pairing,Round 1,3,71,1426,tw91393135,,tw52488439,,,,,,
round_pairing,Round 1,3,71,1962,tw52488439,,tw91393135,,,,,,
round_pairing,Round 1,3,72,1385,tw26175828,,tw63631827,,,,,,
round_pairing,Round 1,3,72,420,tw63631827,,tw26175828,,,,,,
round_pairing,Round 1,3,73,434,tw66520026,,tw71493841,,,,,,
round_pairing,Round 1,3,73,469,tw71493841,,tw66520026,,,,,,
round_pairing,Round 1,3,74,327,tw49388371,,tw75204861,,,,,,
round_pairing,Round 1,3,74,491,tw75204861,,tw49388371,,,,,,
round_pairing,Round 1,3,75,535,tw81066465,,tw89609352,,,,,,
round_pairing,Round 1,3,75,579,tw89609352,,tw81066465,,,,,,
round_pairing,Round 1,4,76,274,tw41523616,,tw04959593,,,,,,
round_pairing,Round 1,4,76,39,tw04959593,,tw41523616,,,,,,
round_pairing,Round 1,4,77,157,tw23930741,,tw51710380,,,,,,
round_pairing,Round 1,4,77,343,tw51710380,,tw23930741,,,,,,
round_pairing,Round 1,4,78,455,tw69602779,,tw88792767,,,,,,
round_pairing,Round 1,4,78,572,tw88792767,,tw69602779,,,,,,
round_pairing,Round 1,4,79,1798,tw45289252,,tw81389651,,,,,,
round_pairing,Round 1,4,79,537,tw81389651,,tw45289252,,,,,,
round_pairing,Round 1,4,80,118,tw18638755,,tw48706845,,,,,,
round_pairing,Round 1,4,80,321,tw48706845,,tw18638755,,,,,,
round_pairing,Round 1,4,81,346,tw52162016,,tw59096586,,,,,,
round_pairing,Round 1,4,81,383,tw59096586,,tw52162016,,,,,,
round_pairing,Round 1,4,82,1859,tw58359240,,tw77414759,,,,,,
round_pairing,Round 1,4,82,508,tw77414759,,tw58359240,,,,,,
round_pairing,Round 1,4,83,281,tw42309306,,tw75037148,,,,,,
round_pairing,Round 1,4,83,490,tw75037148,,tw42309306,,,,,,
round_pairing,Round 1,4,84,362,tw54988993,,tw92891852,,,,,,
round_pairing,Round 1,4,84,591,tw92891852,,tw54988993,,,,,,
round_pairing,Round 1,4,85,416,tw63263628,,tw70636675,,,,,,
round_pairing,Round 1,4,85,463,tw70636675,,tw63263628,,,,,,
round_pairing,Round 1,4,86,1313,tw75139643,,tw65483922,,,,,,
round_pairing,Round 1,4,86,428,tw65483922,,tw75139643,,,,,,
round_pairing,Round 1,4,87,1089,tw62309096,,tw65936819,,,,,,
round_pairing,Round 1,4,87,1742,tw65936819,,tw62309096,,,,,,
round_pairing,Round 1,4,88,423,tw64567116,,tw95412390,,,,,,
round_pairing,Round 1,4,88,612,tw95412390,,tw64567116,,,,,,
round_pairing,Round 1,4,89,421,tw63735317,,tw66134077,,,,,,
round_pairing,Round 1,4,89,432,tw66134077,,tw63735317,,,,,,
round_pairing,Round 1,4,90,295,tw45137312,,tw87970697,,,,,,
round_pairing,Round 1,4,90,565,tw87970697,,tw45137312,,,,,,
round_pairing,Round 1,4,91,605,tw94687968,,tw95551448,,,,,,
round_pairing,Round 1,4,91,613,tw95551448,,tw94687968,,,,,,
round_pairing,Round 1,4,92,307,tw46585191,,tw15435377,,,,,,
round_pairing,Round 1,4,92,93,tw15435377,,tw46585191,,,,,,
round_pairing,Round 1,4,93,515,tw78460830,,tw79834153,,,,,,
round_pairing,Round 1,4,93,529,tw79834153,,tw78460830,,,,,,
round_pairing,Round 1,4,94,168,tw24969266,,tw13057058,,,,,,
round_pairing,Round 1,4,94,72,tw13057058,,tw24969266,,,,,,
round_pairing,Round 1,4,95,1066,tw82001299,,tw79685646,,,,,,
round_pairing,Round 1,4,95,526,tw79685646,,tw82001299,,,,,,
round_pairing,Round 1,4,96,252,tw38671111,,tw84991038,,,,,,
round_pairing,Round 1,4,96,554,tw84991038,,tw38671111,,,,,,
round_pairing,Round 1,4,97,132,tw20791358,,tw95954871,,,,,,
round_pairing,Round 1,4,97,616,tw95954871,,tw20791358,,,,,,
round_pairing,Round 1,4,98,127,tw20116252,,tw94173678,,,,,,
round_pairing,Round 1,4,98,604,tw94173678,,tw20116252,,,,,,
round_pairing,Round 1,4,99,1978,tw62958507,,tw81886933,,,,,,
round_pairing,Round 1,4,99,539,tw81886933,,tw62958507,,,,,,
round_pairing,Round 1,4,100,393,tw60473996,,tw97046858,,,,,,
round_pairing,Round 1,4,100,628,tw97046858,,tw60473996,,,,,,
round_pairing,Round 1,5,101,1554,tw46377157,,tw73975912,,,,,,
round_pairing,Round 1,5,101,1684,tw73975912,,tw46377157,,,,,,
round_pairing,Round 1,5,102,253,tw38697785,,tw49441410,,,,,,
round_pairing,Round 1,5,102,328,tw49441410,,tw38697785,,,,,,
round_pairing,Round 1,5,103,326,tw49159270,,tw73237577,,,,,,
round_pairing,Round 1,5,103,481,tw73237577,,tw49159270,,,,,,
round_pairing,Round 1,5,104,163,tw24554695,,tw47858905,,,,,,
round_pairing,Round 1,5,104,316,tw47858905,,tw24554695,,,,,,
round_pairing,Round 1,5,105,17,tw02004996,,tw97370246,,,,,,
round_pairing,Round 1,5,105,632,tw97370246,,tw02004996,,,,,,
round_pairing,Round 1,5,106,110,tw17745432,,tw28964635,,,,,,
round_pairing,Round 1,5,106,200,tw28964635,,tw17745432,,,,,,
round_pairing,Round 1,5,107,215,tw32902575,,tw46002856,,,,,,
round_pairing,Round 1,5,107,303,tw46002856,,tw32902575,,,,,,
round_pairing,Round 1,5,108,574,tw88860465,,tw16132632,,,,,,
round_pairing,Round 1,5,108,95,tw16132632,,tw88860465,,,,,,
round_pairing,Round 1,5,109,1721,tw54549171,,tw26744014,,,,,,
round_pairing,Round 1,5,109,179,tw26744014,,tw54549171,,,,,,
round_pairing,Round 1,5,110,128,tw20151809,,tw22007891,,,,,,
round_pairing,Round 1,5,110,141,tw22007891,,tw20151809,,,,,,
round_pairing,Round 1,5,111,1636,tw89054620,,tw25275319,,,,,,
round_pairing,Round 1,5,111,169,tw25275319,,tw89054620,,,,,,
round_pairing,Round 1,5,112,1349,tw27948966,,tw82566333,,,,,,
round_pairing,Round 1,5,112,542,tw82566333,,tw27948966,,,,,,
round_pairing,Round 1,5,113,290,tw44127879,,tw78866457,,,,,,
round_pairing,Round 1,5,113,518,tw78866457,,tw44127879,,,,,,
round_pairing,Round 1,5,114,336,tw50841430,,tw70529064,,,,,,
round_pairing,Round 1,5,114,462,tw70529064,,tw50841430,,,,,,
round_pairing,Round 1,5,115,198,tw28750216,,tw77877383,,,,,,
round_pairing,Round 1,5,115,512,tw77877383,,tw28750216,,,,,,
round_pairing,Round 1,5,116,429,tw65741542,,tw93829445,,,,,,
round_pairing,Round 1,5,116,601,tw93829445,,tw65741542,,,,,,
round_pairing,Round 1,5,117,28,tw03376553,,tw89644458,,,,,,
round_pairing,Round 1,5,117,580,tw89644458,,tw03376553,,,,,,
round_pairing,Round 1,5,118,353,tw53723254,,tw09982553,,,,,,
round_pairing,Round 1,5,118,59,tw09982553,,tw53723254,,,,,,
round_pairing,Round 1,5,119,427,tw65235703,,tw82751826,,,,,,
round_pairing,Round 1,5,119,544,tw82751826,,tw65235703,,,,,,
round_pairing,Round 1,5,120,119,tw18641143,,tw13298067,,,,,,
round_pairing,Round 1,5,120,75,tw13298067,,tw18641143,,,,,,
round_pairing,Round 1,5,121,1706,tw67759215,,tw40909349,,,,,,
round_pairing,Round 1,5,121,269,tw40909349,,tw67759215,,,,,,
round_pairing,Round 1,5,122,175,tw26020639,,tw15023289,,,,,,
round_pairing,Round 1,5,122,89,tw15023289,,tw26020639,,,,,,
round_pairing,Round 1,5,123,597,tw93510293,,tw00968448,,,,,,
round_pairing,Round 1,5,123,9,tw00968448,,tw93510293,,,,,,
round_pairing,Round 1,5,124,35,tw04175214,,tw97135682,,,,,,
round_pairing,Round 1,5,124,629,tw97135682,,tw04175214,,,,,,
round_pairing,Round 1,5,125,225,tw35010470,,tw59458291,,,,,,
round_pairing,Round 1,5,125,385,tw59458291,,tw35010470,,,,,,
round_pairing,Round 1,6,126,1951,tw16621728,,tw16152234,,,,,,
round_pairing,Round 1,6,126,96,tw16152234,,tw16621728,,,,,,
round_pairing,Round 1,6,127,18,tw02211815,,tw38236579,,,,,,
round_pairing,Round 1,6,127,248,tw38236579,,tw02211815,,,,,,
round_pairing,Round 1,6,128,159,tw24203947,,tw46521324,,,,,,
round_pairing,Round 1,6,128,306,tw46521324,,tw24203947,,,,,,
round_pairing,Round 1,6,129,172,tw25801057,,tw29518941,,,,,,
round_pairing,Round 1,6,129,203,tw29518941,,tw25801057,,,,,,
round_pairing,Round 1,6,130,278,tw41682200,,tw54979065,,,,,,
round_pairing,Round 1,6,130,361,tw54979065,,tw41682200,,,,,,
round_pairing,Round 1,6,131,1472,tw50069957,,tw43380150,,,,,,
round_pairing,Round 1,6,131,287,tw43380150,,tw50069957,,,,,,
round_pairing,Round 1,6,132,379,tw58685307,,tw59548820,,,,,,
round_pairing,Round 1,6,132,387,tw59548820,,tw58685307,,,,,,
round_pairing,Round 1,6,133,246,tw38086655,,tw77295390,,,,,,
round_pairing,Round 1,6,133,507,tw77295390,,tw38086655,,,,,,
round_pairing,Round 1,6,134,250,tw38507572,,tw60920600,,,,,,
round_pairing,Round 1,6,134,398,tw60920600,,tw38507572,,,,,,
round_pairing,Round 1,6,135,1016,tw00357547,,tw89449964,,,,,,
round_pairing,Round 1,6,135,577,tw89449964,,tw00357547,,,,,,
round_pairing,Round 1,6,136,2,tw00181149,,tw14651059,,,,,,
round_pairing,Round 1,6,136,86,tw14651059,,tw00181149,,,,,,
round_pairing,Round 1,6,137,145,tw22529091,,tw77736713,,,,,,
round_pairing,Round 1,6,137,511,tw77736713,,tw22529091,,,,,,
round_pairing,Round 1,6,138,294,tw44874553,,tw91823318,,,,,,
round_pairing,Round 1,6,138,587,tw91823318,,tw44874553,,,,,,
round_pairing,Round 1,6,139,322,tw48715949,,tw71029745,,,,,,
round_pairing,Round 1,6,139,465,tw71029745,,tw48715949,,,,,,
round_pairing,Round 1,6,140,449,tw68763677,,tw14183229,,,,,,
round_pairing,Round 1,6,140,82,tw14183229,,tw68763677,,,,,,
round_pairing,Round 1,6,141,231,tw35707148,,tw79100139,,,,,,
round_pairing,Round 1,6,141,520,tw79100139,,tw35707148,,,,,,
round_pairing,Round 1,6,142,318,tw48408173,,tw62977877,,,,,,
round_pairing,Round 1,6,142,411,tw62977877,,tw48408173,,,,,,
round_pairing,Round 1,6,143,195,tw28510545,,tw96909333,,,,,,
round_pairing,Round 1,6,143,624,tw96909333,,tw28510545,,,,,,
round_pairing,Round 1,6,144,235,tw36220664,,tw39185310,,,,,,
round_pairing,Round 1,6,144,257,tw39185310,,tw36220664,,,,,,
round_pairing,Round 1,6,145,183,tw27025240,,tw52484577,,,,,,
round_pairing,Round 1,6,145,348,tw52484577,,tw27025240,,,,,,
round_pairing,Round 1,6,146,13,tw01024875,,tw06486528,,,,,,
round_pairing,Round 1,6,146,1696,tw06486528,,tw01024875,,,,,,
round_pairing,Round 1,6,147,1515,tw98129328,,tw95198982,,,,,,
round_pairing,Round 1,6,147,609,tw95198982,,tw98129328,,,,,,
round_pairing,Round 1,6,148,11,tw01012666,,tw15176221,,,,,,
round_pairing,Round 1,6,148,1461,tw15176221,,tw01012666,,,,,,
round_pairing,Round 1,6,149,124,tw19522331,,tw49759795,,,,,,
round_pairing,Round 1,6,149,1534,tw49759795,,tw19522331,,,,,,
round_pairing,Round 1,6,150,151,tw23249034,,tw26839664,,,,,,
round_pairing,Round 1,6,150,180,tw26839664,,tw23249034,,,,,,
round_pairing,Round 1,7,151,1638,tw32007889,,tw79003239,,,,,,
round_pairing,Round 1,7,151,519,tw79003239,,tw32007889,,,,,,
round_pairing,Round 1,7,152,1046,tw34185751,,tw14283344,,,,,,
round_pairing,Round 1,7,152,83,tw14283344,,tw34185751,,,,,,
round_pairing,Round 1,7,153,1698,tw46652543,,tw33544977,,,,,,
round_pairing,Round 1,7,153,219,tw33544977,,tw46652543,,,,,,
round_pairing,Round 1,7,154,27,tw03226408,,tw16179659,,,,,,
round_pairing,Round 1,7,154,98,tw16179659,,tw03226408,,,,,,
round_pairing,Round 1,7,155,201,tw29121960,,tw08028986,,,,,,
round_pairing,Round 1,7,155,50,tw08028986,,tw29121960,,,,,,
round_pairing,Round 1,7,156,236,tw36747145,,tw13732364,,,,,,
round_pairing,Round 1,7,156,79,tw13732364,,tw36747145,,,,,,
round_pairing,Round 1,7,157,1520,tw40434415,,tw69425578,,,,,,
round_pairing,Round 1,7,157,453,tw69425578,,tw40434415,,,,,,
round_pairing,Round 1,7,158,160,tw24376984,,tw04566463,,,,,,
round_pairing,Round 1,7,158,36,tw04566463,,tw24376984,,,,,,
round_pairing,Round 1,7,159,212,tw32240000,,tw13569448,,,,,,
round_pairing,Round 1,7,159,78,tw13569448,,tw32240000,,,,,,
round_pairing,Round 1,7,160,153,tw23540064,,tw49826410,,,,,,
round_pairing,Round 1,7,160,330,tw49826410,,tw23540064,,,,,,
round_pairing,Round 1,7,161,276,tw41609662,,tw69538820,,,,,,
round_pairing,Round 1,7,161,454,tw69538820,,tw41609662,,,,,,
round_pairing,Round 1,7,162,238,tw36824056,,tw39397843,,,,,,
round_pairing,Round 1,7,162,259,tw39397843,,tw36824056,,,,,,
round_pairing,Round 1,7,163,1848,tw59085251,,tw15392207,,,,,,
round_pairing,Round 1,7,163,92,tw15392207,,tw59085251,,,,,,
round_pairing,Round 1,7,164,186,tw27632184,,tw51147332,,,,,,
round_pairing,Round 1,7,164,338,tw51147332,,tw27632184,,,,,,
round_pairing,Round 1,7,165,524,tw79476009,,tw14618138,,,,,,
round_pairing,Round 1,7,165,85,tw14618138,,tw79476009,,,,,,
round_pairing,Round 1,7,166,356,tw54347311,,tw89407764,,,,,,
round_pairing,Round 1,7,166,576,tw89407764,,tw54347311,,,,,,
round_pairing,Round 1,7,167,1138,tw76258268,,tw25439887,,,,,,
round_pairing,Round 1,7,167,171,tw25439887,,tw76258268,,,,,,
round_pairing,Round 1,7,168,1766,tw78681290,,tw55000893,,,,,,
round_pairing,Round 1,7,168,363,tw55000893,,tw78681290,,,,,,
round_pairing,Round 1,7,169,317,tw47904340,,tw59882595,,,,,,
round_pairing,Round 1,7,169,390,tw59882595,,tw47904340,,,,,,
round_pairing,Round 1,7,170,1903,tw67124067,,tw13224458,,,,,,
round_pairing,Round 1,7,170,74,tw13224458,,tw67124067,,,,,,
round_pairing,Round 1,7,171,188,tw27714746,,tw72966382,,,,,,
round_pairing,Round 1,7,171,479,tw72966382,,tw27714746,,,,,,
round_pairing,Round 1,7,172,1097,tw57886322,,tw13298204,,,,,,
round_pairing,Round 1,7,172,76,tw13298204,,tw57886322,,,,,,
round_pairing,Round 1,7,173,31,tw04057117,,tw04061481,,,,,,
round_pairing,Round 1,7,173,33,tw04061481,,tw04057117,,,,,,
round_pairing,Round 1,7,174,138,tw21654272,,tw75352342,,,,,,
round_pairing,Round 1,7,174,492,tw75352342,,tw21654272,,,,,,
round_pairing,Round 1,7,175,120,tw18818862,,tw63054410,,,,,,
round_pairing,Round 1,7,175,413,tw63054410,,tw18818862,,,,,,
round_pairing,Round 1,8,176,1125,tw94523408,,tw74568091,,,,,,
round_pairing,Round 1,8,176,487,tw74568091,,tw94523408,,,,,,
round_pairing,Round 1,8,177,366,tw55867811,,tw99926791,,,,,,
round_pairing,Round 1,8,177,641,tw99926791,,tw55867811,,,,,,
round_pairing,Round 1,8,178,162,tw24479626,,tw74724265,,,,,,
round_pairing,Round 1,8,178,488,tw74724265,,tw24479626,,,,,,
round_pairing,Round 1,8,179,418,tw63343435,,tw14788730,,,,,,
round_pairing,Round 1,8,179,87,tw14788730,,tw63343435,,,,,,
round_pairing,Round 1,8,180,561,tw86135374,,tw92224806,,,,,,
round_pairing,Round 1,8,180,588,tw92224806,,tw86135374,,,,,,
round_pairing,Round 1,8,181,355,tw54028667,,tw68046375,,,,,,
round_pairing,Round 1,8,181,444,tw68046375,,tw54028667,,,,,,
round_pairing,Round 1,8,182,1218,tw33061839,,tw48897816,,,,,,
round_pairing,Round 1,8,182,324,tw48897816,,tw33061839,,,,,,
round_pairing,Round 1,8,183,1494,tw72699030,,tw87664667,,,,,,
round_pairing,Round 1,8,183,563,tw87664667,,tw72699030,,,,,,
round_pairing,Round 1,8,184,1568,tw18844404,,tw69069593,,,,,,
round_pairing,Round 1,8,184,450,tw69069593,,tw18844404,,,,,,
round_pairing,Round 1,8,185,1028,tw35416653,,tw88117485,,,,,,
round_pairing,Round 1,8,185,566,tw88117485,,tw35416653,,,,,,
round_pairing,Round 1,8,186,26,tw02991787,,tw11968406,,,,,,
round_pairing,Round 1,8,186,68,tw11968406,,tw02991787,,,,,,
round_pairing,Round 1,8,187,1770,tw05925639,,tw69724493,,,,,,
round_pairing,Round 1,8,187,457,tw69724493,,tw05925639,,,,,,
round_pairing,Round 1,8,188,331,tw49877892,,tw93062100,,,,,,
round_pairing,Round 1,8,188,595,tw93062100,,tw49877892,,,,,,
round_pairing,Round 1,8,189,426,tw65156718,,tw06215923,,,,,,
round_pairing,Round 1,8,189,45,tw06215923,,tw65156718,,,,,,
round_pairing,Round 1,8,190,409,tw62559638,,tw11470208,,,,,,
round_pairing,Round 1,8,190,65,tw11470208,,tw62559638,,,,,,
round_pairing,Round 1,8,191,135,tw21543308,,tw92947560,,,,,,
round_pairing,Round 1,8,191,1370,tw92947560,,tw21543308,,,,,,
round_pairing,Round 1,8,192,1553,tw37587087,,tw46705939,,,,,,
