rank,points,username,player_id,region,deck_url
1,100,Ray,tw73106123,高雄市,
2,75,Heisenberg,tw22529091,臺北市,
3,50,QQ,tw26175828,臺中市,
4,50,海豹姐,tw01909140,彰化縣,
5,25,Towasamalike,tw23205294,臺南市,
6,25,Danyang,tw03132048,高雄市,
7,25,Johnny,tw50567676,苗栗縣,/tw/deck-build/recipe/NzMbVI-QtNnFx-YGsJMD/
8,25,watermelon,tw54760232,高雄市,
9,20,Minatsuki,tw30477292,高雄市,
10,20,TCGSTORE_MASSA,tw85147749,臺北市,
11,20,ADi,tw99926791,嘉義市,
12,20,PoYangHsu,tw10141695,高雄市,
13,20,Zhaorui,tw88780324,臺中市,
14,20,Raptor,tw62315993,桃園市,
15,20,BossTang,tw48793078,基隆市,
16,20,GHG_PeterWine,tw16132632,宜蘭縣,
17,15,Mark,tw46076033,高雄市,
18,15,Diamond,tw57017359,臺北市,
19,15,JH,tw25974925,彰化縣,
20,15,Jyun,tw35995465,高雄市,
21,15,哈力栗,tw44344603,高雄市,
22,15,翻轉-黃偉哲,tw40852343,臺南市,
23,15,GMS_Mew,tw67759215,新北市,
24,15,will,tw79188375,高雄市,
25,15,Aki,tw41073870,臺中市,
26,15,應威德,tw89449964,新北市,/tw/deck-build/recipe/UkBnHd-ZBCgBa-xJybja/
27,15,LINYUSIANG,tw27419844,雲林縣,/tw/deck-build/recipe/afZzGy-zplVoA-ocDIWd/
28,15,Jerry,tw05433925,臺南市,
29,15,ChenChuXiang,tw66134077,嘉義縣,
30,15,DCG_M1DSKY,tw16152234,新竹市,
31,15,GYQ,tw00612644,臺南市,/tw/deck-build/recipe/ZjZsbW-MWBKYs-JtJcnm/
32,15,Pierre_Cashon,tw76059026,新北市,
33,10,罐頭,tw45806310,高雄市,
34,10,ms0304711,tw68763677,臺北市,
35,10,Sugar,tw70942920,臺北市,
36,10,Modred1104,tw44821842,臺中市,/tw/deck-build/recipe/ghCWTs-rQKyaQ-VHkBxe/
37,10,shang,tw75204861,新北市,/tw/deck-build/recipe/ojihPO-wsyosv-ZnoUrD/
38,10,Yang,tw60273793,高雄市,
39,10,Hao,tw33171149,彰化縣,
40,10,jun,tw29083759,高雄市,
41,10,shawn,tw42309306,臺中市,
42,10,Fi_ZhengYang,tw11047177,高雄市,
43,10,DavisKao,tw46705939,雲林縣,/tw/deck-build/recipe/taFdMD-fWNCfV-HUJJdl/
44,10,Ray,tw91072286,臺南市,/tw/deck-build/recipe/HqovDC-gIMijB-KzWAAU/
45,10,sasashark,tw19522331,新北市,/tw/deck-build/recipe/RgtTPx-dXrZoo-mwAYaX/
46,10,HuangShengTze,tw75139643,雲林縣,/tw/deck-build/recipe/ooJwyA-gECKaR-UPKJid/
47,10,GHG_Andro,tw20198051,新北市,
48,10,DONG_JI_WU,tw59054436,臺中市,
49,10,Fan,tw32717439,桃園市,
50,10,"Chang,I-Hsiang",tw89343025,臺中市,/tw/deck-build/recipe/fvRgKM-PMSoHa-GTmmxA/
51,10,ting,tw18906406,新北市,/tw/deck-build/recipe/ZRhqao-dsDxXP-daDGlx/
52,10,阿童,tw39185310,臺北市,
53,10,Orange2000,tw30921787,高雄市,/tw/deck-build/recipe/zixXGt-pQvCtw-YJBHCv/
54,10,SheuCheWei,tw36138720,臺北市,
55,10,Luxin,tw54581197,臺南市,/tw/deck-build/recipe/XZYBkd-RVDKlH-wOVEHo/
56,10,Shanks,tw28750216,新北市,
57,10,tsaikobe,tw42052335,彰化縣,
58,10,Jack,tw54430001,新竹市,/tw/deck-build/recipe/xTXFPN-LBXXzR-mhoexn/
59,10,Pai,tw66806102,新北市,
60,10,LuoWenMing,tw41247572,桃園市,
61,10,Habu,tw79878183,高雄市,/tw/deck-build/recipe/jsCYfn-QfelFp-FwKFsX/
62,10,Knightvc,tw64863333,新北市,/tw/deck-build/recipe/heLQgv-pDSdSk-MlFIsD/
63,10,GMS-FangKaiyo,tw24854365,新竹縣,
64,10,AndyChou,tw44127879,新北市,
65,8,Rocker,tw08389183,新北市,/tw/deck-build/recipe/yESpLX-nOKJfZ-vjzooC/
66,8,Biaoz,tw00357547,新北市,
67,8,Xiaogotall,tw58532021,高雄市,
68,8,J,tw27758570,臺北市,
69,8,real1027,tw99213849,新竹縣,
70,8,OGSHIH,tw27714746,新北市,
71,8,靖儒,tw46020620,嘉義市,/tw/deck-build/recipe/eOSwao-uiqFjG-OsFxXF/
72,8,jeremychen,tw71550438,花蓮縣,/tw/deck-build/recipe/pMLkwr-RKCLrq-HVcOQk/
73,8,ChenMinQian,tw75551324,苗栗縣,
74,8,Nick,tw55000893,臺中市,/tw/deck-build/recipe/MnGKBi-gZTYxn-zKfnRG/
75,8,86,tw94971550,臺北市,
76,8,Hanji,tw21351845,高雄市,/tw/deck-build/recipe/MXmPZl-UqqWYZ-lETpaR/
77,8,ILOOK,tw00572856,桃園市,
78,8,XRY,tw93076075,臺中市,
79,8,Blue2Mo,tw90564971,臺北市,
80,8,lkkder,tw06441088,高雄市,/tw/deck-build/recipe/BNRTAh-HbnGXm-HSukVu/
81,8,Viveka,tw21820105,桃園市,
82,8,Shai,tw23412539,嘉義市,/tw/deck-build/recipe/Plwxmx-HbThwf-kWxNZg/
83,8,Wayne_zz,tw54022963,臺南市,
84,8,Shadow,tw15808133,臺南市,/tw/deck-build/recipe/MZURXI-rWfZTI-hyUYpP/
85,8,Leo,tw35219557,臺南市,
86,8,umeya,tw45713741,新竹市,
87,8,HungYaoWang,tw71029745,臺北市,
88,8,Issac,tw61129928,臺中市,/tw/deck-build/recipe/LGGmQT-znayap-dkjUkz/
89,8,DoD,tw40338935,臺南市,/tw/deck-build/recipe/VnSQtK-EZjfTH-XbpPIb/
90,8,^-^,tw16965198,臺北市,
91,8,ChunLun,tw82981600,新北市,
92,8,Michael,tw96366677,高雄市,/tw/deck-build/recipe/GCZAbi-DLUlWD-ulCNwl/
93,8,Ian,tw92891852,新北市,
94,8,Elsa,tw62594682,臺南市,/tw/deck-build/recipe/tvQruf-jywMZZ-AUciJV/
95,8,Tsun,tw48603516,臺南市,/tw/deck-build/recipe/RVHOqD-tGBfAH-WsJtxa/
96,8,yuhina,tw86437657,高雄市,
97,8,MIAWO,tw90694553,嘉義市,
98,8,Edward,tw52712451,高雄市,
99,8,Pinkey,tw04722294,高雄市,
100,8,WANG-WEI-SHENG,tw03459753,臺南市,/tw/deck-build/recipe/VgxePd-pGdmkW-RYZuMn/
101,8,Gai,tw89609352,桃園市,/tw/deck-build/recipe/JrbuHz-zfQtqt-WvQSmt/
102,8,ddjoker,tw15701546,臺南市,
103,8,Eason,tw04870134,高雄市,/tw/deck-build/recipe/rdrWtu-LatTFF-AgjNXr/
104,8,kojiloo,tw38671111,新北市,
105,8,Durant,tw56468849,高雄市,
106,8,Max,tw00060640,桃園市,/tw/deck-build/recipe/DZiusq-TjPuuv-iYxBsp/
107,8,SHEN,tw65991509,新北市,
108,8,Wei,tw53723254,臺中市,
109,8,Stan,tw99958274,新北市,
110,8,James,tw87713934,臺北市,/tw/deck-build/recipe/ZqTLPp-vHqoRl-GoVNmY/
111,8,ROBIN,tw48459554,臺南市,
112,8,Bryn,tw72174151,新北市,
113,8,Damn,tw56336073,臺中市,
114,8,XJH_Fengshen,tw15026318,新北市,/tw/deck-build/recipe/eirWfH-dpAKQI-AqbBBK/
115,8,Smiley,tw80974800,臺南市,
116,8,cxy,tw84592025,桃園市,
117,8,Victor,tw76369505,新北市,/tw/deck-build/recipe/iBzNVC-zOuwbZ-pXgnAi/
118,8,AdamChia,tw87510571,高雄市,/tw/deck-build/recipe/TkHpef-WEpuYv-AeJWHg/
119,8,Tangfen,tw02826499,新北市,
120,8,SmallOK,tw63054410,臺南市,/tw/deck-build/recipe/bHxtGh-IruyxW-oFYezO/
121,8,WunHao,tw89644458,臺北市,
122,8,Pho1nix33,tw17729963,臺中市,
123,8,阿東,tw13713835,高雄市,
124,8,Adan,tw93829445,高雄市,
125,8,bamboo,tw65483922,新北市,
126,8,asus,tw25961863,嘉義縣,
127,8,Foxfool2527,tw62197981,屏東縣,
128,8,CY,tw05715928,臺北市,
