record_type,round,page_index,table_no,player_no,player_id,player_name,player_score,opponent_id,opponent_name,opponent_score,rank,total_score,omw_pct,wo_score,avomw_pct
round_pairing,Round 1,2,722,1426,tw67765608,,,tw47765933,,,,,,,
round_pairing,Round 1,2,720,1460,tw75988874,,,tw09202616,,,,,,,
round_pairing,Round 1,3,714,1482,tw12320398,,,tw77088088,,,,,,,
round_pairing,Round 1,3,731,1602,tw39719937,,,tw40194260,,,,,,,
round_pairing,Round 1,3,721,1621,tw74390718,,,tw34333168,,,,,,,
round_pairing,Round 1,3,702,1641,tw13010294,,,tw33000082,,,,,,,
round_pairing,Round 1,3,701,1688,tw22911522,,,tw21313971,,,,,,,
round_pairing,Round 1,3,732,1714,tw34051393,,,tw03506312,,,,,,,
round_pairing,Round 1,3,729,1724,tw06034751,,,tw69121729,,,,,,,
round_pairing,Round 1,3,725,1737,tw02765494,,,tw97339795,,,,,,,
round_pairing,Round 1,3,725,1753,tw97339795,,,tw02765494,,,,,,,
round_pairing,Round 1,3,754,1778,tw78207749,,,tw78560483,,,,,,,
round_pairing,Round 1,3,749,1797,tw82755386,,,tw65932690,,,,,,,
round_pairing,Round 1,3,734,1838,tw73804535,,,tw90431417,,,,,,,
round_pairing,Round 1,3,701,1927,tw21313971,,,tw22911522,,,,,,,
round_pairing,Round 1,3,748,1945,tw63677106,,,tw10834493,,,,,,,
round_pairing,Round 1,3,733,1996,tw48375877,,,tw71381282,,,,,,,
round_pairing,Round 2,1,727,902,tw03506312,,3,tw39719937,,3,,,,,
round_pairing,Round 2,1,706,903,tw03623052,,3,tw78007123,,3,,,,,
round_pairing,Round 2,1,703,904,tw07841936,,3,tw13886746,,3,,,,,
round_pairing,Round 2,1,726,905,tw09202616,,3,tw65932690,,3,,,,,
round_pairing,Round 2,1,717,906,tw09658991,,3,tw46877625,,3,,,,,
round_pairing,Round 2,1,711,907,tw10834493,,3,tw95074743,,3,,,,,
round_pairing,Round 2,1,737,908,tw11297944,,0,tw25007020,,0,,,,,
round_pairing,Round 2,1,756,909,tw11586070,,0,tw71688252,,0,,,,,
round_pairing,Round 2,1,733,910,tw11909546,,0,tw43232705,,0,,,,,
round_pairing,Round 2,1,705,911,tw13023402,,3,tw67241213,,3,,,,,
round_pairing,Round 2,1,703,912,tw13886746,,3,tw07841936,,3,,,,,
round_pairing,Round 2,1,722,913,tw13995413,,3,tw15384084,,3,,,,,
round_pairing,Round 2,1,722,915,tw15384084,,3,tw13995413,,3,,,,,
round_pairing,Round 2,1,730,916,tw18941589,,0,tw99406126,,0,,,,,
round_pairing,Round 2,1,732,917,tw19963605,,0,tw59827090,,0,,,,,
round_pairing,Round 2,1,754,918,tw20997286,,0,tw63007000,,0,,,,,
round_pairing,Round 2,1,739,919,tw21171738,,0,tw41998451,,0,,,,,
round_pairing,Round 2,1,725,920,tw21246501,,3,tw33000082,,3,,,,,
round_pairing,Round 2,1,758,921,tw21813037,,0,tw67458411,,0,,,,,
round_pairing,Round 2,1,713,922,tw22018735,,3,tw48375877,,3,,,,,
round_pairing,Round 2,1,751,923,tw22074330,,0,tw61881775,,0,,,,,
round_pairing,Round 2,1,704,924,tw22170618,,3,tw66972389,,3,,,,,
round_pairing,Round 2,1,757,925,tw22756831,,0,tw21313971,,0,,,,,
round_pairing,Round 2,1,737,926,tw25007020,,0,tw11297944,,0,,,,,
round_pairing,Round 2,1,729,928,tw26592131,,3,tw79354990,,0,,,,,
round_pairing,Round 2,1,744,929,tw28790676,,0,tw75988874,,0,,,,,
round_pairing,Round 2,1,745,930,tw29895534,,0,tw71381282,,0,,,,,
round_pairing,Round 2,1,725,931,tw33000082,,3,tw21246501,,3,,,,,
round_pairing,Round 2,1,743,933,tw34333168,,0,tw78560483,,0,,,,,
round_pairing,Round 2,1,734,934,tw36652243,,0,tw98185930,,0,,,,,
round_pairing,Round 2,1,710,935,tw37208259,,3,tw76445156,,3,,,,,
round_pairing,Round 2,1,712,936,tw37740270,,3,tw77684021,,3,,,,,
round_pairing,Round 2,1,748,937,tw39371632,,0,tw73804535,,0,,,,,
round_pairing,Round 2,1,741,938,tw40194260,,0,tw12320398,,0,,,,,
round_pairing,Round 2,1,721,939,tw40510008,,3,tw44561682,,3,,,,,
round_pairing,Round 2,1,742,940,tw40727736,,0,tw13046045,,0,,,,,
round_pairing,Round 2,1,739,941,tw41998451,,0,tw21171738,,0,,,,,
round_pairing,Round 2,1,708,942,tw42484676,,3,tw47765933,,3,,,,,
round_pairing,Round 2,1,733,943,tw43232705,,0,tw11909546,,0,,,,,
round_pairing,Round 2,1,721,944,tw44561682,,3,tw40510008,,3,,,,,
round_pairing,Round 2,1,747,946,tw46340529,,0,tw63677106,,0,,,,,
round_pairing,Round 2,1,708,947,tw47765933,,3,tw42484676,,3,,,,,
round_pairing,Round 2,1,714,948,tw48538169,,3,tw69197193,,3,,,,,
round_pairing,Round 2,1,709,949,tw49350731,,3,tw50268688,,3,,,,,
round_pairing,Round 2,1,709,950,tw50268688,,3,tw49350731,,3,,,,,
round_pairing,Round 2,1,707,951,tw52539551,,3,tw09395817,,3,,,,,
round_pairing,Round 2,1,715,952,tw56703325,,3,tw64474352,,3,,,,,
round_pairing,Round 2,1,732,953,tw59827090,,0,tw19963605,,0,,,,,
round_pairing,Round 2,1,751,955,tw61881775,,0,tw22074330,,0,,,,,
round_pairing,Round 2,1,719,956,tw62455737,,3,tw64018787,,3,,,,,
round_pairing,Round 2,2,738,957,tw62456794,,0,tw22911522,,0,,,,,
round_pairing,Round 2,2,754,958,tw63007000,,0,tw20997286,,0,,,,,
round_pairing,Round 2,2,728,959,tw63041398,,3,tw90431417,,3,,,,,
round_pairing,Round 2,2,719,960,tw64018787,,3,tw62455737,,3,,,,,
round_pairing,Round 2,2,715,961,tw64474352,,3,tw56703325,,3,,,,,
round_pairing,Round 2,2,726,962,tw65932690,,3,tw09202616,,3,,,,,
round_pairing,Round 2,2,704,963,tw66972389,,3,tw22170618,,3,,,,,
round_pairing,Round 2,2,740,964,tw67113152,,0,tw42397162,,0,,,,,
round_pairing,Round 2,2,705,965,tw67241213,,3,tw13023402,,3,,,,,
round_pairing,Round 2,2,758,966,tw67458411,,0,tw21813037,,0,,,,,
round_pairing,Round 2,2,723,967,tw67514618,,3,tw95273659,,3,,,,,
round_pairing,Round 2,2,702,968,tw68355833,,3,tw06034751,,3,,,,,
round_pairing,Round 2,2,752,969,tw69121729,,0,tw86398471,,0,,,,,
round_pairing,Round 2,2,714,970,tw69197193,,3,tw48538169,,3,,,,,
round_pairing,Round 2,2,701,971,tw71161900,,3,tw86591343,,3,,,,,
round_pairing,Round 2,2,745,972,tw71381282,,0,tw29895534,,0,,,,,
round_pairing,Round 2,2,756,973,tw71688252,,0,tw11586070,,0,,,,,
round_pairing,Round 2,2,746,975,tw74548737,,0,tw82755386,,0,,,,,
round_pairing,Round 2,2,710,976,tw76445156,,3,tw37208259,,3,,,,,
round_pairing,Round 2,2,718,977,tw77088088,,3,tw90786092,,3,,,,,
round_pairing,Round 2,2,712,978,tw77684021,,3,tw37740270,,3,,,,,
round_pairing,Round 2,2,749,979,tw77892771,,0,tw14448913,,0,,,,,
round_pairing,Round 2,2,706,980,tw78007123,,3,tw03623052,,3,,,,,
round_pairing,Round 2,2,753,981,tw78412380,,0,tw83709077,,0,,,,,
round_pairing,Round 2,2,755,982,tw78758706,,0,tw97339795,,0,,,,,
round_pairing,Round 2,2,729,983,tw79354990,,0,tw26592131,,3,,,,,
round_pairing,Round 2,2,753,984,tw83709077,,0,tw78412380,,0,,,,,
round_pairing,Round 2,2,752,985,tw86398471,,0,tw69121729,,0,,,,,
round_pairing,Round 2,2,731,986,tw86544614,,0,tw67765608,,0,,,,,
round_pairing,Round 2,2,701,987,tw86591343,,3,tw71161900,,3,,,,,
round_pairing,Round 2,2,724,988,tw86826208,,3,tw74390718,,3,,,,,
round_pairing,Round 2,2,720,989,tw89645111,,3,tw78207749,,3,,,,,
round_pairing,Round 2,2,750,990,tw90133973,,0,tw98478191,,0,,,,,
round_pairing,Round 2,2,728,991,tw90431417,,3,tw63041398,,3,,,,,
round_pairing,Round 2,2,718,992,tw90786092,,3,tw77088088,,3,,,,,
round_pairing,Round 2,2,711,994,tw95074743,,3,tw10834493,,3,,,,,
round_pairing,Round 2,2,723,995,tw95273659,,3,tw67514618,,3,,,,,
round_pairing,Round 2,2,735,996,tw97869090,,0,tw34051393,,0,,,,,
round_pairing,Round 2,2,734,997,tw98185930,,0,tw36652243,,0,,,,,
round_pairing,Round 2,2,750,998,tw98478191,,0,tw90133973,,0,,,,,
round_pairing,Round 2,2,730,999,tw99406126,,0,tw18941589,,0,,,,,
round_pairing,Round 2,2,707,1027,tw09395817,,3,tw52539551,,3,,,,,
round_pairing,Round 2,2,749,1056,tw14448913,,0,tw77892771,,0,,,,,
round_pairing,Round 2,2,736,1096,tw10112482,,0,tw13010294,,0,,,,,
round_pairing,Round 2,2,740,1120,tw42397162,,0,tw67113152,,0,,,,,
round_pairing,Round 2,2,742,1343,tw13046045,,0,tw40727736,,0,,,,,
round_pairing,Round 2,2,716,1356,tw90174716,,3,tw02765494,,3,,,,,
round_pairing,Round 2,2,743,1383,tw78560483,,0,tw34333168,,0,,,,,
round_pairing,Round 2,2,717,1393,tw46877625,,3,tw09658991,,3,,,,,
round_pairing,Round 2,2,731,1426,tw67765608,,0,tw86544614,,0,,,,,
round_pairing,Round 2,3,744,1460,tw75988874,,0,tw28790676,,0,,,,,
round_pairing,Round 2,3,741,1482,tw12320398,,0,tw40194260,,0,,,,,
round_pairing,Round 2,3,727,1602,tw39719937,,3,tw03506312,,3,,,,,
round_pairing,Round 2,3,724,1621,tw74390718,,3,tw86826208,,3,,,,,
round_pairing,Round 2,3,736,1641,tw13010294,,0,tw10112482,,0,,,,,
round_pairing,Round 2,3,738,1688,tw22911522,,0,tw62456794,,0,,,,,
round_pairing,Round 2,3,735,1714,tw34051393,,0,tw97869090,,0,,,,,
round_pairing,Round 2,3,702,1724,tw06034751,,3,tw68355833,,3,,,,,
round_pairing,Round 2,3,716,1737,tw02765494,,3,tw90174716,,3,,,,,
round_pairing,Round 2,3,755,1753,tw97339795,,0,tw78758706,,0,,,,,
round_pairing,Round 2,3,720,1778,tw78207749,,3,tw89645111,,3,,,,,
round_pairing,Round 2,3,746,1797,tw82755386,,0,tw74548737,,0,,,,,
round_pairing,Round 2,3,748,1838,tw73804535,,0,tw39371632,,0,,,,,
round_pairing,Round 2,3,757,1927,tw21313971,,0,tw22756831,,0,,,,,
round_pairing,Round 2,3,747,1945,tw63677106,,0,tw46340529,,0,,,,,
round_pairing,Round 2,3,713,1996,tw48375877,,3,tw22018735,,3,,,,,
round_pairing,Round 3,1,703,902,tw03506312,,6,tw78007123,,6,,,,,
round_pairing,Round 3,1,724,903,tw03623052,,3,tw56703325,,3,,,,,
round_pairing,Round 3,1,741,904,tw07841936,,3,tw22074330,,3,,,,,
round_pairing,Round 3,1,744,905,tw09202616,,0,tw21171738,,3,,,,,
round_pairing,Round 3,1,736,906,tw09658991,,3,tw40510008,,3,,,,,
round_pairing,Round 3,1,731,907,tw10834493,,3,tw71161900,,3,,,,,
round_pairing,Round 3,1,754,908,tw11297944,,0,tw73804535,,0,,,,,
round_pairing,Round 3,1,742,909,tw11586070,,3,tw86544614,,3,,,,,
round_pairing,Round 3,1,729,910,tw11909546,,3,tw19963605,,3,,,,,
round_pairing,Round 3,1,711,911,tw13023402,,6,tw37208259,,6,,,,,
round_pairing,Round 3,1,710,912,tw13886746,,6,tw77088088,,6,,,,,
round_pairing,Round 3,1,707,913,tw13995413,,6,tw74390718,,6,,,,,
round_pairing,Round 3,1,740,915,tw15384084,,3,tw29895534,,3,,,,,
round_pairing,Round 3,1,745,916,tw18941589,,0,tw78560483,,0,,,,,
round_pairing,Round 3,1,729,917,tw19963605,,3,tw11909546,,3,,,,,
round_pairing,Round 3,1,727,918,tw20997286,,3,tw36652243,,3,,,,,
round_pairing,Round 3,1,744,919,tw21171738,,3,tw09202616,,0,,,,,
round_pairing,Round 3,1,720,920,tw21246501,,3,tw14448913,,3,,,,,
round_pairing,Round 3,1,755,921,tw21813037,,0,tw97339795,,0,,,,,
round_pairing,Round 3,1,715,922,tw22018735,,3,tw26592131,,3,,,,,
round_pairing,Round 3,1,741,923,tw22074330,,3,tw07841936,,3,,,,,
round_pairing,Round 3,1,739,924,tw22170618,,3,tw39719937,,3,,,,,
round_pairing,Round 3,1,735,925,tw22756831,,3,tw89645111,,3,,,,,
round_pairing,Round 3,1,734,926,tw25007020,,3,tw83709077,,3,,,,,
round_pairing,Round 3,1,715,928,tw26592131,,3,tw22018735,,3,,,,,
round_pairing,Round 3,1,737,929,tw28790676,,3,tw79354990,,3,,,,,
round_pairing,Round 3,1,740,930,tw29895534,,3,tw15384084,,3,,,,,
round_pairing,Round 3,1,709,931,tw33000082,,6,tw64018787,,6,,,,,
round_pairing,Round 3,1,726,933,tw34333168,,3,tw90174716,,3,,,,,
round_pairing,Round 3,1,727,934,tw36652243,,3,tw20997286,,3,,,,,
round_pairing,Round 3,1,711,935,tw37208259,,6,tw13023402,,6,,,,,
round_pairing,Round 3,1,723,936,tw37740270,,3,tw10112482,,3,,,,,
round_pairing,Round 3,1,725,937,tw39371632,,3,tw86826208,,3,,,,,
round_pairing,Round 3,1,746,938,tw40194260,,0,tw43232705,,0,,,,,
round_pairing,Round 3,1,736,939,tw40510008,,3,tw09658991,,3,,,,,
round_pairing,Round 3,1,747,940,tw40727736,,0,tw62456794,,0,,,,,
round_pairing,Round 3,1,756,941,tw41998451,,0,tw77892771,,0,,,,,
round_pairing,Round 3,1,716,942,tw42484676,,3,tw75988874,,3,,,,,
round_pairing,Round 3,1,746,943,tw43232705,,0,tw40194260,,0,,,,,
round_pairing,Round 3,1,712,944,tw44561682,,6,tw64474352,,6,,,,,
round_pairing,Round 3,1,738,946,tw46340529,,3,tw82755386,,3,,,,,
round_pairing,Round 3,1,706,947,tw47765933,,6,tw48375877,,6,,,,,
round_pairing,Round 3,1,721,948,tw48538169,,3,tw09395817,,3,,,,,
round_pairing,Round 3,1,708,949,tw49350731,,6,tw67514618,,6,,,,,
round_pairing,Round 3,1,718,950,tw50268688,,3,tw22911522,,3,,,,,
round_pairing,Round 3,1,713,951,tw52539551,,6,tw06034751,,6,,,,,
round_pairing,Round 3,1,724,952,tw56703325,,3,tw03623052,,3,,,,,
round_pairing,Round 3,1,749,953,tw59827090,,0,tw78412380,,0,,,,,
round_pairing,Round 3,1,750,955,tw61881775,,0,tw67765608,,0,,,,,
round_pairing,Round 3,1,730,956,tw62455737,,3,tw68355833,,3,,,,,
round_pairing,Round 3,2,747,957,tw62456794,,0,tw40727736,,0,,,,,
round_pairing,Round 3,2,752,958,tw63007000,,0,tw71688252,,0,,,,,
round_pairing,Round 3,2,704,959,tw63041398,,6,tw77684021,,6,,,,,
round_pairing,Round 3,2,709,960,tw64018787,,6,tw33000082,,6,,,,,
round_pairing,Round 3,2,712,961,tw64474352,,6,tw44561682,,6,,,,,
round_pairing,Round 3,2,701,962,tw65932690,,6,tw02765494,,6,,,,,
round_pairing,Round 3,2,702,963,tw66972389,,6,tw69197193,,6,,,,,
round_pairing,Round 3,2,753,964,tw67113152,,0,tw21313971,,0,,,,,
round_pairing,Round 3,2,733,965,tw67241213,,3,tw90786092,,3,,,,,
round_pairing,Round 3,2,743,966,tw67458411,,3,tw90133973,,3,,,,,
round_pairing,Round 3,2,708,967,tw67514618,,6,tw49350731,,6,,,,,
round_pairing,Round 3,2,730,968,tw68355833,,3,tw62455737,,3,,,,,
round_pairing,Round 3,2,717,969,tw69121729,,3,tw42397162,,3,,,,,
round_pairing,Round 3,2,702,970,tw69197193,,6,tw66972389,,6,,,,,
round_pairing,Round 3,2,731,971,tw71161900,,3,tw10834493,,3,,,,,
round_pairing,Round 3,2,757,972,tw71381282,,0,tw86398471,,0,,,,,
round_pairing,Round 3,2,752,973,tw71688252,,0,tw63007000,,0,,,,,
round_pairing,Round 3,2,751,975,tw74548737,,0,tw13010294,,0,,,,,
round_pairing,Round 3,2,722,976,tw76445156,,3,tw99406126,,3,,,,,
round_pairing,Round 3,2,710,977,tw77088088,,6,tw13886746,,6,,,,,
round_pairing,Round 3,2,704,978,tw77684021,,6,tw63041398,,6,,,,,
round_pairing,Round 3,2,756,979,tw77892771,,0,tw41998451,,0,,,,,
round_pairing,Round 3,2,703,980,tw78007123,,6,tw03506312,,6,,,,,
round_pairing,Round 3,2,749,981,tw78412380,,0,tw59827090,,0,,,,,
round_pairing,Round 3,2,732,982,tw78758706,,3,tw13046045,,3,,,,,
round_pairing,Round 3,2,737,983,tw79354990,,3,tw28790676,,3,,,,,
round_pairing,Round 3,2,734,984,tw83709077,,3,tw25007020,,3,,,,,
round_pairing,Round 3,2,757,985,tw86398471,,0,tw71381282,,0,,,,,
round_pairing,Round 3,2,742,986,tw86544614,,3,tw11586070,,3,,,,,
round_pairing,Round 3,2,705,987,tw86591343,,6,tw78207749,,6,,,,,
round_pairing,Round 3,2,725,988,tw86826208,,3,tw39371632,,3,,,,,
round_pairing,Round 3,2,735,989,tw89645111,,3,tw22756831,,3,,,,,
round_pairing,Round 3,2,743,990,tw90133973,,3,tw67458411,,3,,,,,
round_pairing,Round 3,2,719,991,tw90431417,,3,tw34051393,,3,,,,,
round_pairing,Round 3,2,733,992,tw90786092,,3,tw67241213,,3,,,,,
round_pairing,Round 3,2,714,994,tw95074743,,6,tw46877625,,6,,,,,
round_pairing,Round 3,2,728,995,tw95273659,,3,tw12320398,,3,,,,,
round_pairing,Round 3,2,748,996,tw97869090,,0,tw98478191,,0,,,,,
round_pairing,Round 3,2,758,997,tw98185930,,0,tw63677106,,0,,,,,
round_pairing,Round 3,2,748,998,tw98478191,,0,tw97869090,,0,,,,,
round_pairing,Round 3,2,722,999,tw99406126,,3,tw76445156,,3,,,,,
round_pairing,Round 3,2,721,1027,tw09395817,,3,tw48538169,,3,,,,,
round_pairing,Round 3,2,720,1056,tw14448913,,3,tw21246501,,3,,,,,
round_pairing,Round 3,2,723,1096,tw10112482,,3,tw37740270,,3,,,,,
round_pairing,Round 3,2,717,1120,tw42397162,,3,tw69121729,,3,,,,,
round_pairing,Round 3,2,732,1343,tw13046045,,3,tw78758706,,3,,,,,
round_pairing,Round 3,2,726,1356,tw90174716,,3,tw34333168,,3,,,,,
round_pairing,Round 3,2,745,1383,tw78560483,,0,tw18941589,,0,,,,,
round_pairing,Round 3,2,714,1393,tw46877625,,6,tw95074743,,6,,,,,
round_pairing,Round 3,2,750,1426,tw67765608,,0,tw61881775,,0,,,,,
round_pairing,Round 3,3,716,1460,tw75988874,,3,tw42484676,,3,,,,,
round_pairing,Round 3,3,728,1482,tw12320398,,3,tw95273659,,3,,,,,
round_pairing,Round 3,3,739,1602,tw39719937,,3,tw22170618,,3,,,,,
round_pairing,Round 3,3,707,1621,tw74390718,,6,tw13995413,,6,,,,,
round_pairing,Round 3,3,751,1641,tw13010294,,0,tw74548737,,0,,,,,
round_pairing,Round 3,3,718,1688,tw22911522,,3,tw50268688,,3,,,,,
round_pairing,Round 3,3,719,1714,tw34051393,,3,tw90431417,,3,,,,,
round_pairing,Round 3,3,713,1724,tw06034751,,6,tw52539551,,6,,,,,
round_pairing,Round 3,3,701,1737,tw02765494,,6,tw65932690,,6,,,,,
round_pairing,Round 3,3,755,1753,tw97339795,,0,tw21813037,,0,,,,,
round_pairing,Round 3,3,705,1778,tw78207749,,6,tw86591343,,6,,,,,
round_pairing,Round 3,3,738,1797,tw82755386,,3,tw46340529,,3,,,,,
round_pairing,Round 3,3,754,1838,tw73804535,,0,tw11297944,,0,,,,,
round_pairing,Round 3,3,753,1927,tw21313971,,0,tw67113152,,0,,,,,
round_pairing,Round 3,3,758,1945,tw63677106,,0,tw98185930,,0,,,,,
round_pairing,Round 3,3,706,1996,tw48375877,,6,tw47765933,,6,,,,,
round_pairing,Round 4,1,713,902,tw03506312,,6,tw67514618,,6,,,,,
round_pairing,Round 4,1,719,903,tw03623052,,6,tw76445156,,6,,,,,
round_pairing,Round 4,1,712,904,tw07841936,,6,tw40510008,,6,,,,,
