rank,points,username,player_id,region,deck_url
1,20,Sin,tw61279434,高雄市,
2,12,PoYangHsu,tw10141695,高雄市,
3,10,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
4,10,Yule,tw64474352,高雄市,
5,8,cian,tw78657682,高雄市,
6,8,AndrewChung,tw89973725,高雄市,
7,8,Mr.Gengar,tw05925639,臺中市,
8,8,薄荷Echo,tw55332465,高雄市,
9,6,Habu,tw79878183,高雄市,
10,6,LMK,tw75774280,高雄市,
11,6,RightHandWinner,tw82799687,屏東縣,
12,6,EricYang,tw04887888,高雄市,
13,6,Hanji,tw21351845,高雄市,
14,6,Wynne,tw82272345,高雄市,
15,6,lkkder,tw06441088,高雄市,
16,6,罐頭,tw45806310,高雄市,
