rank,points,username,player_id,region,deck_url
1,20,Mapu0215,tw81121676,臺中市,
2,12,XRY,tw93076075,臺中市,
3,10,Johnny,tw50567676,苗栗縣,
4,10,shawn,tw42309306,臺中市,
5,8,IKUTJC,tw69283378,臺北市,
6,8,ShaoWeiChang,tw44744070,桃園市,
7,8,ChiaChe,tw30011078,臺中市,
8,8,TCGSTORE_HoSu,tw14327392,臺中市,
9,6,Wei,tw53723254,臺中市,
10,6,Modred1104,tw44821842,臺中市,
11,6,Ian,tw17213475,臺中市,
12,6,HaoJun,tw11795582,高雄市,
13,6,LittleLin,tw13366339,臺中市,
14,6,DCG_M1DSKY,tw16152234,新竹市,
15,6,Pululu,tw11512917,新竹縣,
16,6,James,tw34406887,新竹縣,
17,4,Joshua,tw58176881,新竹市,
18,4,TR_WuSung,tw91495669,臺中市,
19,4,MorganTsai,tw68822994,新竹市,
20,4,Chun-Hao,tw25345098,臺中市,
21,4,Liang,tw36942940,彰化縣,
22,4,Nick,tw55000893,臺中市,
23,4,Yuan,tw27453523,臺中市,
24,4,Charlie,tw64567116,臺中市,
25,4,RipLin-RRRRRR,tw76630599,臺中市,
26,4,BST-NonSama,tw97857197,臺中市,
27,4,Galaxy,tw27568465,臺中市,
28,4,Wowowo,tw06400208,臺中市,
29,4,BST_Ethan,tw86219919,臺中市,
30,4,Summer,tw64139040,臺中市,
31,4,Jack,tw54430001,新竹市,
32,4,CHENBOXUN,tw39494537,臺中市,
