rank,points,username,player_id,region,deck_url
1,20,Biaoz,tw00357547,新北市,
2,12,Ray,tw91072286,臺南市,
3,10,Andrew,tw39371632,臺南市,
3,10,狡猾的路人甲,tw88860465,臺南市,
5,8,Daniel,tw43951645,臺南市,
5,8,Ken,tw82119121,臺南市,
5,8,Wu,tw97442996,臺南市,
5,8,Ricky,tw42527004,臺南市,
9,6,Yoyo,tw75508081,臺南市,
10,6,StrongOrange,tw97885633,臺南市,
11,6,BenT,tw76470686,臺南市,
12,6,LunarWolf,tw90872926,臺中市,
13,6,Shihhan,tw72227547,臺南市,
14,6,cat0924,tw50239297,臺南市,
15,6,xLamit,tw36677953,臺南市,
16,6,LUN,tw56605426,臺南市,
17,4,varus,tw97556310,高雄市,
18,4,YI,tw20362825,臺南市,
19,4,Hsien,tw97072641,臺南市,
20,4,Tim,tw63249679,臺南市,
21,4,ddjoker,tw15701546,臺南市,
22,4,Charizard,tw27301563,臺南市,
23,4,Meiying070425,tw93062100,臺南市,
24,4,Ray,tw59978529,臺南市,
25,4,nehcyar_,tw51284044,桃園市,
26,4,hokoRi0909099,tw50038905,臺南市,
27,4,MIA,tw62394804,臺南市,
28,4,maxlulu,tw74865748,臺南市,
29,4,ChenYiCong,tw88308349,臺南市,
30,4,Serendipity,tw74676901,臺南市,
31,4,tianji,tw63089732,臺南市,
32,4,Nemo,tw27928464,臺南市,
33,3,HoshinoAyara,tw44981913,新北市,
34,3,Jirachiteam_Ivan,tw50023354,臺南市,
35,3,Ethan,tw69338512,臺南市,
36,3,Towasamalike,tw23205294,臺南市,
37,3,Godusopp,tw10449295,高雄市,
38,3,Casey,tw95217273,臺南市,
39,3,TW_scary,tw91316813,臺南市,
40,3,YuCheng,tw60634955,高雄市,
41,3,YiYu,tw95674193,高雄市,
42,3,Yuweipromax,tw04494170,臺南市,
43,3,Alex-Jack,tw84834842,臺南市,
44,3,Yuzuna,tw80392170,新北市,
45,3,Bird,tw51144525,臺南市,
46,3,ChingYang,tw20118339,臺南市,
47,3,Xian,tw60514766,臺南市,
48,3,Stone,tw88087979,臺南市,
49,3,SuJi,tw72375538,高雄市,
50,3,FayFay,tw73859823,高雄市,
51,3,Sho-time,tw46598498,臺南市,
52,3,Mine_Uncle,tw01124210,臺南市,
