rank,points,username,player_id,region,deck_url
1,20,AndyChou,tw44127879,新北市,
2,12,soraPanic,tw46423373,臺北市,
3,10,GHG_Faye,tw38086655,臺北市,
4,10,DKA_PIGRIGHT0,tw93433450,宜蘭縣,
5,8,benjamin,tw40670915,桃園市,
6,8,Wilson,tw66007671,新北市,
7,8,RichardWu,tw61583819,新北市,
8,8,linhoching,tw02856732,臺南市,
9,6,OuO,tw92027316,新北市,
10,6,Hsiang,tw49877892,桃園市,
11,6,Bubble,tw65156718,桃園市,
12,6,gaoguima?!,tw36074458,臺北市,
13,6,Moon,tw97931731,臺北市,
14,6,Dracula,tw56659196,桃園市,
15,6,Timmy,tw05499634,新北市,
16,6,Dennis,tw75820315,臺北市,
