rank,points,username,player_id,region,deck_url
1,20,Wei,tw53723254,臺中市,
2,12,Ino,tw57907773,臺中市,
3,10,Cookie,tw42912360,高雄市,
4,10,Nick,tw55000893,臺中市,
5,8,BST-NonSama,tw97857197,臺中市,
6,8,Caraa.tsai,tw18638755,彰化縣,
7,8,shawn,tw42309306,臺中市,
8,8,NS-Michael,tw59488563,臺中市,
9,6,Asuraxoxo,tw56630753,臺中市,
10,6,Msapiens,tw61792938,臺中市,
11,6,BST_KaiKai,tw96177581,臺中市,
12,6,Daniel,tw45271887,臺中市,
13,6,JACK-GGGG,tw25540877,臺中市,
14,6,KoU_CH,tw09658991,臺中市,
15,6,Jerry,tw45498080,臺中市,
16,6,CLG_HoHo,tw53198253,臺中市,
17,4,GMS_Mew,tw67759215,新北市,
18,4,Christina,tw91114690,臺中市,
19,4,Damn,tw56336073,臺中市,
20,4,Kris,tw25312189,苗栗縣,
21,4,Jiago,tw35707148,臺南市,
22,4,LINYUSIANG,tw27419844,雲林縣,
23,4,Sunny,tw50896397,新竹縣,
24,4,Allen,tw73187416,臺中市,
25,4,Aki,tw41073870,臺中市,
26,4,hyc,tw41286139,新竹市,
27,4,55638,tw04207428,臺中市,
28,4,JEFF-DDDD,tw09068225,臺中市,
29,4,Asta,tw92308772,臺中市,
30,4,Sean666,tw46437830,臺中市,
31,4,CURRY,tw69372013,臺中市,
32,4,Orange,tw77589256,臺中市,
