rank,points,username,player_id,region,deck_url
1,20,JEFF,tw33544977,新北市,
2,12,ScreamTail,tw42619935,臺南市,
3,10,Yue,tw61533794,臺北市,
4,10,Giles,tw52127289,新北市,
5,8,David,tw42979297,新北市,
6,8,AndyChou,tw44127879,新北市,
7,8,HEJIAYING,tw49698910,新北市,
8,8,ChenChuXiang,tw66134077,嘉義縣,
9,6,ChienTingYu,tw93020902,新北市,
10,6,rabbit,tw24203947,新北市,
11,6,Zihao,tw29437004,新北市,
12,6,soraPanic,tw46423373,臺北市,
13,6,John486Rem,tw33811608,新北市,
14,6,Raptor,tw62315993,桃園市,
15,6,LeiDog,tw35416653,臺北市,
16,6,Jerry,tw09468385,臺北市,
