rank,points,username,player_id,region,deck_url
1,20,Stanley.LAI,tw29404493,臺中市,
2,12,Caspar,tw40870196,臺中市,
3,10,QQ,tw26175828,臺中市,
4,10,StrongOrange,tw97885633,臺南市,
5,8,Zhongchengen,tw62958507,臺中市,
6,8,Wei,tw53723254,臺中市,
7,8,ScreamTail,tw42619935,臺南市,
8,8,Benny,tw30149588,臺中市,
9,6,Modred1104,tw44821842,臺中市,
10,6,Wilson,tw24152665,彰化縣,
11,6,andy,tw88607252,臺中市,
12,6,shawn,tw42309306,臺中市,
13,6,kevin,tw48711959,彰化縣,
13,6,Bob,tw13624938,彰化縣,
15,6,NiHao_WoChiYiDian,tw56336073,臺中市,
16,6,Jiago,tw35707148,臺南市,
