rank,points,username,player_id,region,deck_url
1,20,Pien,tw54549171,桃園市,
2,12,Bill,tw88559975,臺中市,
3,10,ChenMinQian,tw75551324,苗栗縣,
4,10,享玩_帆帆帆帆,tw69069593,桃園市,
5,8,wy,tw38236579,新竹縣,
6,8,hsun,tw33435094,新竹縣,
7,8,WunHao,tw89644458,臺北市,
8,8,ocean7024,tw28285341,新竹縣,
9,6,Sunny,tw50896397,新竹縣,
10,6,OceanTsoi,tw49113528,新竹縣,
11,6,SnorLAX,tw08457807,苗栗縣,
12,6,James,tw34406887,新竹縣,
13,6,DCG_01,tw24854365,新竹縣,
14,6,mokuro,tw75909002,新竹市,
15,6,POCHUN.CHEN,tw94001188,新竹縣,
16,6,Leo,tw98129328,新竹縣,
17,4,jim,tw72244502,苗栗縣,
18,4,JayShaYu,tw04487281,新竹縣,
19,4,real1027,tw99213849,新竹縣,
20,4,Henry,tw82259698,新竹市,
21,4,Kris,tw25312189,苗栗縣,
22,4,JsHong,tw25015513,新竹縣,
23,4,Jack,tw54430001,新竹市,
24,4,Shark,tw00282764,新竹市,
25,4,Kai,tw90337288,新竹縣,
26,4,ksfantasy,tw33097520,新竹縣,
27,4,kan,tw30732451,苗栗縣,
28,4,max78610,tw19482629,新竹縣,
29,4,Shaochien,tw44120710,新竹市,
30,4,aurora,tw58040892,新北市,
31,4,Sugar,tw70942920,臺北市,
32,4,Kenny,tw98425963,新竹縣,
