rank,points,username,player_id,region,deck_url
1,20,瘋桌遊楠梓店正老闆徵闆娘！,tw02559687,高雄市,
2,12,AndrewChung,tw89973725,高雄市,
3,10,"Chang,I-Hsiang",tw89343025,臺中市,
4,10,WuPaoYuan-N1ARK,tw72878494,高雄市,
5,8,LNG+1,tw02367054,屏東縣,
6,8,罐頭,tw45806310,高雄市,
7,8,sa101ass,tw57872065,高雄市,
8,8,Xiu,tw40861211,高雄市,
9,6,cian,tw78657682,高雄市,
10,6,MW-pang,tw45178021,高雄市,
11,6,Wynne,tw82272345,高雄市,
12,6,Elsa,tw62594682,臺南市,
13,6,Terry,tw32020032,高雄市,
14,6,Habu,tw79878183,高雄市,
15,6,JAY,tw12516852,高雄市,
16,6,soulmasseur,tw38574290,高雄市,
