rank,points,username,player_id,region,deck_url
1,20,AndrewChung,tw89973725,高雄市,
2,12,cian,tw78657682,高雄市,
3,10,Durant,tw56468849,高雄市,
4,10,Sean-N1ARK,tw36617899,高雄市,
5,8,"Chang,I-Hsiang",tw89343025,臺中市,
6,8,薄荷Echo,tw55332465,高雄市,
7,8,ED,tw97066779,高雄市,
8,8,Toby,tw29265523,新北市,
9,6,Yeen,tw73048413,臺南市,
10,6,Danyang,tw03132048,高雄市,
11,6,StrongOrange,tw97885633,臺南市,
12,6,TiM-N1ARK,tw19291467,高雄市,
13,6,LNG+1,tw02367054,屏東縣,
14,6,just6566,tw69237355,高雄市,
15,6,Pho1nix33,tw17729963,臺中市,
16,6,rio1022,tw68088789,高雄市,
