rank,points,username,player_id,region,deck_url
1,20,chang1101,tw56108597,宜蘭縣,
2,12,Forehead,tw37173355,新北市,
3,10,jason1201,tw11247537,宜蘭縣,
4,10,Ming,tw90996252,宜蘭縣,
5,8,WG_Keilo,tw13871558,宜蘭縣,
6,8,DKA_PIGRIGHT0,tw93433450,宜蘭縣,
7,8,linhoching,tw02856732,臺南市,
8,8,Lin-Yi,tw25721123,宜蘭縣,
9,6,Msapiens,tw61792938,臺中市,
10,6,Jack,tw87593420,宜蘭縣,
11,6,Bob,tw61311183,新北市,
12,6,Ping,tw28241172,宜蘭縣,
13,6,Nanaya,tw03168456,宜蘭縣,
14,6,Lucas,tw95547681,宜蘭縣,
15,6,Marshal,tw33463324,宜蘭縣,
16,6,Sciuridae,tw76878917,宜蘭縣,
