rank,points,username,player_id,region,deck_url
1,100,Iyiu,tw57615176,彰化縣,
2,75,Evan,tw91677599,新北市,
3,50,KB_QQQQQQ,tw42619471,新北市,
4,50,smallfiredragon,tw12360786,新北市,
5,25,PTCG-BOY,tw18142838,臺北市,
6,25,POCHUN.CHEN,tw94001188,新竹縣,
7,25,PAISELY,tw48442445,臺北市,
8,25,andrew,tw00057543,新北市,
9,20,AndrewChung,tw89973725,高雄市,
10,20,YuAn._84,tw12769027,新北市,
11,20,LiBoyu,tw43248631,臺中市,
12,20,Mew_宥緯wade,tw81124094,新北市,
13,20,Henry,tw82259698,新竹市,
14,20,0,tw69848771,臺北市,/tw/deck-build/recipe/GZfeAh-poreYh-awDGUO/
15,20,Jimmy,tw22147179,新竹縣,
16,20,TCGSTORE_SHAOTONG,tw03103631,臺北市,
17,15,JayWu100,tw85313935,新北市,
18,15,TheONE_LINYOUYI,tw08069127,新北市,
19,15,Xuan,tw90553997,苗栗縣,
20,15,Sunny,tw50896397,新竹縣,
21,15,Tim,tw89368672,新北市,
22,15,OceanTsoi,tw49113528,新竹縣,
23,15,TheONE_KuoPinYi,tw96234784,臺北市,
24,15,benjamin,tw40670915,桃園市,
25,15,Santos,tw70719415,新竹縣,
26,15,MJ,tw00570442,臺北市,
27,15,Toby,tw29265523,新北市,
28,15,mario,tw39857794,臺北市,
29,15,LINCHENJUI,tw91466649,新北市,
30,15,Anka,tw54587316,新北市,
31,15,Sean,tw65322738,臺北市,
32,15,David,tw87203702,新北市,
