rank,points,username,player_id,region,deck_url
1,100,TopCard_Fu,tw77877383,新竹縣,
2,75,86,tw94971550,臺北市,
3,50,Galaxy,tw27568465,臺中市,
4,50,Jiao,tw78403870,新北市,
5,25,LeiDog,tw35416653,臺北市,
6,25,Danyang,tw03132048,高雄市,
7,25,張育銓,tw26157252,高雄市,/tw/deck-build/recipe/gNVMUy-qIXsZR-tXJAkd/
8,25,StoneMin,tw36240497,臺中市,/tw/deck-build/recipe/ZSILfv-AuysOy-BAKthq/
9,20,Yeen,tw73048413,臺南市,
10,20,Eason,tw59471628,基隆市,
11,20,HungYaoWang,tw71029745,臺北市,
12,20,13,tw39174853,臺南市,
13,20,J4son,tw97135682,臺中市,
14,20,XJH_HANGO,tw67199394,新北市,/tw/deck-build/recipe/zkqlMr-FRpvjU-sUuDzr/
15,20,YaoTing,tw93947447,新北市,
16,20,StrongOrange,tw97885633,臺南市,/tw/deck-build/recipe/rZJcmz-VhHwiw-HoFMgR/
17,15,XJH_Fengshen,tw15026318,新北市,
18,15,Rukai-Warriors,tw96137948,屏東縣,
19,15,Ray,tw73106123,高雄市,
20,15,GMS-FangKaiyo,tw24854365,新竹縣,
21,15,Akashi,tw23764220,彰化縣,
22,15,PoYangHsu,tw10141695,高雄市,
23,15,RichardWu,tw61583819,新北市,
24,15,LinPo,tw79802506,高雄市,
25,15,Billy,tw13569448,桃園市,/tw/deck-build/recipe/cqheJl-GWUeqn-pjiZRd/
26,15,HiddenSquid,tw00387540,桃園市,
27,15,jeremychen,tw71550438,花蓮縣,
28,15,shan,tw86177796,彰化縣,
29,15,KT,tw64220350,嘉義市,/tw/deck-build/recipe/nReCVa-IiDxZm-oTUtEE/
30,15,RRY,tw27821583,臺北市,/tw/deck-build/recipe/JxsWjK-QFrdQH-UiYcsf/
31,15,"KANG,TAI-YUAN",tw64460639,新北市,
32,15,Wenhov,tw91627311,桃園市,/tw/deck-build/recipe/nnoPgk-FIvysw-MRzZXI/
33,10,Tangfen,tw02826499,新北市,
34,10,Shanks,tw28750216,新北市,
35,10,LINCHEHSUAN,tw95954871,臺北市,
36,10,ShaoWeiChang,tw44744070,桃園市,/tw/deck-build/recipe/BqZHOj-Ltqyyk-GXYNQD/
37,10,rio1022,tw68088789,高雄市,
38,10,Hong,tw52706662,臺北市,
39,10,Pululu,tw11512917,新竹縣,
40,10,DQ,tw20116252,桃園市,
41,10,Liang,tw36942940,彰化縣,/tw/deck-build/recipe/ckuivm-hzGYHS-OLwHWw/
42,10,TCGSTORE_MASSA,tw85147749,臺北市,
43,10,Nick,tw55000893,臺中市,/tw/deck-build/recipe/qDLtjb-JDYwsC-KPzDzr/
44,10,DCG_M1DSKY,tw16152234,新竹市,
45,10,BonusLeeRyan,tw46483831,臺南市,
46,10,Watermonster,tw20773634,臺北市,
47,10,Xiaogotall,tw58532021,高雄市,
48,10,BonBon,tw09269089,新竹市,
49,10,Eric,tw84406921,新北市,
50,10,rober,tw88843922,桃園市,
51,10,Viveka,tw21820105,桃園市,
52,10,KOKO,tw18641143,臺北市,
53,10,ChenMinQian,tw75551324,苗栗縣,
54,10,Allen,tw73187416,臺中市,
55,10,Nathan0314,tw79834153,臺北市,
56,10,Yen,tw98857642,臺中市,/tw/deck-build/recipe/sxggIO-SUzApC-ZMGvLL/
57,10,DC,tw57636408,新竹市,
58,10,Kai,tw90337288,新竹縣,
59,10,阿童,tw39185310,臺北市,
60,10,JungleHuang,tw55291467,新北市,/tw/deck-build/recipe/zusGaT-oOFPaL-XNqKqJ/
61,10,Eup,tw72630270,新北市,/tw/deck-build/recipe/RoYKRL-bfgYHc-IERAIX/
62,10,XJH_Chuiyi,tw52301948,新北市,
63,10,TCGSTORE_HSUAN,tw49340794,臺北市,
64,10,Aki,tw41073870,臺中市,/tw/deck-build/recipe/UBXiyx-uldUYx-vXrOTS/
65,8,MeowSheng,tw99174620,臺中市,
66,8,N,tw88322119,臺中市,
67,8,cian,tw78657682,高雄市,
68,8,Wowowo,tw06400208,臺中市,/tw/deck-build/recipe/Euhvsq-ExPHvO-adYXbU/
69,8,Ryan,tw00346362,臺中市,
70,8,Bryant,tw40682117,新竹縣,/tw/deck-build/recipe/hoyWDa-EalGRx-rynFDY/
71,8,ChunLun,tw82981600,新北市,
72,8,zjayyyyy,tw22462226,臺中市,/tw/deck-build/recipe/eayAwD-jlnHFL-hyEtMo/
73,8,JoeChen,tw45324854,新北市,
74,8,Leo,tw98129328,新竹縣,
75,8,Chickenskin,tw32364107,臺北市,
76,8,Sean666,tw46437830,臺中市,
77,8,jacku,tw79434198,新竹市,/tw/deck-build/recipe/itfKEd-fzhznA-tGUpZa/
78,8,Fin,tw88792767,新北市,/tw/deck-build/recipe/JAvQPh-mUMDTz-bjQBDB/
79,8,Noc,tw24742864,新北市,/tw/deck-build/recipe/RZinUs-pFLIrq-MUANnQ/
80,8,Keng,tw86152305,臺中市,
81,8,Maomao,tw79180495,新北市,
82,8,Bunny,tw27613479,新竹縣,
83,8,Jerry,tw72753058,臺北市,
84,8,Max,tw00060640,桃園市,/tw/deck-build/recipe/OJkEJk-PCgoXJ-TWUSDV/
85,8,Yu.,tw47555853,臺中市,/tw/deck-build/recipe/KPyOrb-XwLvdP-nCIVbQ/
86,8,Ying,tw24311735,彰化縣,
87,8,Yen,tw81218142,新竹縣,/tw/deck-build/recipe/GDXhke-wQFcWb-AwQrRu/
